timestamp,load,ram_usage
38670325,0.46351856,0.41460797
39170848,0.54711974,0.55247545
39670296,0.49969268,0.55247545
40170451,0.49359304,0.5426206
40670595,0.48697376,0.5426206
41170337,0.490331,0.5426206
41670298,0.4840938,0.5426206
42170477,0.48850602,0.5426206
42670472,0.48828393,0.5426206
43170404,0.48918843,0.5426206
43670298,0.49748898,0.544196
44170299,0.49254,0.544196
44670394,0.497401,0.544196
45170507,0.49202937,0.544196
45670344,0.49718207,0.544196
46170394,0.4948585,0.544196
46670313,0.49258375,0.544196
47170730,0.49522597,0.544196
47670307,0.49258572,0.544196
48170296,0.49703294,0.544196
48670919,0.4924863,0.544196
49170658,0.49521053,0.544196
49670389,0.49379367,0.544196
50170551,0.4950716,0.544196
50670356,0.49747175,0.544196
51170350,0.50193596,0.5459726
51670336,0.500444,0.5459726
52170299,0.49609667,0.5459726
52670422,0.50058186,0.5459726
53170527,0.49937207,0.5459726
53670408,0.49834937,0.5459726
54170318,0.49974704,0.5459726
54670341,0.49873507,0.5459726
55170666,0.49778748,0.5459726
55670317,0.49712503,0.5459726
56170305,0.49520886,0.5459726
56671520,0.5001856,0.5459726
57170522,0.49487334,0.5459726
57670321,0.5009874,0.5459726
58170435,0.4987409,0.5459726
58670313,0.49876505,0.5459726
59170341,0.49969798,0.5459726
59670639,0.4973948,0.5459726
60170644,0.4987234,0.5459726
60670298,0.50299895,0.5459726
61170409,0.49838138,0.5459726
61670324,0.49818558,0.5459726
62170349,0.50255775,0.5459726
62670432,0.4982118,0.5459726
63171269,0.49886113,0.5459726
63670456,0.49562418,0.5459726
64170300,0.5009573,0.5459726
64670333,0.49695998,0.5459726
65170508,0.4987235,0.5459726
65670302,0.49875247,0.5459726
66171175,0.4998762,0.5459726
66670296,0.49956322,0.5459726
67170802,0.49939764,0.5459726
67670314,0.4996977,0.5459726
68170299,0.499254,0.5459726
68670355,0.50043094,0.5459726
69170405,0.4932347,0.5459726
69670296,0.48935568,0.5459726
70170418,0.5114323,0.5459726
70670484,0.50861585,0.5459726
75170450,0.48867255,0.5459726
77670380,0.50835,0.5459726
78170297,0.50098515,0.5459726
78670317,0.49806905,0.5459726
79170296,0.50075006,0.5459726
79670296,0.511658,0.5459726
80170299,0.5226029,0.5459726
80671571,0.51870036,0.5459726
81170718,0.5246158,0.5459726
81670342,0.5190793,0.5459726
82171085,0.5150169,0.5459726
82670306,0.49758387,0.5459726
83170296,0.500592,0.5459726
83670584,0.49782526,0.5459726
84170330,0.49932867,0.5459726
84670478,0.5002619,0.5459726
85170884,0.49895483,0.5459726
85670329,0.49773633,0.5459726
86170523,0.49811876,0.5459726
86670299,0.49923873,0.5459726
87170299,0.49606198,0.5459726
87670349,0.49850208,0.5459726
88170742,0.5007774,0.5459726
88670695,0.49619198,0.5459726
89170300,0.49988294,0.5459726
89670314,0.49919802,0.5459726
90170338,0.500004,0.5459726
90670339,0.52082443,0.5459726
91170302,0.52086043,0.5459726
91671244,0.5219826,0.5459726
92170299,0.5260215,0.5459726
92670385,0.5216067,0.5459726
93171603,0.5187063,0.5459726
93670395,0.501249,0.5459726
94170300,0.49789757,0.5459726
94670368,0.49861312,0.5459726
95170501,0.5014945,0.5459726
95670296,0.5009614,0.5459726
96170339,0.501156,0.5459726
96671347,0.4972577,0.5459726
97170329,0.49809504,0.5459726
97670298,0.50020397,0.5459726
98170386,0.49569875,0.5459726
98670752,0.50044763,0.5459726
99170337,0.4954288,0.5459726
99670610,0.511236,0.5459726
100170337,0.5211186,0.5459726
100670449,0.5216574,0.5459726
101170373,0.51773846,0.5459726
101670351,0.5224979,0.5459726
102170408,0.52076256,0.5459726
102670463,0.50637835,0.5459726
103170299,0.4960637,0.5459726
103670296,0.48829705,0.5459726
104170300,0.48690307,0.5459726
104670915,0.50937057,0.5459726
105170298,0.4991269,0.5459726
105670439,0.4990883,0.5459726
106170609,0.50940084,0.5459726
106670296,0.5190067,0.5459726
107170337,0.52340925,0.5459726
107671827,0.52147484,0.5459726
108170470,0.521417,0.5459726
108670297,0.5189754,0.5459726
109170613,0.52045214,0.5459726
109670355,0.5042254,0.5459726
110170424,0.49806035,0.5459726
110670296,0.4968372,0.5459726
111170296,0.497227,0.5459726
111670296,0.497824,0.5459726
112170372,0.49558663,0.5459726
112670794,0.4991567,0.5459726
113170298,0.49889988,0.5459726
113670353,0.49849916,0.5459726
114170626,0.5232123,0.5459726
114670296,0.51957095,0.5459726
115170297,0.52192295,0.5459726
115670511,0.5200275,0.5459726
116170699,0.52240896,0.5459726
116670302,0.4983918,0.5459726
117170297,0.50160503,0.5459726
117670297,0.510183,0.5459726
118170315,0.5234513,0.5459726
118671363,0.5206038,0.5459726
119170296,0.5212893,0.5459726
119670450,0.5232247,0.5459726
120170358,0.51992327,0.5459726
120670311,0.4968477,0.5459726
121170415,0.50048196,0.5459726
121670296,0.49481922,0.5459726
122171671,0.4995622,0.5459726
122670413,0.49644226,0.5459726
123170441,0.49964803,0.5459726
123670503,0.4977113,0.5459726
124170297,0.4994908,0.5459726
124670302,0.500564,0.5459726
125171042,0.50040543,0.5459726
125670297,0.49573463,0.5459726
126170410,0.51186806,0.5459726
126670425,0.5211231,0.5459726
127170298,0.52222866,0.5459726
127670361,0.52239215,0.5459726
128170540,0.5230934,0.5459726
128670331,0.51665705,0.5459726
129170336,0.52151084,0.5459726
129670387,0.4981832,0.5459726
130171764,0.5001197,0.5459726
130670310,0.4991997,0.5459726
131170299,0.49945396,0.5459726
131670410,0.49609387,0.5459726
132170678,0.4995399,0.5459726
132670362,0.4967404,0.5459726
133170380,0.50186193,0.5459726
133670583,0.49639553,0.5459726
134170301,0.4984401,0.5459726
134670727,0.5027356,0.5459726
135170300,0.4995566,0.5459726
135670297,0.49978298,0.5459726
136171050,0.50057316,0.5459726
136670296,0.49806625,0.5459726
137170396,0.4991172,0.5459726
137670451,0.49911994,0.5459726
138170297,0.500219,0.5459726
138670329,0.497976,0.5459726
139170299,0.49752504,0.5459726
139670677,0.50292575,0.5459726
140170330,0.50606525,0.5459726
140670507,0.52268744,0.5459726
141171299,0.5206322,0.5459726
141670524,0.5243127,0.5459726
142170318,0.5199243,0.5459726
142670296,0.52154773,0.5459726
143170296,0.518461,0.5459726
143670368,0.5162536,0.5459726
144171052,0.49909228,0.5459726
144670296,0.49940008,0.5459726
145170303,0.49976802,0.5459726
145670443,0.5016905,0.5459726
146170333,0.49779338,0.5459726
146670316,0.50060296,0.5459726
147170630,0.49776626,0.5459726
147671675,0.49969268,0.5459726
148170296,0.49879766,0.5459726
148670308,0.50045097,0.5459726
149170490,0.4983346,0.5459726
149670447,0.49942797,0.5459726
150170297,0.49715215,0.5459726
150671199,0.5003444,0.5459726
151170563,0.49566954,0.5459726
151670414,0.4993056,0.5459726
152170812,0.49957544,0.5459726
152670298,0.5004705,0.5459726
153170332,0.49693805,0.5459726
153670442,0.50381505,0.5459726
154170296,0.520915,0.5459726
154670484,0.52187186,0.5459726
155171089,0.5218828,0.5459726
155670301,0.52354676,0.5459726
156170328,0.5215822,0.5459726
156670295,0.520676,0.5459726
157170452,0.52184623,0.5459726
157670297,0.49902773,0.5459726
158170392,0.50120276,0.5459726
158670710,0.49882072,0.5459726
159170298,0.500056,0.5459726
159670349,0.49667937,0.5459726
160170298,0.49277925,0.5459726
160670347,0.5102546,0.5459726
161170301,0.5229237,0.5459726
161671557,0.5184177,0.5459726
162170296,0.5238993,0.5459726
162670357,0.52090394,0.5459726
163170446,0.5216587,0.5459726
163670306,0.5219291,0.5459726
164170370,0.52209306,0.5459726
164670801,0.5231432,0.5459726
165170998,0.5217463,0.5459726
165670322,0.5193695,0.5459726
166170300,0.5176159,0.5459726
166670864,0.49694347,0.5459726
167170505,0.50052637,0.5459726
167670323,0.49824727,0.5459726
168170301,0.499232,0.5459726
168670530,0.4983318,0.5459726
169170354,0.5015075,0.5459726
169670299,0.49646562,0.5459726
170170298,0.499036,0.5459726
170670297,0.49905902,0.5459726
171170431,0.49779052,0.5459726
171670296,0.49864072,0.5459726
172170388,0.49856424,0.5459726
172670297,0.49871874,0.5459726
173170878,0.5029436,0.5459726
173670342,0.49635875,0.5459726
174170298,0.502168,0.5459726
174670476,0.5166632,0.5459726
175170533,0.52059335,0.5459726
175670595,0.52169955,0.5459726
176170300,0.5240186,0.5459726
176670458,0.51926976,0.5459726
177170322,0.52731997,0.5459726
177670614,0.5199908,0.5459726
178170296,0.5022743,0.5459726
178670296,0.499538,0.5459726
179170549,0.5007988,0.5459726
179670296,0.49624926,0.5459726
180170304,0.50150895,0.5459726
180670487,0.4992903,0.5459726
181170298,0.49559933,0.5459726
181670402,0.5006319,0.5459726
182170341,0.49719703,0.5459726
182670692,0.499951,0.5459726
183170317,0.49507934,0.5459726
183670297,0.5027331,0.5459726
184170511,0.49831772,0.5459726
184670432,0.49779767,0.5459726
