timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
38976201,0.070099436,0.07914057,0.007386026,0
39179800,0.070099436,0.07914057,0.007386026,1
39388406,0.070099436,0.07914057,0.007386026,1
39577071,0.070099436,0.07914057,0.007386026,1
39780707,0.070099436,0.07914057,0.007386026,1
39979311,0.070099436,0.07914057,0.007386026,1
40177941,0.070099436,0.07914057,0.007386026,1
40391474,0.070099436,0.07914057,0.007386026,1
40590110,0.070099436,0.07914057,0.007386026,1
40788744,0.070099436,0.07914057,0.007386026,1
40977448,0.070099436,0.07914057,0.007386026,1
41186014,0.070099436,0.07914057,0.007386026,1
41384650,0.070099436,0.07914057,0.007386026,1
41583430,0.070099436,0.07914057,0.007386026,1
41781922,0.070099436,0.07914057,0.007386026,1
41985521,0.070099436,0.07914057,0.007386026,1
42189122,0.070099436,0.07914057,0.007386026,1
42387924,0.070099436,0.07914057,0.007386026,1
42586394,0.070099436,0.07914057,0.007386026,1
42780076,0.070099436,0.07914057,0.007386026,1
42978697,0.070099436,0.07914057,0.007386026,1
43187372,0.070099436,0.07914057,0.007386026,1
360380319,0.070099436,0.07914057,0.007386026,1
360578957,0.070099436,0.07914057,0.007386026,1
360777590,0.070099436,0.07914057,0.007386026,1
360976226,0.070099436,0.07914057,0.007386026,1
