timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
39061009,0.15759106,0.014584999,0.0
360053058,0.15889955,0.014613051,0.0
360057994,0.15979365,0.014494846,0.0
360256641,0.16324456,0.01388776,0.0
360455283,0.1704707,0.013941879,0.0
360653892,0.16946556,0.013541021,0.0
360852530,0.17318083,0.013829,0.0
