timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
39130705,-0.034741145,-0.0,-1.3951677,0.0,0.76628083,-0.013312075,0.011157736,-0.6422709,0.0,0.0,-0.0,0,0,0,0,0
39135719,-0.034741145,-0.0,-1.3951409,0.0,0.7662895,-0.013312226,0.011157557,-0.6422607,0.0,0.0,-0.0,0,0,0,0,0
39235053,-0.034741145,-0.0,-1.3956931,0.0,0.76611215,-0.013309144,0.011161232,-0.6424722,0.0,0.0,-0.0,0,0,0,0,0
39334302,-0.034741145,-0.0,-1.3962266,0.0,0.76594067,-0.013306166,0.011164783,-0.64267653,0.0,0.0,-0.0,0,0,0,0,0
39433822,-0.034741145,-0.0,-1.3963742,0.0,0.7658933,-0.013305343,0.011165765,-0.6427331,0.0,0.0,-0.0,0,0,0,0,0
39537851,-0.034741145,-0.0,-1.396618,0.0,0.7658149,-0.013303981,0.011167386,-0.64282644,0.0,0.0,-0.0,0,0,0,0,0
39632196,-0.034741145,-0.0,-1.3970739,0.0,0.7656684,-0.013301436,0.011170418,-0.64300096,0.0,0.0,-0.0,0,0,0,0,0
39736591,-0.034741145,-0.0,-1.3969295,0.0,0.76571476,-0.013302241,0.011169458,-0.64294565,0.0,0.0,-0.0,0,0,0,0,0
39830788,-0.034741145,-0.0,-1.3973514,0.0,0.76557916,-0.013299886,0.011172263,-0.6431072,0.0,0.0,-0.0,0,0,0,0,0
39935147,-0.034741145,-0.0,-1.3977052,0.0,0.7654654,-0.01329791,0.011174616,-0.64324266,0.0,0.0,-0.0,0,0,0,0,0
40034513,-0.034741145,-0.0,-1.3981309,0.0,0.76532847,-0.01329553,0.011177446,-0.6434055,0.0,0.0,-0.0,0,0,0,0,0
40133827,-0.034741145,-0.0,-1.3977907,0.0,0.76543784,-0.013297431,0.011175185,-0.6432754,0.0,0.0,-0.0,0,0,0,0,0
40233242,-0.034741145,-0.0,-1.3978425,0.0,0.76542115,-0.0132971415,0.01117553,-0.6432952,0.0,0.0,-0.0,0,0,0,0,0
