timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
338363784,338362155,0.530843,0.0021076,-1.58104,5.77222,0.048117,4.89234,0
338383161,338382017,0.554414,0.00185504,-3.49682,5.55844,0.244428,4.94112,0
338462619,338461474,0.567137,0.00136436,0.97449,5.27264,0.0200117,4.89186,0
338562556,338560936,0.579194,0.0010402,0.727165,5.13691,0.0114373,4.85551,0
338671724,338670048,0.586896,0.000851178,-2.01234,5.12647,0.0877694,4.92149,0
338770589,338769367,0.591044,0.000722949,-1.40076,4.94094,0.0441243,4.75066,0
338869878,338868688,0.596486,0.000618102,-0.254965,4.72713,0.00152799,4.53839,0
338969550,338968010,0.599616,0.000530856,1.08952,4.55281,0.0289699,4.39099,0
339068409,339067325,0.617022,0.000459269,-0.847717,4.53516,0.0176062,4.37686,0
339168028,339166648,0.601177,0.000402867,2.11584,4.52585,0.109906,4.41371,0
339267291,339265970,0.593325,0.000352533,0.711241,4.42741,0.0126953,4.27513,0
339366770,339365414,0.591333,0.000310208,0.192064,4.22194,0.000970813,4.08135,0
339470798,339469576,0.582261,0.000276899,1.54839,4.07997,0.0652924,3.9717,0
339570281,339568898,0.580214,0.000248994,-0.15056,3.9118,0.000643877,3.79578,0
339664837,339663253,0.575073,0.000225463,-2.11926,3.83546,0.130109,3.77213,0
339763900,339762571,0.579733,0.000206377,0.506108,3.788,0.00751335,3.68965,0
339863530,339861901,0.577586,0.000189826,0.477679,3.61336,0.00701648,3.52062,0
339982305,339981076,0.566466,0.000172178,1.12487,3.6082,0.0389646,3.52163,0
340071759,340070522,0.567153,0.000161588,0.131091,3.49005,0.000547106,3.38674,0
340171286,340169893,0.569587,0.000149611,-3.11191,3.34071,0.322086,3.36566,0
340270423,340269129,0.576804,0.000140168,0.0868163,3.54529,0.000236215,3.46815,0
340369837,340368426,0.575631,0.000131919,-1.35543,3.40573,0.0599378,3.35112,0
340468890,340467747,0.580543,0.000124593,-0.379007,3.37946,0.00472285,3.3109,0
340568369,340567066,0.57985,0.000117939,0.29833,3.22695,0.00306449,3.16173,0
340667949,340666388,0.577355,0.000111613,0.211735,3.10978,0.00160181,3.04584,0
340766999,340765707,0.576561,0.000105608,0.722186,2.96309,0.0195574,2.90631,0
