timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
21343091,0.167573,0.0113419,0.0
352272541,0.167419,0.01141,0.0
352277539,0.168654,0.0113705,0.0
352476133,0.171299,0.0123976,0.0
352674655,0.174835,0.0124144,0.0
352873320,0.172562,0.0125884,0.0
353071950,0.173115,0.0126878,0.0
