timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
21414136,21413829,3932170,3932170,7.52891e-05,-3.12396e-06,0.000132905,-0.000281167,-0.0020245,-0.048682,4991,4991,0
21419066,21418814,3932170,3932170,0.000125452,-5.58896e-05,5.76208e-05,-0.00013519,-0.000984345,-0.0484926,4985,4985,0
21913091,21912803,3932170,3932170,3.16364e-05,-1.41395e-05,0.000241161,-0.00793494,-0.000671573,-0.0492214,4965,4965,0
22417071,22416799,3932170,3932170,6.74005e-05,-0.000294462,-0.000294763,0.00220302,-0.00175177,-0.0474594,4950,4950,0
22915765,22915509,3932170,3932170,-0.000394947,0.000632579,-0.000165201,-0.00408442,-0.00275423,-0.0493024,4994,4994,0
23414646,23414401,3932170,3932170,-0.00135085,0.000485124,-9.67242e-05,0.00115131,0.00509323,-0.0576865,4986,4986,0
23913544,23913298,3932170,3932170,-0.00179178,0.000630907,-4.57027e-05,0.0103037,0.00181013,-0.0460177,4982,4982,0
24412495,24412201,3932170,3932170,0.000771984,-0.000941954,-0.000671086,-0.00410695,-0.0086407,-0.0491695,4992,4992,0
24916417,24916105,3932170,3932170,-0.000500834,-0.000632414,-0.000184377,0.0101276,0.000107377,-0.0427083,4983,4983,0
25415421,25415097,3932170,3932170,-0.000987985,0.00126737,0.00016235,-0.00928157,-0.00318901,-0.0499466,4960,4960,0
25914327,25914081,3932170,3932170,-0.00116098,0.000491109,-0.000433689,-0.00780207,-0.0122971,-0.0473289,4973,4973,0
26418024,26417763,3932170,3932170,-0.000822934,-0.000130707,0.0005203,0.00389133,-0.00615119,-0.0497253,4989,4989,0
26911916,26911671,3932170,3932170,-0.000178487,0.000484864,0.000101507,-0.0093431,-0.00608956,-0.048538,4989,4989,0
27410859,27410569,3932170,3932170,-0.00250965,0.000797367,0.00117765,-0.00199418,-0.00309332,-0.0494327,4989,4989,0
27914725,27914458,3932170,3932170,9.32172e-05,-2.53245e-05,0.000211694,0.000345543,-0.00424534,-0.0471277,4984,4984,0
28413610,28413357,3932170,3932170,-0.00100763,0.000769411,0.000245602,-0.000793099,0.000172905,-0.0517973,4968,4968,0
28912571,28912281,3932170,3932170,-0.000108891,0.000321393,0.000567084,0.00335459,-0.00564714,-0.0514254,4974,4974,0
29416610,29416364,3932170,3932170,0.000992006,-0.000234804,-0.000551533,0.00109915,0.0220087,-0.0491286,4971,4971,0
29915302,29915039,3932170,3932170,0.00150367,0.000121357,-0.00086311,0.00195696,0.0178092,-0.050292,4992,4992,0
30414222,30413934,3932170,3932170,-0.00110005,0.000629738,-7.55255e-05,-0.004389,0.0155831,-0.0500151,4984,4984,0
30913174,30912875,3932170,3932170,0.000262469,0.00102751,1.07772e-06,-0.00551139,-0.0132687,-0.0506455,5032,5032,0
31412060,31411730,3932170,3932170,-0.000126308,-0.000702784,0.000244249,-0.000681887,0.025978,-0.0470839,4989,4989,0
31915912,31915619,3932170,3932170,0.000484717,0.00169829,9.35591e-05,-0.00156601,0.00224872,-0.0474672,4990,4990,0
32414888,32414561,3932170,3932170,-0.000914153,0.000715994,8.75093e-05,-0.000394013,-0.000254378,-0.0503289,4966,4966,0
32914051,32913618,3932170,3932170,0.000168571,-0.000529738,-0.000971895,-0.00749595,-0.0298045,-0.0516539,4999,4999,0
33417556,33417301,3932170,3932170,-0.00055378,0.00035472,-0.000647183,-0.00242289,-0.0298778,-0.0491189,4989,4989,0
33916480,33916199,3932170,3932170,0.000532833,0.000174951,-0.000333808,-0.00294718,-0.00347913,-0.0506436,4980,4980,0
34415352,34415098,3932170,3932170,-0.000311819,0.000764901,0.000220269,0.000445127,0.0155047,-0.0455081,4941,4941,0
34914296,34913996,3932170,3932170,-0.00155309,-3.09811e-05,0.000182486,-0.0056032,-0.0134309,-0.0531358,4989,4989,0
35413157,35412902,3932170,3932170,-0.00214375,0.00100273,0.000972537,-0.00773568,0.0106076,-0.0538537,4995,4995,0
35917046,35916784,3932170,3932170,0.00263065,-0.00354625,-0.00101411,0.00499213,-0.0171483,-0.0458056,4991,4991,0
36416237,36415852,3932170,3932170,-4.91106e-05,0.000363077,-0.000825614,-0.00116024,-0.0130883,-0.0412511,4952,4952,0
36914878,36914579,3932170,3932170,0.000371319,0.000542697,-0.000501695,-0.0046048,-0.00951914,-0.0439666,4989,4989,0
37418753,37418473,3932170,3932170,-0.00194938,0.0012603,0.000654203,-0.00718945,0.0058237,-0.0512561,4995,4995,0
37917672,37917380,3932170,3932170,-0.00165015,0.000582441,0.00130453,-0.00114721,0.0278242,-0.0467838,5004,5004,0
38416747,38416267,3932170,3932170,-0.00076071,-0.00137842,0.000625344,-0.00671421,-0.00146948,-0.0443665,4990,4990,0
38915410,38915163,3932170,3932170,0.000707117,0.000425796,0.000368779,0.000613792,0.0205503,-0.0550591,4989,4989,0
39414530,39414092,3932170,3932170,-0.000825474,-0.000702481,3.00717e-05,0.000264754,0.00112056,-0.0498261,5002,5002,0
39913446,39913123,3932170,3932170,0.000519521,0.000630919,-0.000496896,0.000714863,-0.00644354,-0.0488632,4968,4968,0
40417107,40416852,3932170,3932170,-0.000909049,0.00230688,-0.000533313,-0.0076214,-0.0198184,-0.0452241,4992,4992,0
40916016,40915747,3932170,3932170,-0.00140388,-0.000460009,-0.000118372,-0.00689326,-0.0114099,-0.0480721,4989,4989,0
41414892,41414646,3932170,3932170,0.0034417,-0.00192926,-0.000127089,-0.00625957,0.00239482,-0.0446453,4989,4989,0
41913817,41913566,3932170,3932170,-0.00068917,0.000266022,0.000571731,-0.00297336,-0.00148917,-0.0490828,5010,5010,0
42412751,42412444,3932170,3932170,-0.00156753,0.000726655,0.00117949,-0.00412872,0.0198333,-0.0507519,4989,4989,0
42916630,42916334,3932170,3932170,-0.000394602,-0.000162127,0.000426079,-0.000591949,-0.00342746,-0.0491749,4976,4976,0
43415730,43415435,3932170,3932170,-0.000780385,0.00317416,0.00039407,-0.00486518,-0.0145696,-0.045502,4970,4970,0
43914395,43914131,3932170,3932170,-0.000951287,0.000497115,0.000961185,-0.00289314,0.0224889,-0.0523859,4988,4988,0
44418338,44418018,3932170,3932170,-0.00145047,0.00151815,0.000890639,-0.00646052,0.0129597,-0.0494561,4989,4989,0
44917205,44916935,3932170,3932170,6.78805e-05,0.00318282,-3.98015e-05,-0.0063484,-0.00202867,-0.0486843,4996,4996,0
45416154,45415818,3932170,3932170,0.0021277,-0.00161712,-0.000260494,0.000762516,-0.0215808,-0.0460388,4990,4990,0
45915514,45914719,3932170,3932170,-0.00303395,0.000615423,0.000955681,-0.00713269,-0.00435587,-0.0521754,4990,4990,0
46413885,46413638,3932170,3932170,-0.00120614,0.000729955,0.00124515,-0.00537627,0.00867456,-0.0506498,4975,4975,0
46913562,46912661,3932170,3932170,0.000643652,-0.000568614,-0.000736829,0.00195907,-0.0120682,-0.0436784,4967,4967,0
47416663,47416402,3932170,3932170,0.000443515,-0.000687136,5.61297e-05,0.000646167,0.00213607,-0.0430463,4989,4989,0
47915576,47915303,3932170,3932170,-0.000143068,0.000731183,5.29211e-06,-0.0101758,-0.00171792,-0.0510598,4991,4991,0
48414525,48414206,3932170,3932170,-0.000842467,0.000234876,0.000385935,-0.00923829,-0.000110905,-0.0539132,4994,4994,0
48913400,48913100,3932170,3932170,0.00309747,0.00110193,-0.000275684,-0.00385631,-0.000631497,-0.0525185,4989,4989,0
49412257,49412000,3932170,3932170,0.00365417,-0.00210424,-0.000629789,-0.00483917,0.0164946,-0.0524127,4987,4987,0
49916179,49915889,3932170,3932170,-0.00154259,0.000631907,0.000347427,-0.00709747,-0.0243683,-0.0464551,4988,4988,0
50415287,50414941,3932170,3932170,0.000546061,0.000255932,-0.000380319,-0.00567612,-0.0140317,-0.0561714,4980,4980,0
50913948,50913687,3932170,3932170,-0.000633788,0.00118174,-0.00087761,-0.0041249,-0.00201221,-0.0512861,4994,4994,0
51417918,51417580,3932170,3932170,0.00415702,-0.00120599,-0.000590475,-0.00213489,-0.00643596,-0.0446654,4942,4942,0
51916724,51916476,3932170,3932170,-0.000524056,-0.000366175,-0.00073423,-0.00616956,0.00288353,-0.0426016,4990,4990,0
52415622,52415375,3932170,3932170,-0.00109633,0.00261877,-0.000449069,0.00185019,-0.00922698,-0.0440981,4986,4986,0
52914632,52914274,3932170,3932170,-0.00107843,0.000813551,0.000616771,-0.00647721,0.0147858,-0.0545908,4989,4989,0
53413927,53413176,3932170,3932170,-0.00116349,0.000697242,0.000574145,-0.00578452,0.00803538,-0.0601802,4967,4967,0
53917475,53917220,3932170,3932170,0.000534056,-0.00030716,-0.00132979,-0.000944636,-0.0135318,-0.0499732,4965,4965,0
54416229,54415966,3932170,3932170,-0.000658111,0.000150382,-0.000543348,-0.00488283,0.00134639,-0.0524326,4985,4985,0
54915173,54914864,3932170,3932170,0.00104782,-0.00075556,0.000523496,-0.00673422,0.0137149,-0.0561718,4992,4992,0
55414112,55413764,3932170,3932170,0.000497838,0.00304985,-0.000546848,0.0017067,0.00230482,-0.0442268,4992,4992,0
55912954,55912661,3932170,3932170,0.000199935,-0.00071572,0.000210088,-0.00371705,0.00711694,-0.0471426,4987,4987,0
56416809,56416552,3932170,3932170,-0.00048444,0.00107514,-0.000230071,-0.000334261,-0.0111478,-0.048323,4990,4990,0
56915768,56915451,3932170,3932170,0.00142,-0.0011197,0.000899891,-0.000271646,0.0275496,-0.0524989,4990,4990,0
57414825,57414468,3932170,3932170,-0.000171686,-0.000267141,0.000207996,-0.00198021,-0.00802986,-0.0425846,4974,4974,0
57918900,57918525,3932170,3932170,-0.00193429,0.000709827,0.000851995,-0.00287672,0.00436669,-0.0547177,5276,5276,0
58417450,58417178,3932170,3932170,0.000103421,-0.00093983,-0.000213447,4.31215e-05,-0.0128484,-0.0407098,5000,5000,0
58911374,58911051,3932170,3932170,0.000384772,0.000417545,-0.000707618,-0.00590652,0.0110913,-0.0522996,4992,4992,0
59415247,59414937,3932170,3932170,-0.000579311,0.000250695,0.000529479,-0.00464395,0.0118394,-0.0500869,4988,4988,0
59914134,59913878,3932170,3932170,0.00191143,-0.000163892,-0.000792599,0.000326326,-0.0100355,-0.0446479,4986,4986,0
60412985,60412737,3932170,3932170,0.000476069,-0.000351299,-0.000841237,-0.0048079,-0.000581031,-0.0507102,4988,4988,0
60917131,60916718,3932170,3932170,-0.000815893,0.000140596,0.000442132,0.00174704,-0.0052066,-0.0397125,4969,4969,0
61416136,61415801,3932170,3932170,0.00334186,-0.00168915,-0.000378651,-0.00646585,0.00910587,-0.0557438,5264,5264,0
61914705,61914434,3932170,3932170,0.00133533,-0.000181187,-0.000790796,0.0027904,-0.00566443,-0.0465144,4996,4996,0
62418567,62418315,3932170,3932170,3.57747e-05,0.00028876,0.000704569,-0.00493686,-0.0120269,-0.0479642,4984,4984,0
62912482,62912226,3932170,3932170,0.000263069,8.58717e-06,0.000806902,-0.00276881,0.0314389,-0.0552417,4989,4989,0
63416404,63416115,3932170,3932170,0.00146063,-7.79536e-05,-0.000565325,-6.30908e-06,-0.0128264,-0.0443554,4989,4989,0
63915361,63915016,3932170,3932170,-0.00123251,0.000650312,-0.000540487,-0.00816726,-0.00691607,-0.0519988,4987,4987,0
64414286,64414031,3932170,3932170,0.000566908,-0.000458999,-0.000156937,-0.00111418,-0.0155897,-0.0472778,4974,4974,0
64913078,64912818,3932170,3932170,-0.000828769,0.000224322,-0.000187903,-0.00535526,-0.018333,-0.0460019,4992,4992,0
65416976,65416706,3932170,3932170,0.000131888,-7.66481e-05,0.000120048,-0.0022092,-0.0193632,-0.0444361,4990,4990,0
65915907,65915605,3932170,3932170,-0.000443333,-0.000364161,-0.000167861,-0.00158443,-0.0317602,-0.0421339,4986,4986,0
66414761,66414507,3932170,3932170,0.00210696,-0.000933964,-0.00131085,-0.00102973,-0.00450417,-0.0483331,4989,4989,0
66913746,66913405,3932170,3932170,-0.000417522,0.000775037,-0.000280104,-0.000893058,0.00868667,-0.0464708,4988,4988,0
67412685,67412307,3932170,3932170,-0.00103463,0.000968844,0.00063257,-0.00549362,0.0169009,-0.0513811,4989,4989,0
67916658,67916376,3932170,3932170,0.000571165,-0.000285557,-0.000472002,-0.00215785,0.00640515,-0.0479861,4959,4959,0
68415821,68415358,3932170,3932170,-0.00323202,0.00267457,0.0012613,-0.00701723,0.0308393,-0.0611298,5249,5249,0
68914276,68913997,3932170,3932170,0.000289783,-0.00115693,0.000934648,-0.00257902,0.0334459,-0.0555076,4990,4990,0
69413186,69412895,3932170,3932170,-0.00117297,0.000678797,0.000124306,-0.00552429,-0.00445933,-0.0473046,4986,4986,0
69912079,69911795,3932170,3932170,0.00101685,-0.000317139,-0.000720823,0.000903944,-0.00728398,-0.0451854,4988,4988,0
70415977,70415688,3932170,3932170,0.000684548,-0.000920425,-0.000418342,-0.00123533,-0.00657321,-0.046819,4992,4992,0
