timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
21412160,0.75391,0.00737312,-0.0186838,-0.65667,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21417135,0.753957,0.00737507,-0.0187131,-0.656616,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21461820,0.753731,0.00736811,-0.0186005,-0.656878,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21516444,0.753708,0.00729549,-0.0186252,-0.656905,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21566239,0.753848,0.00737536,-0.018587,-0.656744,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21610797,0.753616,0.00720063,-0.0185871,-0.657012,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21665422,0.753848,0.00738375,-0.0184319,-0.656749,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21715082,0.753714,0.00725723,-0.0184223,-0.656904,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21764741,0.753496,0.00720769,-0.0186829,-0.657147,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21814401,0.753798,0.0070681,-0.0190507,-0.656793,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21864060,0.754137,0.00711776,-0.0186438,-0.656414,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21913725,0.754221,0.0074403,-0.0182794,-0.656324,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
21963379,0.754387,0.00750535,-0.0180873,-0.656137,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22018007,0.754587,0.00746182,-0.0181505,-0.655907,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22062699,0.754783,0.00708193,-0.0185526,-0.655674,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22112528,0.754973,0.00690463,-0.0185512,-0.655457,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22162053,0.755043,0.00684165,-0.0185433,-0.655377,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22216643,0.755286,0.00702628,-0.0181898,-0.655105,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22266302,0.755367,0.00697432,-0.0182815,-0.65501,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22311004,0.755603,0.00682757,-0.0186731,-0.654728,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22365731,0.755757,0.00676161,-0.0186414,-0.654552,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22415281,0.755978,0.00676014,-0.0185581,-0.654299,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22464943,0.756191,0.00680447,-0.0182925,-0.654059,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22514600,0.756251,0.00694915,-0.0180457,-0.653996,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22564259,0.756342,0.00712169,-0.0179871,-0.653891,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22613971,0.756583,0.00713055,-0.0181853,-0.653606,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22663753,0.756883,0.00710082,-0.018449,-0.653252,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22713256,0.75719,0.00694327,-0.0185404,-0.652894,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22762897,0.757387,0.00690271,-0.0183574,-0.652671,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22812557,0.75747,0.00694583,-0.0182354,-0.652578,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22862220,0.757536,0.00702811,-0.0182749,-0.652499,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22916944,0.757591,0.00703197,-0.0179958,-0.652444,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
22966501,0.757767,0.00698826,-0.0181142,-0.652236,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23011199,0.758116,0.00671785,-0.0187531,-0.651816,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23065820,0.758215,0.00677787,-0.018733,-0.6517,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23115480,0.758394,0.00667965,-0.0188025,-0.65149,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23165157,0.758548,0.00657048,-0.0187412,-0.651314,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23214799,0.758626,0.00658809,-0.0184844,-0.651231,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23264464,0.758631,0.00661618,-0.0184495,-0.651226,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23314133,0.758807,0.00658483,-0.0183306,-0.651024,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23363778,0.75905,0.00700831,-0.0181267,-0.650742,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23413437,0.759044,0.00629416,-0.0170433,-0.650785,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23463234,0.759123,0.00665653,-0.0175221,-0.650677,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23512756,0.759111,0.00657181,-0.0175047,-0.650693,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23562416,0.759189,0.00678638,-0.0181139,-0.650583,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23617041,0.759497,0.00665067,-0.0184636,-0.650214,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23661735,0.759609,0.00661572,-0.0181791,-0.650092,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23711435,0.7597,0.00707604,-0.0186247,-0.649969,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23766020,0.759827,0.00691019,-0.0181311,-0.649836,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23815679,0.75985,0.00705238,-0.0184377,-0.649798,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23865352,0.759969,0.00668543,-0.0177836,-0.649682,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23914998,0.76021,0.00669119,-0.0176906,-0.649402,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
23964682,0.760195,0.00708324,-0.018214,-0.649401,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24014341,0.760129,0.00690699,-0.0181525,-0.649482,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24063977,0.760485,0.0064586,-0.0173543,-0.649091,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24113637,0.760405,0.00731862,-0.0186775,-0.64914,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24163297,0.760599,0.00708619,-0.0182159,-0.648927,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24212957,0.760715,0.00688041,-0.0175652,-0.648812,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24262722,0.760983,0.00695226,-0.0180664,-0.648483,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24317241,0.761033,0.00677091,-0.017646,-0.648438,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24361934,0.76088,0.00715717,-0.0177338,-0.648611,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24411593,0.761001,0.00712821,-0.0185485,-0.648446,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24466215,0.761221,0.00713489,-0.0172619,-0.648223,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24515908,0.761102,0.00709737,-0.0190262,-0.648314,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24565538,0.760996,0.00696544,-0.0183608,-0.648459,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24615202,0.761122,0.00713888,-0.0176961,-0.648328,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24664858,0.76106,0.00645614,-0.0184197,-0.648388,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24714521,0.760754,0.0070433,-0.017573,-0.648764,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24764180,0.760728,0.00725239,-0.0187225,-0.648761,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24814006,0.760655,0.00697268,-0.0183922,-0.648859,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24863496,0.76047,0.00729572,-0.0183335,-0.649074,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
24913155,0.760504,0.00688653,-0.0179833,-0.649047,-0.999205,1.76145e-09,-1.40677e-09,0.0398658,2
