timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
21414888,0.0,0.0,0.0,0.0
21416127,0.0,0.0,0.0,0.0
21614761,0.0,0.0,0.0,0.0
21814642,0.0,0.0,0.0,0.0
22018262,0.0,0.0,0.0,0.0
22216894,0.0,0.0,0.0,0.0
22416764,0.0,0.0,0.0,0.0
22616643,0.0,0.0,0.0,0.0
22815279,0.0,0.0,0.0,0.0
23015162,0.0,0.0,0.0,0.0
23215044,0.0,0.0,0.0,0.0
23417403,-0.00223687,0.000660753,-0.000129669,0.0
23617293,-0.00603502,0.00201073,-0.000295969,0.0
23817166,-0.00834249,0.00307807,-0.000516973,0.0
24015812,-0.0111223,0.00437791,-0.000892211,0.0
24215680,-0.0106862,0.00751356,-0.00135014,0.0
24415577,-0.0107196,0.0105911,-0.0018333,0.0
24614199,-0.0142437,0.012315,-0.0023224,0.0
24817988,-0.0176079,0.0132283,-0.00273647,0.0
25017683,-0.0212243,0.0142153,-0.00313518,0.0
25216325,-0.0249203,0.0153737,-0.00353064,0.0
25416206,-0.0285652,0.0161869,-0.00366109,0.0
25616223,-0.0321573,0.0172936,-0.00378091,0.0
25814718,-0.0356661,0.0180769,-0.00385261,0.0
26014597,-0.0392882,0.0188258,-0.00379731,0.0
26218216,-0.042328,0.019556,-0.00320828,0.0
26417003,-0.0453321,0.0199242,-0.00258346,0.0
26618008,-0.0485868,0.0206933,-0.00193757,0.0
26816607,-0.0513538,0.0204203,-0.00107186,0.0
27015262,-0.0539266,0.0198994,-0.000393347,0.0
27215183,-0.0555298,0.0189512,-0.00110722,0.0
27415011,-0.0579106,0.0183005,-0.00148646,0.0
27614887,-0.0577036,0.0174009,-0.00239901,0.0
27817242,-0.0565179,0.0152937,-0.00318021,0.0
28017167,-0.0586563,0.0129067,-0.00388252,0.0
28215763,-0.0603947,0.0124341,-0.00683913,0.0
28415638,-0.0579147,0.00963546,-0.00972106,0.0
28615534,-0.0549429,0.00682078,-0.0122109,0.0
28815404,-0.0533366,0.00500445,-0.0148243,0.0
29017761,-0.0512915,0.00210545,-0.0176728,0.0
29217646,-0.0489773,0.000869004,-0.0205297,0.0
29416283,-0.0414802,-0.00110514,-0.0213612,0.0
29616187,-0.0353814,-0.000893322,-0.0206231,0.0
29816059,-0.0360035,-0.00305829,-0.018372,0.0
30014685,-0.0392158,-0.00565475,-0.016034,0.0
30214554,-0.0348912,-0.00535007,-0.0138381,0.0
30418168,-0.0334506,-0.00463424,-0.0100566,0.0
30616800,-0.0325887,-0.00694493,-0.00672684,0.0
30816681,-0.0327504,-0.00754402,-0.00413653,0.0
31016560,-0.0351278,-0.0100879,-0.00220943,0.0
31215208,-0.0337472,-0.0103431,-0.0015911,0.0
31415097,-0.0321415,-0.0114213,-8.70188e-05,0.0
31614967,-0.0321648,-0.0108484,0.00173064,0.0
31817338,-0.030954,-0.00709353,0.00371944,0.0
32017212,-0.0297282,-0.00162342,0.00203653,0.0
32217095,-0.0248187,-0.00416504,0.00182488,0.0
32416976,-0.0234061,-0.00487385,0.00242492,0.0
32617029,-0.0242337,-0.0069578,0.00218446,0.0
32815486,-0.0263832,-0.00827932,0.00298273,0.0
33015373,-0.0246714,-0.00748264,0.00478905,0.0
33217725,-0.025281,-0.00857408,0.00621403,0.0
33417735,-0.0245482,-0.0106934,0.00675829,0.0
33616247,-0.0209442,-0.0127009,0.00681049,0.0
33816122,-0.0227493,-0.00975094,0.00642355,0.0
34016018,-0.0215724,-0.0101443,0.00666753,0.0
34214722,-0.0222168,-0.0105898,0.0062708,0.0
34414525,-0.0221902,-0.0119504,0.00572085,0.0
34618133,-0.0243424,-0.00987668,0.00491228,0.0
34816768,-0.0188602,-0.0162316,0.00354611,0.0
35016698,-0.0169784,-0.0191637,0.00228566,0.0
35216520,-0.0159545,-0.0215741,0.00126633,0.0
35416415,-0.0168927,-0.0205866,0.000426522,0.0
35615045,-0.018117,-0.0217493,-0.000422123,0.0
35814952,-0.0183595,-0.0260255,-0.00188946,0.0
36017299,-0.0225429,-0.0229918,-0.00398555,0.0
36217168,-0.0218282,-0.0250357,-0.00437151,0.0
36417049,-0.0220946,-0.0262014,-0.00368082,0.0
36616937,-0.0213993,-0.0280033,-0.00227091,0.0
36815565,-0.021155,-0.0271087,-0.00104007,0.0
37015451,-0.0210797,-0.0287883,-0.000275183,0.0
37215340,-0.0211855,-0.0279526,7.67183e-05,0.0
37417693,-0.0229745,-0.026194,0.000705549,0.0
37617632,-0.0223266,-0.0242387,0.0013488,0.0
37816216,-0.0234591,-0.0263587,0.00223003,0.0
38016092,-0.0219202,-0.0287673,0.00245373,0.0
38215975,-0.0227211,-0.032836,0.0016366,0.0
38415858,-0.0259756,-0.0293112,0.000362075,0.0
38614492,-0.0254391,-0.0276401,-0.000237175,0.0
38818094,-0.02798,-0.0311088,0.000156653,0.0
39016733,-0.0284681,-0.0357602,0.000952369,0.0
39216616,-0.0289095,-0.0302014,0.00176464,0.0
39416495,-0.0276703,-0.0327334,0.00264951,0.0
39615309,-0.0282149,-0.0349053,0.0031572,0.0
39815031,-0.0296873,-0.0291659,0.00359915,0.0
40014896,-0.0296191,-0.0312251,0.00384952,0.0
40217260,-0.0309135,-0.0326166,0.00403383,0.0
40417293,-0.030458,-0.0278185,0.00425177,0.0
40617026,-0.029738,-0.0309661,0.00482842,0.0
40816908,-0.0291091,-0.0324896,0.00622093,0.0
41015549,-0.0296305,-0.0241653,0.00861952,0.0
41215520,-0.0327355,-0.0267532,0.0112,0.0
41415306,-0.0316792,-0.0271859,0.0124053,0.0
41617656,-0.0365993,-0.0234779,0.0127691,0.0
41817544,-0.0332243,-0.0270413,0.0121438,0.0
42016261,-0.0325226,-0.0271422,0.0111667,0.0
42216062,-0.0309451,-0.0280342,0.00972827,0.0
42415943,-0.0361632,-0.0227987,0.00788354,0.0
42615822,-0.0361826,-0.0246877,0.006551,0.0
42814487,-0.0370289,-0.0263079,0.00562361,0.0
43018059,-0.0372495,-0.0277882,0.00550632,0.0
43216711,-0.0383571,-0.0296142,0.0056824,0.0
43416584,-0.0388969,-0.0268211,0.00604703,0.0
43616473,-0.0387811,-0.0305164,0.00618024,0.0
43816362,-0.0383007,-0.030726,0.00657283,0.0
44014981,-0.0369209,-0.0314766,0.00672617,0.0
44214861,-0.0354533,-0.0314803,0.00629221,0.0
44417232,-0.0356021,-0.0315941,0.00634252,0.0
44617106,-0.0349637,-0.0352609,0.00674495,0.0
44816988,-0.0343389,-0.0321522,0.00769493,0.0
45016881,-0.0344636,-0.0350179,0.00895646,0.0
45215507,-0.0343353,-0.0369457,0.0102538,0.0
45415384,-0.0314613,-0.0390564,0.0114838,0.0
45615272,-0.0336448,-0.0386686,0.0122441,0.0
45817640,-0.0329183,-0.0383052,0.0125393,0.0
46017511,-0.0304418,-0.0392109,0.0123998,0.0
46217398,-0.0281496,-0.0378859,0.0120896,0.0
46416037,-0.026161,-0.0387345,0.0115593,0.0
46615918,-0.0250183,-0.0391981,0.0113783,0.0
46815841,-0.024841,-0.0394423,0.0117626,0.0
47014434,-0.0228751,-0.0419381,0.0121268,0.0
47218047,-0.0227522,-0.0427225,0.0114493,0.0
47416849,-0.0225649,-0.0416112,0.0105907,0.0
47616555,-0.0215965,-0.0421839,0.010442,0.0
47816449,-0.0210994,-0.0429775,0.0101994,0.0
48016328,-0.0211356,-0.0451931,0.00979285,0.0
48215142,-0.0209682,-0.0471433,0.00973174,0.0
48414836,-0.0177398,-0.0507182,0.00850062,0.0
48617259,-0.0224385,-0.0505882,0.00735931,0.0
48817092,-0.0134372,-0.0571618,0.00717302,0.0
49017052,-0.0211337,-0.0641923,0.00819552,0.0
49216849,-0.0219494,-0.0662106,0.010271,0.0
49415481,-0.0195455,-0.0684614,0.0124908,0.0
49615359,-0.0223149,-0.0659731,0.0142198,0.0
49815293,-0.0223167,-0.0666671,0.0148883,0.0
50017609,-0.0217839,-0.0667838,0.0143043,0.0
50217486,-0.0216498,-0.0676519,0.0129636,0.0
50417370,-0.0236238,-0.0668954,0.0116736,0.0
50616023,-0.0227928,-0.0666069,0.0110759,0.0
50815890,-0.0230933,-0.0589059,0.0105023,0.0
51015765,-0.0246372,-0.0527918,0.0100175,0.0
51214404,-0.0243037,-0.0528212,0.00968758,0.0
51418025,-0.0219894,-0.0495696,0.00945742,0.0
51617895,-0.0265375,-0.046118,0.00931194,0.0
51816527,-0.0227674,-0.0457543,0.00934707,0.0
52016407,-0.0199849,-0.0463908,0.00898631,0.0
52217540,-0.0181216,-0.0463967,0.00856305,0.0
52414933,-0.0205563,-0.0427415,0.008371,0.0
52614812,-0.0176559,-0.0484942,0.00815904,0.0
52818426,-0.0191841,-0.0475622,0.00748811,0.0
53017059,-0.0187826,-0.0481745,0.0065952,0.0
53216937,-0.0201263,-0.046646,0.00559302,0.0
53416825,-0.0172719,-0.0484275,0.00480107,0.0
53615456,-0.013973,-0.0487566,0.00396331,0.0
53815343,-0.0141329,-0.0495209,0.00365715,0.0
54015221,-0.0136585,-0.0483819,0.00353764,0.0
54217610,-0.0133939,-0.0464964,0.00321641,0.0
54417649,-0.0214994,-0.0398302,0.0031329,0.0
54617344,-0.0163382,-0.0424364,0.00295205,0.0
54815980,-0.0147376,-0.0423536,0.00269876,0.0
55015865,-0.0146931,-0.0399615,0.00266737,0.0
55215885,-0.0153436,-0.038551,0.00269555,0.0
55414387,-0.0137867,-0.0366038,0.00275074,0.0
55618014,-0.012465,-0.0405043,0.00254387,0.0
55817875,-0.0139166,-0.04003,0.00244825,0.0
56016733,-0.0133029,-0.0418829,0.00220404,0.0
56216386,-0.0144655,-0.0411531,0.00174976,0.0
56416271,-0.016836,-0.0402312,0.00169777,0.0
56614913,-0.0165258,-0.041867,0.00199982,0.0
56814857,-0.0163207,-0.0432777,0.00261346,0.0
57018406,-0.0154203,-0.0439993,0.00349533,0.0
57217031,-0.0180665,-0.0400488,0.00428621,0.0
57416999,-0.0175573,-0.0387853,0.00463708,0.0
57616839,-0.016781,-0.0377464,0.00450419,0.0
57815492,-0.0183937,-0.036854,0.00416732,0.0
58015321,-0.0160189,-0.0378796,0.00370907,0.0
58215199,-0.0154332,-0.038981,0.00283598,0.0
58417641,-0.0161693,-0.0401262,0.0021473,0.0
58617471,-0.0159715,-0.0406472,0.00170129,0.0
58817345,-0.0153893,-0.0415592,0.00156707,0.0
59015961,-0.0156859,-0.0439733,0.00138559,0.0
59215885,-0.0165002,-0.0465099,0.00117428,0.0
59415721,-0.0150822,-0.049303,0.000848174,0.0
59614362,-0.0167776,-0.0508126,0.00080609,0.0
59817967,-0.0158285,-0.0530041,0.000963061,0.0
60017867,-0.0178441,-0.0552023,0.00191058,0.0
60216485,-0.0179845,-0.0569721,0.00330798,0.0
60416368,-0.0180193,-0.0581535,0.00433728,0.0
60616254,-0.0178953,-0.0599914,0.00499738,0.0
60814884,-0.0184626,-0.0602187,0.00547577,0.0
61014763,-0.017663,-0.0624949,0.00611276,0.0
61218374,-0.0190163,-0.0617979,0.00693893,0.0
61417012,-0.0168038,-0.0616467,0.00746892,0.0
61616898,-0.019574,-0.0573552,0.00774318,0.0
61816773,-0.0200457,-0.0548821,0.00767862,0.0
62015411,-0.0220443,-0.0531169,0.00766251,0.0
62215450,-0.0199048,-0.0519473,0.00743652,0.0
62415168,-0.0198481,-0.0525476,0.0069785,0.0
62617536,-0.0188507,-0.0518912,0.00656587,0.0
62817412,-0.0187361,-0.0516692,0.00569944,0.0
63016177,-0.0190047,-0.0517664,0.00438855,0.0
63215939,-0.0175559,-0.0531425,0.00382325,0.0
63415815,-0.0195752,-0.0506382,0.00402396,0.0
63615720,-0.019628,-0.050079,0.00413546,0.0
63814429,-0.018503,-0.0525575,0.00422669,0.0
64017948,-0.0183747,-0.0517591,0.00454068,0.0
64217826,-0.0180457,-0.0500995,0.00484823,0.0
64416467,-0.0186373,-0.0490455,0.00467768,0.0
64616399,-0.017009,-0.0500107,0.00450735,0.0
64816238,-0.0158101,-0.0468054,0.00482263,0.0
65014867,-0.0186893,-0.0437141,0.00550292,0.0
65214741,-0.0155819,-0.0450557,0.00624359,0.0
65418395,-0.0149238,-0.0455522,0.00627957,0.0
65616991,-0.0152187,-0.0467818,0.00527592,0.0
65816877,-0.0134919,-0.0491792,0.00428973,0.0
66016806,-0.0122369,-0.0506499,0.00267765,0.0
66215398,-0.0121586,-0.0517872,0.00019191,0.0
66415300,-0.0119663,-0.0552605,-0.00225492,0.0
66615152,-0.0134215,-0.0531005,-0.00361887,0.0
66817519,-0.016809,-0.0525006,-0.00386031,0.0
67017407,-0.0165877,-0.0513241,-0.00344627,0.0
67217276,-0.0181543,-0.0484764,-0.00262813,0.0
67415913,-0.0180846,-0.047281,-0.00207311,0.0
67615798,-0.0169918,-0.0509787,-0.0015282,0.0
67815688,-0.0148398,-0.0525945,-0.00108366,0.0
68014320,-0.0179172,-0.0522313,-0.000628266,0.0
68217931,-0.0174514,-0.0522942,-0.000498279,0.0
68417812,-0.0177503,-0.0498381,-0.000575242,0.0
68616449,-0.0168413,-0.0521015,-0.000381641,0.0
68816320,-0.0150127,-0.0532767,-0.000228577,0.0
69016210,-0.0131429,-0.0536964,-0.000606619,0.0
69215022,-0.0153739,-0.0505017,-0.00119929,0.0
69414726,-0.0146042,-0.0499746,-0.00190654,0.0
69618339,-0.0144654,-0.0507319,-0.00272415,0.0
69816973,-0.0142514,-0.0491505,-0.00348364,0.0
70016997,-0.0142196,-0.0507889,-0.00414183,0.0
70216732,-0.0137263,-0.0510122,-0.00482898,0.0
70415369,-0.015039,-0.0497969,-0.00516125,0.0
70615262,-0.0142699,-0.0487506,-0.00493141,0.0
70815261,-0.013749,-0.0485937,-0.00429135,0.0
71017503,-0.0122653,-0.0483455,-0.00367747,0.0
71217383,-0.0128151,-0.0470214,-0.00364883,0.0
71417268,-0.0112319,-0.0477159,-0.00388529,0.0
71616033,-0.0138691,-0.0462261,-0.00445088,0.0
71815776,-0.0137948,-0.0474132,-0.00551746,0.0
