timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
33090945,1603698897999963,340355901,1087573348,417594,389679,0.194,0.715505,0.767,1.285,0.65,0.94,122,9,0.176,-0.151,-0.09,-0.225,3.85464,0,nan,0.0,3,1,19
33280945,1603698898199962,340355898,1087573345,417637,389723,0.202,0.62952,0.764,1.279,0.65,0.94,122,9,0.194,-0.106,-0.162,-0.294,4.01188,0,nan,0.0,3,1,19
34077943,1603698898999962,340355884,1087573330,417828,389913,0.182,0.332389,0.753,1.259,0.65,0.94,122,17,0.393,0.024,-0.393,-0.283,4.49058,0,nan,0.0,3,1,19
35090965,1603698899999962,340355914,1087573259,418104,390190,0.124,0.196835,0.743,1.238,0.65,0.94,122,18,0.85,0.468,-0.71,-0.083,5.27375,0,nan,0.0,3,1,19
36072399,1603698900999961,340355952,1087573182,418674,390759,0.171,0.158076,0.732,1.221,0.62,0.89,122,7,1.031,0.556,-0.868,-0.444,5.2818,0,nan,0.0,3,1,20
37081052,1603698901999961,340355980,1087573118,419188,391273,0.186,0.211571,0.723,1.204,0.65,0.94,122,7,0.727,0.403,-0.606,-0.49,5.22292,0,nan,0.0,3,1,19
38077135,1603698902999960,340356004,1087573059,419410,391495,0.115,0.254142,0.713,1.188,0.65,0.94,122,8,0.58,0.211,-0.541,0.034,5.08937,0,nan,0.0,3,1,19
39069067,1603698903999960,340356022,1087572994,419148,391233,0.126,0.215201,0.705,1.173,0.62,0.89,122,7,0.67,0.005,-0.67,0.368,4.89894,0,nan,0.0,3,1,20
40077950,1603698904999959,340356035,1087572925,419178,391263,0.175,0.225434,0.699,1.159,0.65,0.94,114,14,0.699,0.302,-0.63,-0.312,5.03361,0,nan,0.0,3,1,19
41097091,1603698905999959,340356030,1087572852,419687,391773,0.153,0.188523,0.691,1.145,0.72,1.03,114,7,0.796,-0.112,-0.788,-0.134,4.63218,0,nan,0.0,3,1,18
42077357,1603698906999958,340356031,1087572769,419506,391591,0.128,0.168494,0.685,1.134,0.67,1.01,114,6,0.835,-0.169,-0.818,0.42,4.7594,0,nan,0.0,3,1,18
43079994,1603698907999958,340356038,1087572665,419018,391103,0.137,0.161157,0.679,1.123,0.67,1.01,114,7,0.917,0.05,-0.916,0.433,4.80374,0,nan,0.0,3,1,18
44079945,1603698908999957,340356046,1087572565,418992,391077,0.138,0.19659,0.674,1.114,0.67,1.01,114,6,0.783,-0.078,-0.779,-0.008,4.72051,0,nan,0.0,3,1,18
45079976,1603698909999957,340356054,1087572501,419108,391193,0.118,0.384809,0.667,1.102,0.67,1.01,113,5,0.403,0.1,-0.39,0.118,4.7425,0,nan,0.0,3,1,18
46081015,1603698910999956,340356050,1087572444,419288,391373,0.179,0.164539,0.666,1.099,0.67,1.01,113,6,0.912,0.378,-0.829,-0.437,4.99243,0,nan,0.0,3,1,18
47094943,1603698911999956,340356069,1087572374,419524,391609,0.126,0.272719,0.659,1.087,0.67,1.01,113,9,0.528,0.104,-0.517,-0.022,4.97192,0,nan,0.0,3,1,18
48081127,1603698912999955,340356084,1087572299,419553,391638,0.115,0.104659,0.653,1.075,0.65,0.94,113,9,1.238,0.399,-1.172,0.107,4.97928,0,nan,0.0,3,1,19
49082029,1603698913999955,340356112,1087572151,419169,391254,0.123,0.114272,0.649,1.068,0.65,0.94,113,6,1.348,0.068,-1.347,0.549,4.84923,0,nan,0.0,3,1,19
50074968,1603698914999954,340356106,1087572027,418747,390833,0.134,0.138498,0.645,1.061,0.74,1.1,113,16,1.128,-0.023,-1.128,0.444,4.67688,0,nan,0.0,3,1,17
51086099,1603698915999954,340356088,1087571930,418737,390822,0.175,0.187718,0.642,1.053,0.65,0.94,113,7,0.812,-0.156,-0.797,-0.294,4.48978,0,nan,0.0,3,1,19
52070950,1603698916999953,340356081,1087571826,419129,391215,0.137,0.146042,0.638,1.048,0.67,1.01,113,7,0.982,-0.032,-0.981,-0.176,4.65965,0,nan,0.0,3,1,18
52917108,1603698917799952,340356080,1087571745,419082,391167,0.122,0.133412,0.635,1.043,0.62,0.92,113,7,0.99,-0.07,-0.987,0.445,4.64382,0,nan,0.0,3,1,20
54122945,1603698918999952,340356096,1087571637,418879,390964,0.122,0.186564,0.63,1.034,0.62,0.92,113,5,0.659,0.066,-0.656,-0.031,4.86896,0,nan,0.0,3,1,20
55127527,1603698919999952,340356097,1087571565,419386,391471,0.193,0.191063,0.625,1.028,0.62,0.92,113,5,0.75,-0.011,-0.749,-0.583,4.65955,0,nan,0.0,3,1,20
56116949,1603698920999951,340356104,1087571480,419974,392059,0.16,0.188752,0.623,1.025,0.62,0.92,113,7,0.794,0.229,-0.76,-0.174,4.90976,0,nan,0.0,3,1,20
57124391,1603698921999950,340356106,1087571429,419896,391981,0.122,0.393735,0.623,1.022,0.59,0.87,113,5,0.364,0.023,-0.363,0.103,4.70225,0,nan,0.0,3,1,21
58117954,1603698922999950,340356125,1087571382,419880,391965,0.139,0.202423,0.621,1.017,0.62,0.92,113,5,0.661,0.3,-0.589,0.339,5.23158,0,nan,0.0,3,1,20
58920001,1603698923799949,340356142,1087571323,419746,391831,0.121,0.166172,0.619,1.016,0.65,0.96,113,5,0.884,0.208,-0.859,0.067,5.00074,0,nan,0.0,3,1,19
60121028,1603698924999949,340356163,1087571184,419647,391732,0.119,0.107235,0.615,1.009,0.62,0.92,113,22,1.203,0.105,-1.199,0.119,4.81148,0,nan,0.0,3,1,20
60927120,1603698925799947,340356162,1087571072,419652,391737,0.151,0.135261,0.613,1.005,0.62,0.92,113,22,1.231,-0.126,-1.224,0.01,4.65273,0,nan,0.0,3,1,20
62121083,1603698926999948,340356157,1087570910,419696,391781,0.137,0.12298,0.612,1.003,0.62,0.92,97,3,1.359,0.159,-1.35,-0.064,4.77707,0,nan,0.0,3,1,20
63123952,1603698927999947,340356157,1087570773,419743,391828,0.136,0.128349,0.612,1.001,0.62,0.92,97,3,1.06,-0.018,-1.06,-0.158,4.67959,0,nan,0.0,3,1,20
64125171,1603698928999947,340356150,1087570684,419861,391946,0.156,0.259535,0.611,0.997,0.62,0.92,97,9,0.596,0.026,-0.595,-0.195,4.70695,0,nan,0.0,3,1,20
64915914,1603698929799945,340356145,1087570641,420022,392106,0.129,0.275565,0.609,0.994,0.62,0.92,97,9,0.497,-0.101,-0.487,-0.065,4.47895,0,nan,0.0,3,1,20
