timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
21406274,21406004,3670026,0.579397,0.242293,-9.96658,30.7234,0,0,0,0
21407472,21407199,3670026,0.618662,0.311246,-9.84113,30.6989,0,0,0,0
22408132,22407864,3670026,-0.423295,0.456335,-9.93642,30.7136,0,0,0,0
23408741,23408471,3670026,-2.61255,4.14915,-14.3662,30.7772,0,0,0,0
24406920,24406645,3670026,1.73915,5.81791,-9.00364,30.7332,0,0,0,0
25407538,25407268,3670026,2.56275,-4.28945,-9.22869,30.8409,0,0,0,0
26408254,26407978,3670026,1.49111,-3.48261,-9.25646,30.743,0,0,0,0
27406339,27406061,3670026,-1.222,-5.56365,-13.328,30.7821,0,0,0,0
28406974,28406706,3670026,1.43556,-3.3447,-8.56598,30.8115,0,0,0,0
29407625,29407347,3670026,0.550188,-4.48338,-12.6098,30.8654,0,0,0,0
30409502,30409231,3670026,-1.66445,-4.41251,-14.3753,30.8164,0,0,0,0
31406412,31406146,3670026,1.18992,-4.13,-12.0864,30.8556,0,0,0,0
32408317,32408034,3670026,2.66523,0.0703895,-9.21241,30.8507,0,0,0,0
33409045,33408763,3670026,1.31202,10.5307,-8.31602,30.8703,0,0,0,0
34405853,34405589,3670026,0.802536,-3.61237,-6.40928,30.8507,0,0,0,0
35407744,35407469,3670026,-2.41862,-6.04392,-14.0022,30.8898,0,0,0,0
36408387,36408115,3670026,-3.19243,5.99987,-13.2883,30.8703,0,0,0,0
37409037,37408760,3670026,2.69539,3.91021,-7.2913,30.8947,0,0,0,0
38407200,38406918,3670026,1.2876,10.795,-1.81193,30.9192,0,0,0,0
39407865,39407597,3670026,1.83635,-7.71077,-11.0387,30.8703,0,0,0,0
40409825,40409560,3670026,0.0196325,5.8543,-4.79942,30.9241,0,0,0,0
41406633,41406363,3670026,3.00041,-6.39587,-12.5834,30.9094,0,0,0,0
42407282,42407007,3670026,-2.40665,0.407014,-12.5126,30.8752,0,0,0,0
43407922,43407650,3670026,-0.676601,6.87423,-11.3624,30.9731,0,0,0,0
44409808,44409539,3670026,1.18226,0.0574608,-7.92337,30.8556,0,0,0,0
45406724,45406455,3670026,-3.71005,2.14425,-14.0497,30.9241,0,0,0,0
46407369,46407101,3670026,0.761835,-2.014,-8.88584,30.9584,0,0,0,0
47408179,47407912,3670026,0.68139,-13.215,-15.6222,30.9535,0,0,0,0
48406176,48405902,3670026,-0.361524,10.0849,-1.51888,30.9829,0,0,0,0
49406822,49406552,3670026,0.764708,4.68258,-13.8763,30.9486,0,0,0,0
50408706,50408433,3670026,1.68456,0.145567,-7.3593,30.8654,0,0,0,0
51409344,51409076,3670026,-1.56724,-4.68641,-12.8032,30.8996,0,0,0,0
52406271,52405997,3670026,-1.9982,-2.88262,-12.3177,30.9241,0,0,0,0
53408151,53407882,3670026,-0.574608,-0.633027,-11.9849,30.9584,0,0,0,0
54408934,54408667,3670026,0.836055,-4.46423,-12.8406,30.9045,0,0,0,0
55405723,55405447,3670026,0.73071,-8.76086,-14.404,31.0269,0,0,0,0
56407649,56407378,3670026,0.471658,4.23008,-7.91619,30.9829,0,0,0,0
57408249,57407979,3670026,-2.74184,-1.51649,-12.2784,30.9584,0,0,0,0
58408892,58408623,3670026,2.00826,-2.03555,-12.6313,30.9878,0,0,0,0
59407055,59406786,3670026,0.10726,10.5805,-3.44813,30.9094,0,0,0,0
60407695,60407431,3670026,-0.259531,-3.31693,-11.2523,30.978,0,0,0,0
61408554,61408283,3670026,2.61495,3.47925,-7.27598,30.9731,0,0,0,0
62410234,62409963,3670026,-0.439097,-5.81935,-10.7873,30.9927,0,0,0,0
63407154,63406886,3670026,0.650265,-7.83191,-13.2658,30.978,0,0,0,0
64407804,64407530,3670026,3.92266,5.14706,-7.0945,31.0171,0,0,0,0
65409678,65409413,3670026,-0.222661,0.812113,-9.93306,30.9927,0,0,0,0
