timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
116055149,0.0,0.0,0.0,0.0
116060136,0.0,0.0,0.0,0.0
116255298,-0.00345325,-0.00183675,7.29801e-05,0.0
116455438,-0.0143799,-0.00782871,-0.000134877,0.0
116658109,-0.0143799,-0.0139128,-8.83882e-05,0.0
116858249,-0.0181422,-0.0142858,-0.000105341,0.0
117060927,-0.0273474,-0.0140911,6.96912e-05,0.0
117256046,-0.0367592,-0.0113518,7.18213e-05,0.0
117456177,-0.0477179,-0.0120835,0.000482448,0.0
117656337,-0.0600685,-0.0126102,0.0011501,0.0
117858979,-0.065176,-0.014928,0.00151443,0.0
118056625,-0.0683483,-0.0125769,0.00178439,0.0
118256779,-0.0861655,-0.0154958,0.00232003,0.0
118456924,-0.0934481,-0.0171288,0.00286688,0.0
118657075,-0.0990639,-0.0204072,0.00344106,0.0
118854721,-0.0989598,-0.0215854,0.0044694,0.0
119054868,-0.078514,-0.0192127,0.00476578,0.0
119257522,-0.0661821,-0.0176946,0.00302019,0.0
119457671,-0.0620226,-0.0174698,0.000280626,0.0
119657820,-0.045008,-0.00804452,-0.00238101,0.0
119857982,-0.0448367,-0.00695306,-0.00323652,0.0
120055613,-0.0483708,-0.00292789,-0.00115138,0.0
120255764,-0.0374115,-0.00165081,0.000902779,0.0
120455916,-0.0333988,-0.00190235,0.000539859,0.0
120656068,-0.03271,-0.00202324,0.00164633,0.0
120858719,-0.0317353,-0.00475399,0.00187847,0.0
121056369,-0.0340283,0.00129073,0.00182425,0.0
121256512,-0.0300221,-0.00230148,0.00167624,0.0
121456662,-0.0337863,0.00252614,0.00210242,0.0
121656814,-0.0241139,0.00342896,0.00431477,0.0
121854464,-0.0244875,0.00524119,0.00536335,0.0
122054624,-0.0208823,0.00976728,0.00574351,0.0
122257288,-0.0238963,0.0113668,0.00598605,0.0
122457413,-0.0221309,0.0134956,0.00655772,0.0
122657592,-0.0237507,0.012516,0.00696547,0.0
122855218,-0.0218877,0.0156964,0.00836169,0.0
123055387,-0.0218949,0.0186019,0.00908135,0.0
123255514,-0.0223707,0.0234689,0.00912977,0.0
123455664,-0.0159661,0.0247256,0.00936749,0.0
123658330,-0.015535,0.0272724,0.00894575,0.0
123858472,-0.0146313,0.0288741,0.00759597,0.0
124056127,-0.0155072,0.0293232,0.00536038,0.0
124256287,-0.0156946,0.0320159,0.00400467,0.0
124456417,-0.0198184,0.0300665,0.00416962,0.0
124656574,-0.0215633,0.0251695,0.00570462,0.0
124859221,-0.0178976,0.0249479,0.00559343,0.0
125056872,-0.0181032,0.0246202,0.00466128,0.0
125257019,-0.015631,0.0264505,0.00429511,0.0
125457168,-0.0180558,0.0297803,0.0041398,0.0
125657337,-0.0198243,0.0273882,0.00435123,0.0
