timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
116054339,0.350934,0.0553034,0.443606
116062210,0.346089,0.0529368,0.437311
116253748,0.349722,0.0529368,0.446124
116453126,0.349722,0.0505701,0.443606
116651522,0.348511,0.0624032,0.443606
116850283,0.354567,0.0801529,0.441088
117057708,0.354567,0.108552,0.424722
117249023,0.366679,0.121569,0.420945
117455733,0.354567,0.119202,0.432276
117654790,0.350934,0.095536,0.429758
117854116,0.348511,0.0588533,0.43857
118052942,0.349722,0.0517534,0.441088
118252251,0.349722,0.0600366,0.436052
118451199,0.350934,0.05767,0.442347
118650517,0.349722,0.0458369,0.43857
118849285,0.353356,0.0162541,0.43857
119048320,0.359412,-0.0310784,0.433535
119255988,0.35699,-0.0393615,0.437311
119454786,0.353356,-0.0429115,0.43857
119653762,0.364257,-0.052378,0.429758
119852553,0.355778,-0.0251618,0.437311
120052005,0.364257,-0.0038622,0.442347
120251209,0.354567,-0.0192452,0.442347
120450114,0.359412,-0.0133287,0.443606
120649603,0.353356,-0.0038622,0.446124
120856313,0.352145,-0.00622882,0.444865
121047314,0.360623,-0.00504551,0.429758
121246592,0.3473,-0.00741213,0.443606
121453843,0.358201,-0.000312264,0.434794
121652756,0.355778,-0.0121454,0.441088
121851581,0.360623,-0.00267889,0.443606
122051061,0.360623,-0.00504551,0.442347
122250288,0.358201,-0.00149557,0.437311
122449115,0.360623,-0.00741213,0.443606
122648004,0.350934,-0.00267889,0.446124
122855363,0.355778,-0.00267889,0.442347
123054196,0.358201,-0.000312264,0.441088
123253474,0.358201,-0.00267889,0.433535
123452866,0.359412,-0.0133287,0.437311
123651758,0.35699,-0.00977875,0.436052
123850574,0.361834,-0.0109621,0.441088
124049558,0.352145,-0.0180619,0.436052
124249210,0.359412,-0.0156953,0.441088
124455975,0.352145,-0.00859544,0.446124
124655008,0.344878,-0.000312264,0.442347
124854348,0.35699,-0.00859544,0.439829
125053203,0.348511,-0.00859544,0.448642
125252495,0.359412,-0.00859544,0.437311
125451364,0.355778,-0.00741213,0.43857
125650323,0.355778,-0.00622882,0.443606
125849220,0.358201,-0.0121454,0.443606
126048133,0.354567,-0.00504551,0.447383
126255371,0.364257,-0.0204286,0.428499
126454688,0.384847,-0.0227952,0.413391
126653505,0.386058,-0.0275284,0.419686
126852459,0.386058,-0.0381782,0.417168
127051833,0.381213,-0.0464614,0.424722
127250622,0.380002,-0.0464614,0.423463
127450002,0.352145,-0.0310784,0.442347
127657296,0.35699,-0.014512,0.43857
127856101,0.349722,-0.0121454,0.441088
128047125,0.349722,-0.00267889,0.442347
128253878,0.3473,0.00323767,0.441088
128453749,0.352145,-0.00504551,0.442347
128652611,0.344878,-0.00622882,0.442347
128851424,0.355778,-0.00267889,0.439829
129050322,0.354567,-0.000312264,0.443606
129249711,0.360623,-0.00149557,0.432276
129448977,0.35699,-0.0192452,0.433535
129647732,0.375157,-0.0417282,0.413391
129855196,0.387269,-0.0559279,0.415909
130054094,0.387269,-0.0559279,0.412132
130252904,0.386058,-0.0535613,0.41465
130452285,0.383636,-0.0500113,0.415909
130651598,0.375157,-0.0606612,0.424722
130850458,0.363045,-0.0571112,0.431017
131049363,0.360623,-0.0582945,0.431017
131256658,0.350934,-0.0571112,0.43857
131455883,0.349722,-0.014512,0.439829
131646970,0.395748,-0.00149557,0.408355
131853724,0.417549,-0.00149557,0.393248
132053081,0.395748,-0.000312264,0.409614
132251900,0.350934,0.00205436,0.446124
132451231,0.343666,0.0375537,0.447383
132650746,0.35699,0.0564867,0.433535
132849438,0.352145,0.0505701,0.439829
133048333,0.344878,0.0138875,0.447383
133255133,0.352145,0.0150708,0.43857
133454898,0.360623,0.0647699,0.431017
133653875,0.352145,0.0505701,0.432276
133852732,0.348511,-0.00149557,0.441088
134052165,0.403015,0.000871049,0.404579
134250905,0.422394,0.00442098,0.388212
134450280,0.380002,-0.00622882,0.419686
134657117,0.358201,-0.00267889,0.432276
134848588,0.352145,0.0056043,0.441088
135047406,0.350934,-0.00267889,0.443606
135254147,0.348511,-0.0239785,0.442347
135454016,0.33761,-0.0689443,0.45116
135652856,0.327921,-0.0642111,0.442347
135851739,0.343666,-0.0476447,0.444865
136050676,0.3473,-0.0405449,0.442347
136249982,0.349722,-0.00267889,0.442347
136448919,0.358201,-0.0038622,0.436052
136648245,0.413916,-0.00267889,0.402061
136855174,0.421183,-0.00267889,0.393248
137053900,0.375157,0.00678761,0.425981
137252764,0.359412,0.0056043,0.437311
137451704,0.352145,0.00442098,0.443606
137651484,0.349722,0.00205436,0.439829
137850325,0.36789,-0.0180619,0.428499
138049307,0.360623,-0.0275284,0.434794
138256590,0.363045,-0.0109621,0.433535
138455455,0.348511,0.00205436,0.444865
138646730,0.369101,0.00442098,0.436052
138853574,0.395748,0.00205436,0.412132
139052947,0.370313,0.00797092,0.434794
139251778,0.35699,0.00915423,0.447383
139450664,0.360623,0.0103375,0.444865
139650024,0.350934,0.00797092,0.439829
139849418,0.383636,-0.014512,0.41465
140048309,0.360623,-0.00622882,0.433535
140247145,0.349722,0.00442098,0.442347
140454479,0.344878,0.00915423,0.443606
140653775,0.346089,0.0103375,0.43857
140852587,0.371524,0.00915423,0.429758
141051525,0.380002,0.0056043,0.424722
141250789,0.395748,-0.00859544,0.41465
141449692,0.354567,0.00442098,0.437311
141657024,0.350934,0.00797092,0.444865
141848499,0.370313,0.00323767,0.443606
142047311,0.383636,-0.000312264,0.422204
142254099,0.36789,-0.0121454,0.434794
142452937,0.352145,0.00323767,0.447383
142652792,0.349722,0.00678761,0.456196
142851624,0.3473,0.00797092,0.448642
143050588,0.405437,0.0138875,0.408355
143249913,0.371524,0.00323767,0.433535
143448785,0.346089,-0.00741213,0.447383
143655995,0.352145,0.00442098,0.454937
143854898,0.349722,-0.0464614,0.444865
144054201,0.3473,-0.0287117,0.447383
144253111,0.349722,0.00323767,0.446124
144451957,0.35699,0.0103375,0.446124
144651756,0.40786,0.0056043,0.409614
144850629,0.352145,-0.0038622,0.442347
145049551,0.355778,0.0138875,0.442347
145256381,0.350934,0.0115209,0.448642
145447723,0.396959,0.0056043,0.418427
145646975,0.348511,-0.00741213,0.453678
145853904,0.354567,0.00797092,0.446124
146053387,0.3473,-0.0133287,0.452419
146252155,0.353356,-0.0263451,0.446124
146451043,0.346089,0.00442098,0.448642
146649925,0.3473,0.00323767,0.456196
146849289,0.3473,0.00915423,0.447383
