timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
116054285,65222418,34.0348619,108.756711,0.852512,2.04162,-0.975012,-0.0511265,-0.0257923,0.0,-0.101872,0.0217366,0.000581395,0.0359497,-0.0714168,-0.0348164,0.0633587,-7.55343,7.61881,-6.80176,-0.0575075,0.00101705,427.744,0.1,0.328475,0.392456,0.14364,0.106085,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116064287,65222418,34.0348619,108.756711,0.851355,2.04212,-0.974705,-0.0511265,-0.0257923,0.0,-0.0264103,0.0519406,0.0117557,0.0469609,-0.0714168,-0.0348164,0.0633587,11.4268,-0.553724,2.00928,-0.0552153,0.00101705,427.744,0.1,0.329364,0.393133,0.144159,0.106286,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116154356,65222418,34.0348619,108.756711,0.840279,2.04413,-0.971422,-0.0511265,-0.0257923,0.0,0.00281022,0.0190676,0.0158119,0.0481772,-0.0714168,-0.0348164,0.0633587,11.1747,-4.62024,4.60043,-0.0554389,0.00101705,427.744,0.1,0.31973,0.389915,0.139391,0.104606,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116254431,65222418,34.0348619,108.756711,0.829509,2.04588,-0.969939,-0.0511265,-0.0257923,0.0,-0.0560775,0.0185954,0.0263464,0.0537254,-0.0714168,-0.0348164,0.0633587,3.00117,0.92164,-5.26757,-0.05639,0.00101705,427.744,0.1,0.328328,0.391685,0.145689,0.106023,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116354508,65222418,34.0348619,108.756711,0.814694,2.04851,-0.968965,-0.0511265,-0.0257923,0.0,-0.0672073,8.73058e-05,0.0478157,0.0703551,-0.0714168,-0.0348164,0.0633587,-5.42874,1.23401,7.05978,-0.0585998,0.00101705,427.744,0.1,0.319664,0.391597,0.14256,0.104823,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116454579,65222418,34.0348619,108.756711,0.800208,2.05211,-0.968607,-0.0511265,-0.0257923,0.0,-0.070871,0.0170919,0.0485552,0.0668226,-0.0714168,-0.0348164,0.0633587,-4.51798,0.658866,9.85014,-0.0577426,0.00101705,427.744,0.1,0.328277,0.3934,0.149968,0.106249,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116554652,65222418,34.0348619,108.756711,0.786111,2.05676,-0.970757,-0.0511265,-0.0257923,0.0,-0.0566739,0.045418,0.0596499,0.0714297,-0.0714168,-0.0348164,0.0633587,0.502636,-0.668624,8.47963,-0.0584062,0.00101705,427.744,0.1,0.319581,0.39085,0.147366,0.104801,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116654726,65222418,34.0348619,108.756711,0.77371,2.0622,-0.974388,-0.0511265,-0.0257923,0.0,-0.0376994,0.0388505,0.00684395,0.0115599,-0.0714168,-0.0348164,0.0633587,3.67432,-2.2083,-10.1328,-0.0593225,0.00101705,427.744,0.1,0.328235,0.392653,0.155755,0.106243,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116754804,65222418,34.0348619,108.756711,0.760076,2.06794,-0.979176,-0.0511265,-0.0257923,0.0,-0.0511669,0.0454463,-0.00246315,-0.00521481,-0.0714168,-0.0348164,0.0633587,-3.13596,1.75994,-0.64653,-0.0575972,0.00101705,427.744,0.103484,0.319492,0.390117,0.152762,0.104801,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116854876,65222418,34.0348619,108.756711,0.747859,2.07358,-0.982418,-0.0511265,-0.0257923,0.0,-0.0619812,0.0579322,0.0593089,0.0512866,-0.0714168,-0.0348164,0.0633587,-0.0341306,0.340079,9.69684,-0.0595752,0.00101705,427.744,0.106725,0.328212,0.391902,0.161432,0.106257,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
116954950,65222418,34.0348619,108.756711,0.735976,2.08055,-0.988467,-0.0511265,-0.0257923,0.0,-0.0348915,0.0534673,0.037928,0.0223214,-0.0714168,-0.0348164,0.0633587,5.56247,-0.538395,-5.45909,-0.0634377,0.00101705,427.744,0.112774,0.319426,0.389381,0.157824,0.10482,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
117055025,65222418,34.0348619,108.756711,0.726468,2.08835,-0.996424,-0.0511265,-0.0257923,0.0,-0.0371071,0.0761057,-0.0203764,-0.0441541,-0.0714168,-0.0348164,0.0633587,-0.798208,2.285,-8.66618,-0.0676357,0.00101705,427.744,0.120732,0.328237,0.391165,0.167099,0.106309,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
