timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
116055409,-0.00149356,-0.0,-0.0583596,0.0,0.999574,-0.000746461,2.17878e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
116060382,-0.00149356,-0.0,-0.0583596,0.0,0.999574,-0.000746461,2.17878e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
116155565,-0.00149356,-0.0,-0.0583596,0.0,0.999574,-0.000746461,2.17878e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
116255554,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
116355608,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
116455693,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
116555791,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
116655882,-0.00448067,-0.0,-0.0583596,0.0,0.999572,-0.00223938,6.53633e-05,-0.0291756,0.0,0.0,-0.107491,0,0,0,0,0
116755910,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
116855980,-0.00448067,-0.0,-0.0583596,0.0,0.999572,-0.00223938,6.53633e-05,-0.0291756,0.0,0.0,-0.107491,0,0,0,0,0
116956055,-0.00448067,-0.0,-0.0583596,0.0,0.999572,-0.00223938,6.53633e-05,-0.0291756,0.0,0.0,-0.107491,0,0,0,0,0
117061177,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
117156235,-0.0119485,-0.0,-0.0583596,0.0,0.999556,-0.00597165,0.000174301,-0.0291752,0.0,0.0,-0.107491,0,0,0,0,0
117256371,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
117356383,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.107491,0,0,0,0,0
117456440,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
117556501,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
117656603,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
117756731,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
117856741,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.106473,0,0,0,0,0
117956837,-0.00448067,-0.0,-0.0583596,0.0,0.999572,-0.00223938,6.53633e-05,-0.0291756,0.0,0.0,-0.121745,0,0,0,0,0
118056878,-0.00298712,-0.0,-0.0583596,0.0,0.999573,-0.00149292,4.35756e-05,-0.0291757,0.0,0.0,-0.122764,0,0,0,0,0
