timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
116055132,116054285,-0.388483,-0.0661196,-0.0979959
116060119,116059283,-0.145773,0.305782,0.0889888
116077636,116076796,0.244533,-0.353919,-0.181167
116095163,116094326,0.0898001,0.329605,0.182555
116115162,116114325,-0.33955,-0.0541216,-0.0595976
116135211,116134374,0.263631,-0.295485,-0.156334
116157692,116156855,0.186725,0.137051,0.111328
116175218,116174379,-0.220977,0.13671,0.0537437
116195224,116194386,0.012277,-0.361525,-0.2319
116217738,116216905,0.200816,-0.0565263,-0.0513058
116235271,116234413,0.116938,0.159005,0.202104
116255279,116254431,-0.0839327,-0.142464,-0.00482513
116275287,116274443,-0.129865,-0.118793,-0.0618257
116297801,116296961,-0.216655,-0.152233,-0.0302838
116315315,116314473,-0.408132,0.00349563,-0.149219
116335330,116334488,-0.417779,0.135644,-0.112757
116357838,116357004,-0.439909,0.123176,-0.133004
116375354,116374517,-0.300035,0.321964,-0.0654801
116395380,116394532,-0.23218,0.354392,-0.040922
116415394,116414547,-0.176562,0.366343,-0.0137237
116437899,116437066,-0.36689,0.305064,-0.0946213
116455419,116454579,-0.107826,0.421276,-0.0158148
116475432,116474594,-0.10035,0.447875,-0.0294026
116497970,116497111,-0.217067,0.208145,-0.0654657
116515484,116514622,-0.0925786,0.412403,-0.0348884
116535473,116534637,-0.0856463,0.362236,-0.0294543
116555497,116554652,-0.0828965,0.288555,-0.023993
116578010,116577171,0.0483763,-0.185865,-0.0358211
116595520,116594682,0.00745451,0.101465,-0.0361802
116615536,116614697,0.0882468,-0.079531,-0.0397018
116635547,116634711,0.156083,-0.242605,-0.0396905
116655566,116654726,0.239753,-0.346209,-0.029299
116675591,116674743,0.291995,-0.397077,-0.0170152
116695605,116694756,0.338674,-0.366035,-0.00617971
116718112,116717275,0.362282,0.0072523,0.0301493
116735629,116734786,0.36192,-0.169788,-0.00194759
116755641,116754804,0.337979,-0.0474791,-0.00819519
116775652,116774816,0.300454,0.101602,-0.0218749
116798170,116797338,0.117971,0.380217,0.000598945
116815682,116814846,0.20699,0.304599,-0.0141947
116835698,116834862,0.121691,0.332158,-0.00446188
116858228,116857378,0.0189631,0.120032,0.00588773
116875727,116874891,0.0318788,0.254576,0.00352648
116895742,116894905,0.0222251,0.155214,-0.00814072
116915757,116914920,0.0390869,0.0206696,-0.0223708
116938282,116937439,0.297336,-0.392255,-0.0424614
116955787,116954950,0.197941,-0.273555,-0.0481181
116975801,116974965,0.281769,-0.36157,-0.0406881
116998323,116997482,0.437421,-0.364454,-0.0117379
117015831,117014995,0.418157,-0.43608,-0.033838
117035846,117035010,0.502088,-0.397579,-0.0465412
117060911,117060071,0.383968,0.327768,-0.0430625
117078374,117077542,0.488396,0.195345,-0.0324682
117098396,117097562,0.465665,0.299159,-0.00995896
117115906,117115070,0.497587,0.0677533,0.00608725
117138429,117137587,0.00713757,0.172813,0.0928537
117155950,117155103,-0.0883934,0.0182791,0.13322
117175954,117175115,-0.242031,0.0113025,0.162538
117195966,117195129,-0.238751,0.0346413,0.0679154
117218478,117217646,0.000742589,-0.117218,-0.0606475
117235999,117235163,-0.0256247,0.104467,-0.0332015
117256025,117255178,0.0902101,0.0559197,-0.0933276
117276028,117275189,0.223454,-0.0205348,-0.152062
117298540,117297708,0.193621,-0.186831,-0.119888
117316060,117315224,0.0877339,-0.202717,-0.102431
117336079,117335234,-0.0637653,-0.233806,-0.0842653
117358593,117357761,-0.218294,-0.131716,0.0219091
117376111,117375265,-0.214578,-0.0599111,-0.0433614
117396120,117395284,-0.236222,0.031243,-0.014351
117416131,117415294,-0.23864,0.137836,0.000531347
117438643,117437811,-0.0752641,0.150138,0.00542491
