timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
40410799,0.185563,0.0881298,0.0694369,5013,0,4.70946,0.715551,-9.77663,5013,0
40415794,0.24554,-0.324092,-0.0270434,4995,0,4.76188,-4.30862,-8.02638,4995,0
40420799,0.0908418,-0.323562,-0.0512088,5005,0,0.807209,-5.35474,-9.88554,5005,0
40425805,-0.414188,0.0897539,-0.00825824,5006,0,-3.45688,-2.5215,-11.6282,5006,0
40430810,-0.335057,0.230293,-0.0640533,5005,0,-3.54266,1.54386,-8.16498,5005,0
40435818,0.0704033,0.142356,-0.0706291,5008,0,-0.0153694,5.08999,-10.3986,5008,0
40440821,0.173809,0.0143976,0.0374457,5003,0,3.60298,3.82649,-10.9984,5003,0
40445830,0.373391,-0.310944,0.0300812,5009,0,3.82668,-2.03577,-10.2986,5009,0
40450832,0.265065,-0.227489,0.0274301,5002,0,0.633373,-5.38691,-11.6045,5002,0
40455838,-0.223861,0.203048,-0.0131323,5006,0,-3.31277,-5.2597,-10.642,5006,0
40460843,-0.288759,0.238455,-0.0775578,5005,0,-3.14732,0.41577,-5.44948,5005,0
40465849,-0.247547,0.0897973,-0.073724,5006,0,0.791858,4.00847,-9.0375,5006,0
40470855,0.0224574,-0.106139,0.00327798,5006,0,4.41646,4.09425,-11.3181,5006,0
40475860,0.403104,-0.342575,0.0391104,5005,0,3.79097,-0.854473,-12.4792,5005,0
40480874,0.375054,-0.191786,0.0604096,5014,0,-0.324064,-3.79707,-12.9091,5014,0
40485871,-0.192967,0.267158,-0.0152219,4997,0,-4.10704,-4.96304,-10.2048,4997,0
40490877,-0.0924621,0.242605,-0.08873,5006,0,-3.31233,0.320438,-4.18172,5006,0
40495882,-0.336179,0.0681464,-0.0855312,5005,0,1.11448,2.9271,-7.91628,5005,0
40500888,-0.0446226,-0.226357,0.00859443,5006,0,4.67521,2.76243,-11.1135,5006,0
40505894,0.3233,-0.296545,0.056784,5006,0,3.71356,-1.21133,-14.5023,5006,0
40510899,0.297272,0.0271472,0.08523,5005,0,-0.910934,-3.07134,-14.2747,5005,0
40515908,-0.13729,0.345342,-0.0230718,5009,0,-4.20297,-3.0441,-7.7224,5009,0
40520910,-0.0498396,0.156192,-0.0867463,5002,0,-2.58589,1.02218,-4.57527,5002,0
40525916,-0.299177,-0.0363256,-0.0788341,5006,0,2.36453,2.29613,-8.12199,5006,0
40530921,0.00642285,-0.346446,0.00565093,5005,0,4.99871,0.573284,-11.8952,5005,0
40535927,0.307091,-0.192568,0.0385986,5006,0,2.29453,-1.71487,-15.5269,5006,0
40540932,0.049598,0.219165,0.0604852,5005,0,-2.36831,-3.0762,-13.1468,5005,0
40545938,0.0441243,0.295827,-0.0409286,5006,0,-4.06862,-0.631212,-5.14096,5006,0
40550944,-0.154365,0.112541,-0.069374,5006,0,-0.785449,1.25915,-5.79218,5006,0
40555949,-0.180896,-0.19387,-0.0441648,5005,0,3.69334,1.68956,-8.72358,5005,0
40560955,0.0592056,-0.365548,0.0102153,5006,0,4.46526,-1.26515,-14.1305,5006,0
40565964,0.254143,-0.0188394,0.0517913,5009,0,0.48842,-1.99253,-16.1151,5009,0
40570966,-0.0807979,0.346487,0.0322521,5002,0,-3.49514,-2.09364,-10.1647,5002,0
40575971,0.0797437,0.208292,-0.0590477,5005,0,-3.37021,1.15287,-4.14475,5005,0
40580988,-0.234173,-0.000287105,-0.08315,5017,0,1.01364,1.78566,-6.31549,5017,0
40585983,-0.00257028,-0.341218,-0.0157472,4995,0,4.4779,0.301057,-10.1637,4995,0
40590991,0.152359,-0.229149,0.0207204,5008,0,2.98931,-2.16633,-15.6236,5008,0
40595994,0.0364,0.212215,0.0617316,5003,0,-1.38369,-2.7505,-14.4654,5003,0
40600999,0.0457262,0.329492,-0.0190216,5005,0,-3.69265,-0.569299,-6.38792,5005,0
