timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
40410799,34.0348367528,108.756729546,420.744,392.909,-0.0,1.35118,2.0316,420.638,2,0,1,0
40420799,34.0348367543,108.756729547,420.744,392.909,-0.0,1.35138,2.03169,420.638,2,0,1,0
40611010,34.034836776,108.756729553,420.742,392.907,-0.0,1.35098,2.03187,420.638,2,0,1,0
40811240,34.034836816,108.75672954,420.738,392.904,-0.0,1.35078,2.03177,420.633,2,0,1,0
41011455,34.0348368431,108.756729496,420.74,392.907,-0.0,1.35057,2.03167,420.632,2,0,1,0
41211678,34.0348368668,108.756729484,420.739,392.906,-0.0,1.35035,2.03199,420.628,2,0,1,0
41411907,34.0348368816,108.75672946,420.736,392.905,-0.0,1.35014,2.03191,420.629,2,0,1,0
41612123,34.034836902,108.75672942,420.735,392.905,-0.0,1.34993,2.03184,420.626,2,0,1,0
41812346,34.0348369314,108.756729322,420.732,392.904,-0.0,1.34974,2.03218,420.626,2,0,1,0
42012568,34.0348369551,108.75672929,420.735,392.908,-0.0,1.34955,2.03212,420.626,2,0,1,0
42212791,34.0348369056,108.756729073,420.76,392.935,-0.0,1.3494,2.03208,420.626,2,0,1,0
42413014,34.0348368538,108.756728774,420.781,392.956,-0.0,1.34928,2.03204,420.626,2,0,1,0
42613239,34.0348368788,108.75672841,420.786,392.961,-0.0,1.34918,2.03241,420.626,2,0,1,0
42813459,34.0348368642,108.756728026,420.794,392.969,-0.0,1.34907,2.03238,420.626,2,0,1,0
43013682,34.0348368052,108.756727636,420.801,392.976,-0.0,1.34897,2.03235,420.626,2,0,1,0
43213905,34.0348367767,108.756727285,420.798,392.973,-0.0,1.34888,2.03273,420.626,2,0,1,0
43414128,34.0348367623,108.756726975,420.795,392.969,-0.0,1.34878,2.0327,420.626,2,0,1,0
43614351,34.0348367064,108.756726693,420.79,392.964,-0.0,1.34868,2.03267,420.626,2,0,1,0
43814574,34.0348366563,108.756726505,420.782,392.956,-0.0,1.34858,2.03307,420.626,2,0,1,0
44014805,34.0348366335,108.756726347,420.773,392.947,-0.0,1.34848,2.03304,420.626,2,0,1,0
