timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
40414863,41.877,2629.14,0,13,10450,14336,0,3,122
41415784,74.0049,72.7787,0,13,8470,14336,0,3,122
42416814,102.619,50.855,0,13,5200,14336,0,3,122
43417923,130.009,43.0637,0,13,3214,14336,0,3,122
44418467,154.0,38.3129,0,13,4613,14336,0,3,122
45419421,178.369,35.5283,0,13,5647,14336,0,3,122
46420578,204.687,33.9918,0,13,4759,14336,0,3,122
47421423,228.92,32.5981,0,13,5932,14336,0,3,122
48422420,256.537,31.9733,0,13,3618,14336,0,3,122
49423479,280.0,31.0265,0,13,5653,14336,0,3,122
50424420,308.0,30.7217,0,13,2969,14336,0,3,122
51425467,330.529,29.9758,0,13,5865,14336,0,3,122
52426496,358.081,29.7717,0,13,3735,14336,0,3,122
53427510,382.102,29.328,0,13,5104,14336,0,3,122
54428420,410.062,29.2286,0,13,2491,14336,0,3,122
55429467,434.0,28.8746,0,13,4061,14336,0,3,122
56431075,457.433,28.5322,0,13,6032,14336,0,3,122
57432014,484.053,28.4184,0,13,4739,14336,0,3,122
58433327,508.213,28.1802,0,13,6082,14336,0,3,122
59434299,536.029,28.1597,0,13,3542,14336,0,3,122
60435094,564.373,28.1677,0,13,449,14336,0,3,122
61436369,588.0,27.9502,0,13,2170,14336,0,3,122
62437710,615.132,27.9113,0,13,353,14336,0,3,122
63438809,640.511,27.8001,0,13,331,14336,0,3,122
64441892,662.395,27.5505,0,13,4005,14336,0,3,122
65442928,691.34,27.605,0,13,331,14336,0,3,122
66443891,714.0,27.4141,0,13,3093,14336,0,3,122
67444891,742.0,27.4348,0,13,504,14336,0,3,122
68445891,764.031,27.2411,0,13,3910,14336,0,3,122
69446913,792.813,27.2932,0,13,381,14336,0,3,122
70448042,816.042,27.1569,0,13,2678,14336,0,3,122
71449090,840.0,27.053,0,13,4133,14336,0,3,122
72449892,868.0,27.0819,0,13,1427,14336,0,3,122
73450892,894.423,27.0611,0,13,453,14336,0,3,122
74451891,919.802,27.0109,0,13,431,14336,0,3,122
75452891,942.124,26.8764,0,13,3517,14336,0,3,122
76453982,970.609,26.9202,0,13,453,14336,0,3,122
77454907,994.0,26.8243,0,13,2515,14336,0,3,122
78456233,1021.28,26.8352,0,13,551,14336,0,3,122
79456906,1046.72,26.7991,0,13,601,14336,0,3,122
80458058,1068.63,26.6763,0,13,4130,14336,0,3,122
