timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
40121510,0.0,0.0,0.0
247793686,0.0,0.0,0.0
247798675,0.0,0.0,0.0
247993915,0.0,0.0,0.0
248194144,0.0,0.0,0.0
248394387,0.0,0.0,0.0
248594617,0.0,0.0,0.0
