timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
40407119,0.29643,-0.0511947,0.43857
40415927,0.295219,-0.048828,0.437311
40614804,0.295219,-0.0500113,0.439829
40805524,0.298852,-0.0500113,0.433535
41012407,0.295219,-0.0511947,0.434794
41211841,0.292796,-0.0476447,0.432276
41410744,0.294007,-0.0511947,0.434794
41610027,0.298852,-0.0511947,0.437311
41809155,0.298852,-0.0689443,0.432276
42008535,0.310964,-0.0701276,0.423463
42207463,0.306119,-0.0724943,0.425981
42406431,0.295219,-0.0772275,0.434794
42614220,0.321865,-0.0760442,0.420945
42812767,0.323076,-0.0772275,0.418427
43011586,0.307331,-0.0784108,0.425981
43210722,0.297641,-0.0831441,0.428499
43410095,0.315809,-0.0784108,0.419686
43609401,0.308542,-0.0831441,0.420945
43808365,0.308542,-0.0831441,0.422204
44015780,0.306119,-0.0795941,0.428499
44206817,0.306119,-0.0831441,0.42724
44405292,0.308542,-0.0831441,0.423463
44612640,0.29643,-0.0807774,0.432276
44812089,0.292796,-0.0973438,0.432276
45010964,0.29643,-0.0772275,0.42724
45209906,0.361834,-0.0926106,0.381917
45409008,0.371524,-0.0784108,0.375623
45608376,0.372735,-0.0748609,0.37814
45807199,0.373946,-0.0630278,0.379399
46014204,0.287951,-0.0724943,0.434794
46205731,0.302486,-0.0831441,0.429758
46412529,0.291585,-0.0795941,0.43857
46611994,0.297641,-0.0748609,0.431017
46811357,0.300063,-0.0689443,0.432276
47010309,0.292796,-0.0807774,0.433535
47209298,0.29643,-0.0535613,0.433535
47408287,0.292796,-0.071311,0.431017
47608277,0.302486,-0.0701276,0.431017
47815010,0.312175,-0.0665777,0.419686
48013916,0.32671,-0.0748609,0.415909
48213427,0.321865,-0.0689443,0.419686
48412305,0.321865,-0.0642111,0.417168
48603771,0.320654,-0.067761,0.419686
48810597,0.324287,-0.0724943,0.415909
49010073,0.35699,-0.0760442,0.388212
49209080,0.3473,-0.0784108,0.393248
49407981,0.319442,-0.0772275,0.418427
49607334,0.294007,-0.0985271,0.429758
49806670,0.28674,-0.0985271,0.434794
50005780,0.292796,-0.0973438,0.42724
50212649,0.323076,-0.0748609,0.415909
50412121,0.319442,-0.0606612,0.420945
50611461,0.321865,-0.0807774,0.423463
50810307,0.306119,-0.0571112,0.432276
51009247,0.310964,-0.033445,0.423463
51208852,0.306119,-0.0476447,0.432276
51407724,0.312175,-0.105627,0.423463
51606714,0.31702,-0.0772275,0.422204
51814511,0.31702,-0.0997104,0.419686
52013405,0.310964,-0.067761,0.422204
52212436,0.306119,-0.0878773,0.424722
52411339,0.302486,-0.10681,0.423463
52610781,0.297641,-0.100894,0.424722
52810060,0.300063,-0.0689443,0.43857
53009156,0.302486,-0.0452781,0.429758
53208522,0.313386,-0.0263451,0.431017
53415360,0.338822,-0.0346283,0.41465
53614331,0.338822,-0.00859544,0.413391
53805847,0.344878,-0.0038622,0.407096
54005285,0.335188,-0.0216119,0.412132
54212209,0.33761,-0.0322617,0.417168
54411098,0.321865,-0.0251618,0.42724
54610420,0.319442,-0.0121454,0.42724
54809454,0.314598,-0.00504551,0.425981
55008386,0.310964,-0.00977875,0.42724
55207418,0.303697,0.0127042,0.436052
55406854,0.306119,-0.00977875,0.436052
55613759,0.304908,-0.0381782,0.429758
55813046,0.310964,-0.0168786,0.434794
56012546,0.309753,-0.0322617,0.434794
56211349,0.310964,-0.0275284,0.436052
56409953,0.314598,-0.0192452,0.431017
56608983,0.342455,-0.0038622,0.417168
56808780,0.33761,-0.0180619,0.415909
57007769,0.342455,-0.0038622,0.412132
57214612,0.332766,-0.0227952,0.417168
57414159,0.313386,-0.00977875,0.433535
57612961,0.31702,-0.0192452,0.433535
57812042,0.307331,-0.00267889,0.43857
58010915,0.310964,-0.0156953,0.434794
58210347,0.319442,0.0363704,0.423463
58409384,0.309753,0.0411036,0.429758
58616197,0.312175,0.0186207,0.432276
58816164,0.313386,-0.014512,0.428499
59007114,0.306119,-0.0381782,0.434794
59206099,0.309753,-0.0358116,0.432276
59413024,0.341244,-0.0369949,0.409614
59612424,0.340033,-0.033445,0.415909
59811779,0.298852,-0.0405449,0.442347
60010621,0.307331,-0.0452781,0.436052
60209726,0.295219,-0.0559279,0.441088
60409124,0.309753,-0.0618445,0.434794
60608043,0.307331,-0.0310784,0.434794
60807394,0.302486,-0.0547446,0.433535
61014810,0.303697,-0.00859544,0.434794
61213713,0.301275,-0.00741213,0.442347
61412755,0.304908,-0.00504551,0.439829
61611663,0.304908,-0.00149557,0.433535
61811111,0.3473,-0.048828,0.408355
62010372,0.342455,-0.0251618,0.41465
62209492,0.306119,-0.0263451,0.429758
62408848,0.327921,-0.0180619,0.42724
62607802,0.321865,-0.0239785,0.42724
62814653,0.318231,-0.0227952,0.432276
63014071,0.301275,-0.00149557,0.436052
63205606,0.313386,0.00205436,0.428499
63412469,0.309753,0.0174374,0.437311
63611412,0.307331,0.0257206,0.439829
63810947,0.309753,0.0150708,0.431017
64009753,0.308542,-0.0310784,0.432276
64208394,0.298852,-0.0417282,0.436052
64407333,0.31702,-0.00977875,0.429758
64606681,0.315809,-0.0310784,0.433535
64813532,0.331554,-0.0133287,0.428499
65013026,0.336399,-0.0121454,0.415909
65212538,0.303697,-0.0192452,0.437311
65411354,0.310964,0.0186207,0.431017
65610012,0.309753,0.00797092,0.434794
65808974,0.300063,0.00205436,0.43857
66008808,0.308542,0.0245373,0.429758
66215689,0.312175,-0.000312264,0.434794
66414229,0.303697,-0.0251618,0.43857
66605219,0.314598,-0.00622882,0.431017
66804229,0.315809,-0.0251618,0.432276
67011533,0.329132,-0.0251618,0.422204
67210206,0.318231,-0.0180619,0.436052
67409553,0.327921,-0.00267889,0.420945
67608434,0.325498,-0.0227952,0.425981
67807253,0.330343,-0.00622882,0.423463
68006430,0.307331,-0.0180619,0.436052
68205815,0.304908,-0.0275284,0.439829
68412589,0.302486,-0.0275284,0.437311
68611708,0.310964,-0.0204286,0.436052
68811114,0.309753,-0.0204286,0.433535
69010439,0.313386,-0.0180619,0.428499
69209382,0.310964,-0.0168786,0.434794
69408371,0.315809,-0.00859544,0.433535
69607837,0.31702,-0.00622882,0.432276
69814700,0.314598,-0.0239785,0.433535
70014083,0.308542,-0.0156953,0.432276
70213529,0.306119,-0.0287117,0.43857
70412067,0.302486,-0.014512,0.439829
70610964,0.309753,-0.0369949,0.432276
70809977,0.308542,-0.0192452,0.436052
71009773,0.306119,-0.033445,0.437311
71208599,0.310964,-0.0263451,0.437311
71415307,0.300063,-0.0192452,0.441088
71614605,0.304908,-0.014512,0.439829
71805671,0.306119,0.0150708,0.429758
72004739,0.303697,-0.0156953,0.436052
72211930,0.313386,0.0127042,0.433535
72411377,0.306119,-0.0263451,0.439829
72617947,0.308542,-0.0263451,0.436052
72808970,0.307331,-0.0227952,0.437311
73008325,0.306119,-0.0358116,0.434794
73207699,0.310964,-0.0275284,0.434794
73406112,0.307331,-0.0275284,0.439829
73613124,0.304908,0.0056043,0.439829
73812590,0.310964,-0.0109621,0.436052
74011429,0.297641,-0.0547446,0.43857
74210912,0.329132,-0.00859544,0.423463
74410417,0.324287,-0.0180619,0.423463
74609319,0.313386,0.0221707,0.429758
74808242,0.315809,0.0363704,0.432276
75015083,0.306119,0.0482035,0.434794
75206672,0.308542,0.00442098,0.441088
75413589,0.304908,-0.0275284,0.436052
75612155,0.33761,-0.0251618,0.419686
75811507,0.335188,-0.0275284,0.420945
76010494,0.331554,-0.0511947,0.41465
76209829,0.314598,-0.052378,0.425981
76408411,0.323076,-0.0227952,0.431017
76607785,0.312175,-0.0476447,0.436052
76814620,0.307331,-0.0121454,0.433535
77005705,0.295219,-0.0275284,0.432276
77213097,0.32671,-0.0168786,0.425981
77412056,0.31702,-0.0168786,0.432276
77611100,0.314598,-0.0121454,0.432276
77810024,0.338822,-0.00622882,0.41465
78009375,0.332766,-0.0263451,0.420945
78208494,0.330343,-0.000312264,0.423463
78407318,0.318231,-0.0417282,0.432276
78614723,0.318231,-0.00267889,0.428499
78813667,0.302486,-0.0381782,0.43857
79012697,0.31702,0.0245373,0.434794
79211996,0.302486,-0.00622882,0.439829
79403608,0.314598,0.0340038,0.431017
79610307,0.308542,-0.00622882,0.431017
79809422,0.314598,-0.0204286,0.432276
80008275,0.312175,-0.0239785,0.432276
80216010,0.302486,-0.033445,0.43857
80407198,0.301275,-0.00977875,0.43857
80606122,0.306119,-0.0287117,0.436052
80805628,0.307331,-0.0109621,0.439829
81012453,0.309753,-0.0168786,0.434794
81211774,0.312175,-0.0381782,0.432276
81410743,0.312175,-0.0251618,0.434794
81610233,0.312175,-0.0263451,0.432276
81809208,0.302486,-0.0227952,0.442347
82008043,0.310964,-0.0346283,0.42724
82207671,0.300063,-0.0452781,0.436052
82406945,0.307331,-0.0192452,0.432276
82613727,0.31702,-0.0156953,0.431017
82812843,0.318231,-0.0227952,0.431017
83012252,0.303697,-0.0287117,0.434794
83211219,0.309753,-0.0227952,0.429758
83410540,0.309753,-0.033445,0.436052
83610021,0.302486,-0.0121454,0.433535
83809004,0.309753,-0.00267889,0.431017
84015917,0.307331,-0.00149557,0.436052
84214829,0.307331,-0.00622882,0.436052
84414683,0.308542,-0.0168786,0.434794
84605654,0.308542,-0.00977875,0.432276
84804607,0.307331,-0.0263451,0.434794
85012014,0.309753,-0.0405449,0.429758
85210968,0.313386,-0.0239785,0.425981
85410320,0.308542,-0.014512,0.432276
85609311,0.312175,-0.0251618,0.431017
85808783,0.309753,-0.0322617,0.432276
86007262,0.306119,-0.0156953,0.429758
86206238,0.301275,-0.000312264,0.441088
86405594,0.307331,-0.00622882,0.431017
86612959,0.307331,-0.0121454,0.429758
86811938,0.308542,-0.0275284,0.433535
87010949,0.310964,-0.0216119,0.436052
87210416,0.304908,-0.0180619,0.436052
87409762,0.313386,0.0257206,0.425981
87608698,0.301275,0.0718697,0.433535
87807758,0.301275,0.100269,0.431017
88007106,0.290374,0.144052,0.420945
88213554,0.272206,0.151152,0.428499
88412903,0.270995,0.159435,0.429758
