timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
41942490,-2.03581,3.7778,-2.51072,-1.25422,0.0023825,1.25913,2.51587,-0.0194874,0.0348513,0.0410257,-0.00949498,-0.0468946,-0.0169766,-0.00581354,0.0493143,0.0722223,0.0312535,0.200053,0.200039,0.199971,0.199943,0.199994
41952501,-2.19132,3.6522,-2.51096,-1.25479,0.00182485,1.25892,2.51586,-0.0166759,0.0494856,0.0555565,-0.00686178,-0.051504,-0.0111375,0.00398066,0.0715785,0.0982413,0.0471143,0.200202,0.200123,0.199874,0.199799,0.200002
42142713,-0.874698,3.68842,-2.50595,-1.24971,0.00619892,1.26278,2.52011,-0.0534685,0.0746221,0.0540078,-0.0869205,-0.153316,-0.140008,-0.0766899,0.0647445,0.0888206,-0.0377776,0.199982,0.200295,0.2002,0.199829,0.199694
42342943,-1.35004,3.56004,-2.50119,-1.24496,0.0113074,1.26813,2.52525,0.0146987,0.0853834,0.0787222,0.00389777,-0.035715,-0.0487029,-0.0186877,0.0577969,0.0751343,0.00928459,0.200087,0.200209,0.200042,0.199817,0.199846
42543158,-1.9457,3.86083,-2.50469,-1.24855,0.00797131,1.26503,2.52205,-0.0062156,0.103967,0.0862137,-0.0350058,-0.0921504,-0.0942211,-0.0397079,0.0819378,0.102661,-0.0062596,0.200175,0.20016,0.199923,0.199793,0.199949
42743382,-1.95016,3.85144,-2.50068,-1.24455,0.0119872,1.26906,2.52607,-0.0062156,0.103967,0.0862137,-0.0350058,-0.0921504,-0.0942211,-0.0397079,0.0819378,0.102661,-0.0062596,0.200175,0.20016,0.199923,0.199793,0.199949
42943604,-0.702079,3.82509,-2.49157,-1.23556,0.019586,1.27592,2.53387,-0.090517,0.100264,0.0936658,-0.10133,-0.21515,-0.177496,-0.108514,0.0942965,0.150683,-0.0173793,0.199851,0.200564,0.200497,0.199743,0.199345
43143831,-0.28058,3.62755,-2.48827,-1.23164,0.0229585,1.27835,2.53625,-0.0140352,0.128585,0.0796901,-0.093293,-0.151406,-0.181079,-0.0831171,0.082743,0.0876546,-0.0755512,0.199433,0.200543,0.200903,0.200014,0.199107
43344050,0.221541,3.58047,-2.48743,-1.23048,0.0256643,1.28168,2.53843,0.0357647,0.196141,0.150904,-0.0373708,-0.108903,-0.143666,-0.0437364,0.139456,0.153359,-0.0217023,0.199706,0.200033,0.200315,0.200161,0.199785
43544279,0.34188,3.64062,-2.49053,-1.23342,0.0227101,1.27857,2.53523,-0.0277688,0.178972,0.138982,-0.0923046,-0.195504,-0.201209,-0.0919582,0.138295,0.171535,-0.038226,0.199633,0.199994,0.200363,0.200231,0.19978
