timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
364207048,34.03618352662278,108.76094187945873,418.76294,-5.9570875,2.0990243,1.8010097,-1.895398,1,1,0
385265612,34.03618108867282,108.76094286479729,418.86044,-6.228175,2.1898189,1.7034931,-1.6650604,1,1,0
394835918,34.03618108867282,108.76094286479729,418.86044,-6.228175,2.1898189,1.7034931,-1.6073384,1,1,0
701845151,34.0361452945388,108.76079749948445,418.72296,-10.208295,-11.204944,1.8409679,-1.7151276,1,1,0
