timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
382734683,382717056,3997730,406.89078,19.939999,96532.25,1.1469628
382795164,382772436,3997730,406.6107,19.939999,96535.5,1.1470014
382955969,382933257,3997730,406.5869,19.939999,96535.75,1.1470044
383177086,383159453,3997730,406.65298,19.939999,96535.0,1.1469955
383338026,383320348,3997730,406.71902,19.939999,96534.25,1.1469866
383559265,383536449,3997730,406.5658,19.939999,96536.0,1.1470073
383770517,383750160,3997730,406.54462,19.939999,96536.24,1.1470102
383981493,383963827,3997730,406.8485,19.939999,96532.74,1.1469687
384142303,384124643,3997730,406.58957,19.939999,96535.74,1.1470044
384363758,384341006,3997730,406.63187,19.939999,96535.25,1.1469984
384574821,384554592,3997730,406.69528,19.939999,96534.5,1.1469896
384785878,384768244,3997730,406.63187,19.939999,96535.25,1.1469984
384946743,384929090,3997730,406.86966,19.939999,96532.5,1.1469657
385168168,385145427,3997730,406.49973,19.939999,96536.76,1.1470164
385379377,385359191,3997730,406.63187,19.939999,96535.24,1.1469984
385590600,385572971,3997730,406.71902,19.939999,96534.24,1.1469865
385751662,385733955,3997730,406.63187,19.93,96535.24,1.1469984
385972743,385950048,3997730,406.6107,19.939999,96535.5,1.1470014
386184065,386163769,3997730,406.5235,19.939999,96536.49,1.1470132
386344919,386324721,3997730,406.5235,19.93,96536.5,1.1470133
386556643,386538340,3997730,406.74017,19.939999,96534.0,1.1469836
386777136,386754501,3997730,406.65298,19.93,96535.0,1.1469955
386988304,386968169,3997730,406.4152,19.93,96537.75,1.1470282
387149306,387129069,3997730,406.63187,19.939999,96535.25,1.1469984
387361005,387342754,3997730,406.54462,19.939999,96536.24,1.1470102
387581640,387558960,3997730,406.69528,19.93,96534.5,1.1469896
387792758,387772595,3997730,406.4152,19.93,96537.75,1.1470282
387953680,387933501,3997730,406.74017,19.93,96534.0,1.1469836
388165223,388147171,3997730,406.8036,19.93,96533.24,1.1469746
388385936,388363309,3997730,406.3729,19.93,96538.24,1.147034
388546773,388524052,3997730,406.48123,19.93,96537.0,1.1470193
388767850,388750166,3997730,406.8036,19.93,96533.24,1.1469746
388989115,388966372,3997730,406.76132,19.939999,96533.75,1.1469806
389149868,389127085,3997730,406.74017,19.93,96534.0,1.1469836
389361231,389340756,3997730,406.91458,19.93,96531.99,1.1469598
389572436,389554680,3997730,406.60803,19.93,96535.51,1.1470015
389793261,389770628,3997730,406.76132,19.93,96533.75,1.1469806
389954348,389931514,3997730,406.63187,19.93,96535.25,1.1469984
390166020,390145292,3997730,406.9991,19.93,96531.0,1.146948
390336529,390318841,3997730,407.0863,19.93,96530.0,1.146936
390557806,390534917,3997730,407.1735,19.93,96529.0,1.1469243
390768603,390748454,3997730,406.78247,19.93,96533.5,1.1469777
390979766,390961988,3997730,407.34528,19.93,96526.99,1.1469003
391140569,391122927,3997730,407.45358,19.93,96525.75,1.1468856
391361988,391339151,3997730,407.79974,19.93,96521.75,1.1468381
391572832,391552601,3997730,408.21194,19.93,96517.0,1.1467816
391783898,391766159,3997730,408.06134,19.93,96518.75,1.1468024
391944716,391927062,3997730,408.29913,19.93,96515.99,1.1467696
392165789,392143126,3997730,408.36255,19.93,96515.25,1.1467608
392387117,392369375,3997730,408.38373,19.93,96515.0,1.1467578
392547850,392530235,3997730,408.60303,19.93,96512.49,1.146728
392769120,392746402,3997730,408.99142,19.93,96508.0,1.1466746
392980057,392959941,3997730,408.88312,19.93,96509.25,1.1466895
393191427,393173660,3997730,408.29648,19.93,96516.0,1.1467698
393352155,393334513,3997730,408.08246,19.93,96518.5,1.1467994
393573406,393550787,3997730,408.7959,19.93,96510.25,1.1467015
393784365,393764231,3997730,409.14203,19.93,96506.25,1.1466539
393995548,393977936,3997730,408.88312,19.93,96509.25,1.1466895
394156449,394138812,3997730,408.23306,19.93,96516.75,1.1467787
394387608,394367404,3997730,408.88312,19.93,96509.25,1.1466895
394548442,394528213,3997730,409.70483,19.92,96499.74,1.1465765
394759583,394741843,3997730,408.68756,19.93,96511.49,1.1467162
394980664,394958033,3997730,408.90424,19.93,96509.0,1.1466866
395191917,395171758,3997730,409.3376,19.93,96504.0,1.1466272
395352719,395332499,3997730,409.22925,19.93,96505.24,1.146642
395563791,395546026,3997730,409.401,19.93,96503.25,1.1466182
395784873,395762174,3997730,409.3587,19.93,96503.75,1.1466242
395945657,395922964,3997730,408.86194,19.93,96509.5,1.1466925
396156682,396136542,3997730,408.71133,19.93,96511.24,1.1467133
396367865,396350223,3997730,408.55807,19.93,96513.0,1.1467341
396589011,396566286,3997730,408.66644,19.93,96511.75,1.1467192
396749732,396727108,3997730,408.92535,19.92,96508.75,1.1466836
396960908,396940739,3997730,408.36255,19.93,96515.25,1.1467608
397172084,397154377,3997730,408.5158,19.92,96513.5,1.1467401
397393205,397370496,3997730,408.49466,19.93,96513.74,1.1467429
397554302,397531259,3997730,408.03757,19.93,96518.99,1.1468053
397775107,397757500,3997730,408.25424,19.92,96516.5,1.1467757
