timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
382732195,382732,1,1,1,0,0,0,0,0
383236074,382732,1,1,1,0,0,0,0,0
383742065,382732,1,1,1,0,0,0,0,0
384251023,382732,1,1,1,0,0,0,0,0
384759014,382732,1,1,1,0,0,0,0,0
385265627,382732,1,1,1,0,0,0,0,0
385771782,382732,1,1,1,0,0,0,0,0
386279290,382732,1,1,1,0,0,0,0,0
386784986,382732,1,1,1,0,0,0,0,0
387293982,382732,1,1,1,0,0,0,0,0
387800977,382732,1,1,1,0,0,0,0,0
388309978,382732,1,1,1,0,0,0,0,0
388818046,382732,1,1,1,0,0,0,0,0
389326405,382732,1,1,1,0,0,0,0,0
389834041,382732,1,1,1,0,0,0,0,0
390340975,382732,1,1,1,0,0,0,0,0
390848066,382732,1,1,1,0,0,0,0,0
391354979,382732,1,1,1,0,0,0,0,0
391864323,382732,1,1,1,0,0,0,0,0
392373011,382732,1,1,1,0,0,0,0,0
392882072,382732,1,1,1,0,0,0,0,0
393390145,382732,1,1,1,0,0,0,0,0
393899464,382732,1,1,1,0,0,0,0,0
394406809,382732,1,1,1,0,0,0,0,0
394913127,382732,1,1,1,0,0,0,0,0
395421074,382732,1,1,1,0,0,0,0,0
395928983,382732,1,1,1,0,0,0,0,0
396437182,382732,1,1,1,0,0,0,0,0
396945097,382732,1,1,1,0,0,0,0,0
397453015,382732,1,1,1,0,0,0,0,0
397961035,382732,1,1,1,0,0,0,0,0
398470045,382732,1,1,1,0,0,0,0,0
398979976,382732,1,1,1,0,0,0,0,0
399486991,382732,1,1,1,0,0,0,0,0
399993978,382732,1,1,1,0,0,0,0,0
400501976,382732,1,1,1,0,0,0,0,0
401009877,382732,1,1,1,0,0,0,0,0
401516065,382732,1,1,1,0,0,0,0,0
402025089,382732,1,1,1,0,0,0,0,0
402535002,382732,1,1,1,0,0,0,0,0
403041977,382732,1,1,1,0,0,0,0,0
403550079,382732,1,1,1,0,0,0,0,0
404058955,382732,1,1,1,0,0,0,0,0
404568087,382732,1,1,1,0,0,0,0,0
405075181,382732,1,1,1,0,0,0,0,0
405583406,382732,1,1,1,0,0,0,0,0
406091238,382732,1,1,1,0,0,0,0,0
406598982,382732,1,1,1,0,0,0,0,0
407108976,382732,1,1,1,0,0,0,0,0
407616008,382732,1,1,1,0,0,0,0,0
408124987,382732,1,1,1,0,0,0,0,0
408631067,382732,1,1,1,0,0,0,0,0
409139976,382732,1,1,1,0,0,0,0,0
409645992,382732,1,1,1,0,0,0,0,0
410153979,382732,1,1,1,0,0,0,0,0
410660571,382732,1,1,1,0,0,0,0,0
411168854,382732,1,1,1,0,0,0,0,0
411677180,382732,1,1,1,0,0,0,0,0
412186493,382732,1,1,1,0,0,0,0,0
412694075,382732,1,1,1,0,0,0,0,0
413201043,382732,1,1,1,0,0,0,0,0
413711027,382732,1,1,1,0,0,0,0,0
414220094,382732,1,1,1,0,0,0,0,0
414728092,382732,1,1,1,0,0,0,0,0
415234596,382732,1,1,1,0,0,0,0,0
415742177,382732,1,1,1,0,0,0,0,0
416251016,382732,1,1,1,0,0,0,0,0
416759359,382732,1,1,1,0,0,0,0,0
417268056,382732,1,1,1,0,0,0,0,0
417775033,382732,1,1,1,0,0,0,0,0
418283550,382732,1,1,1,0,0,0,0,0
418790979,382732,1,1,1,0,0,0,0,0
419298131,382732,1,1,1,0,0,0,0,0
419805975,382732,1,1,1,0,0,0,0,0
420314512,382732,1,1,1,0,0,0,0,0
420823013,382732,1,1,1,0,0,0,0,0
421330120,382732,1,1,1,0,0,0,0,0
421839137,382732,1,1,1,0,0,0,0,0
422346029,382732,1,1,1,0,0,0,0,0
422853022,382732,1,1,1,0,0,0,0,0
423361000,382732,1,1,1,0,0,0,0,0
423868062,382732,1,1,1,0,0,0,0,0
424375133,382732,1,1,1,0,0,0,0,0
424881988,382732,1,1,1,0,0,0,0,0
425390112,382732,1,1,1,0,0,0,0,0
425898042,382732,1,1,1,0,0,0,0,0
426404992,382732,1,1,1,0,0,0,0,0
426912981,382732,1,1,1,0,0,0,0,0
427423014,382732,1,1,1,0,0,0,0,0
427930612,382732,1,1,1,0,0,0,0,0
428439060,382732,1,1,1,0,0,0,0,0
428948012,382732,1,1,1,0,0,0,0,0
429455616,382732,1,1,1,0,0,0,0,0
429962052,382732,1,1,1,0,0,0,0,0
430470185,382732,1,1,1,0,0,0,0,0
430974082,382732,1,1,1,0,0,0,0,0
431477113,382732,1,1,1,0,0,0,0,0
431979013,382732,1,1,1,0,0,0,0,0
432482139,382732,1,1,1,0,0,0,0,0
432984035,382732,1,1,1,0,0,0,0,0
433488065,382732,1,1,1,0,0,0,0,0
433989996,382732,1,1,1,0,0,0,0,0
434491975,382732,1,1,1,0,0,0,0,0
435001050,382732,1,1,1,0,0,0,0,0
435512064,382732,1,1,1,0,0,0,0,0
436012121,382732,1,1,1,0,0,0,0,0
436523202,382732,1,1,1,0,0,0,0,0
437025009,382732,1,1,1,0,0,0,0,0
437535014,382732,1,1,1,0,0,0,0,0
438042011,382732,1,1,1,0,0,0,0,0
438550429,382732,1,1,1,0,0,0,0,0
439059201,382732,1,1,1,0,0,0,0,0
439567101,382732,1,1,1,0,0,0,0,0
440075464,382732,1,1,1,0,0,0,0,0
440583059,382732,1,1,1,0,0,0,0,0
441089977,382732,1,1,1,0,0,0,0,0
441598001,382732,1,1,1,0,0,0,0,0
442104159,382732,1,1,1,0,0,0,0,0
442612083,382732,1,1,1,0,0,0,0,0
443119016,382732,1,1,1,0,0,0,0,0
443630024,382732,1,1,1,0,0,0,0,0
444137180,382732,1,1,1,0,0,0,0,0
444645010,382732,1,1,1,0,0,0,0,0
445151017,382732,1,1,1,0,0,0,0,0
445659048,382732,1,1,1,0,0,0,0,0
446166004,382732,1,1,1,0,0,0,0,0
446674264,382732,1,1,1,0,0,0,0,0
447180997,382732,1,1,1,0,0,0,0,0
447690052,382732,1,1,1,0,0,0,0,0
448199506,382732,1,1,1,0,0,0,0,0
448707037,382732,1,1,1,0,0,0,0,0
449213150,382732,1,1,1,0,0,0,0,0
449719114,382732,1,1,1,0,0,0,0,0
450227083,382732,1,1,1,0,0,0,0,0
450736049,382732,1,1,1,0,0,0,0,0
451243023,382732,1,1,1,0,0,0,0,0
451751433,382732,1,1,1,0,0,0,0,0
452260032,382732,1,1,1,0,0,0,0,0
452768015,382732,1,1,1,0,0,0,0,0
453276013,382732,1,1,1,0,0,0,0,0
453784004,382732,1,1,1,0,0,0,0,0
454293975,382732,1,1,1,0,0,0,0,0
454802196,382732,1,1,1,0,0,0,0,0
455308980,382732,1,1,1,0,0,0,0,0
455809294,382732,1,1,1,0,0,0,0,0
456317977,382732,1,1,1,0,0,0,0,0
456825154,382732,1,1,1,0,0,0,0,0
457332022,382732,1,1,1,0,0,0,0,0
457841048,382732,1,1,1,0,0,0,0,0
458349001,382732,1,1,1,0,0,0,0,0
458856975,382732,1,1,1,0,0,0,0,0
459366977,382732,1,1,1,0,0,0,0,0
459875977,382732,1,1,1,0,0,0,0,0
460383069,382732,1,1,1,0,0,0,0,0
460890977,382732,1,1,1,0,0,0,0,0
461397977,382732,1,1,1,0,0,0,0,0
461904015,382732,1,1,1,0,0,0,0,0
462411258,382732,1,1,1,0,0,0,0,0
462919740,382732,1,1,1,0,0,0,0,0
463426176,382732,1,1,1,0,0,0,0,0
463932978,382732,1,1,1,0,0,0,0,0
464440036,382732,1,1,1,0,0,0,0,0
464947080,382732,1,1,1,0,0,0,0,0
465453073,382732,1,1,1,0,0,0,0,0
465962067,382732,1,1,1,0,0,0,0,0
466472075,382732,1,1,1,0,0,0,0,0
466979080,382732,1,1,1,0,0,0,0,0
467488047,382732,1,1,1,0,0,0,0,0
467997391,382732,1,1,1,0,0,0,0,0
468507055,382732,1,1,1,0,0,0,0,0
469014056,382732,1,1,1,0,0,0,0,0
469522034,382732,1,1,1,0,0,0,0,0
470031010,382732,1,1,1,0,0,0,0,0
470534152,382732,1,1,1,0,0,0,0,0
471045019,382732,1,1,1,0,0,0,0,0
471556035,382732,1,1,1,0,0,0,0,0
472059102,382732,1,1,1,0,0,0,0,0
472570214,382732,1,1,1,0,0,0,0,0
473073207,382732,1,1,1,0,0,0,0,0
473583014,382732,1,1,1,0,0,0,0,0
474092977,382732,1,1,1,0,0,0,0,0
474593985,382732,1,1,1,0,0,0,0,0
475104030,382732,1,1,1,0,0,0,0,0
