timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
382553388,0.017054526,0.007782775,0.0016691186,0
382801681,0.020028675,0.010985346,0.0017261042,0
382955560,0.020028675,0.010985346,0.0017261042,1
383144285,0.020028675,0.010985346,0.0017261042,1
383352779,0.020028675,0.010985346,0.0017261042,1
383546407,0.020028675,0.010985346,0.0017261042,1
383754941,0.020028675,0.010985346,0.0017261042,1
383953550,0.020028675,0.010985346,0.0017261042,1
384157154,0.020028675,0.010985346,0.0017261042,1
384350754,0.020028675,0.010985346,0.0017261042,1
384549358,0.020028675,0.010985346,0.0017261042,1
384757892,0.020028675,0.010985346,0.0017261042,1
384966428,0.020028675,0.010985346,0.0017261042,1
385155103,0.020028675,0.010985346,0.0017261042,1
701345756,0.020028675,0.010985346,0.0017261042,1
701539392,0.020028675,0.010985346,0.0017261042,1
701748005,0.020028675,0.010985346,0.0017261042,1
701946526,0.020028675,0.010985346,0.0017261042,1
702150095,0.020028675,0.010985346,0.0017261042,1
702348697,0.020028675,0.010985346,0.0017261042,1
702547404,0.020028675,0.010985346,0.0017261042,1
702750864,0.020028675,0.010985346,0.0017261042,1
