timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
382542989,1611040313799860,340361823,1087609431,420180,392271,0.23200001,0.7034193,0.781,1.6380001,0.57,1.04,110,17,0.046000004,0.042000003,0.020000001,0.040000003,0.98044616,0,nan,0.0,4,1,20
382794888,1611040313999861,340361820,1087609430,420214,392304,0.26200002,0.70342946,0.77800006,1.628,0.57,1.04,110,17,0.017,0.016,0.008,0.058000002,0.98044616,0,nan,0.0,4,1,20
383743941,1611040314999860,340361804,1087609426,420322,392412,0.24400002,0.70346576,0.763,1.5830001,0.57,1.04,111,17,0.051000003,-0.049000002,0.014,-0.056,0.98044616,0,nan,0.0,4,1,20
384752145,1611040315999859,340361787,1087609422,420366,392456,0.23300001,0.70350695,0.74700004,1.5400001,0.57,1.04,111,11,0.022000002,-0.008,-0.020000001,0.052,0.98044616,0,nan,0.0,4,1,20
385740247,1611040316999859,340361773,1087609417,420374,392465,0.256,0.7035504,0.73,1.4920001,0.57,1.04,111,5,0.014,-0.014,0.003,-0.046000004,0.98044616,0,nan,0.0,4,1,20
386754960,1611040317999858,340361766,1087609411,420341,392432,0.252,0.7035965,0.71300006,1.4490001,0.57,1.04,111,7,0.025,0.025,-0.002,0.078,0.98044616,0,nan,0.0,4,1,20
387748089,1611040318999857,340361763,1087609406,420338,392429,0.24400002,0.70364016,0.69900006,1.4130001,0.57,1.04,111,9,0.037,0.014,0.034,0.105000004,0.98044616,0,nan,0.0,4,1,20
388754941,1611040319999857,340361759,1087609409,420348,392438,0.22500001,0.703672,0.688,1.3740001,0.57,1.04,111,5,0.071,0.018000001,0.069000006,-0.11800001,0.98044616,0,nan,0.0,4,1,20
389737947,1611040320999856,340361755,1087609396,420381,392472,0.186,0.60550004,0.698,1.381,0.57,1.04,95,3,0.272,-0.15300001,-0.22500001,0.12100001,2.781605,0,nan,0.0,4,1,20
390749995,1611040321999855,340361742,1087609370,420873,392964,0.24200001,0.48026678,0.693,1.368,0.59,1.05,89,3,0.344,0.115,-0.324,-0.87100005,4.7305717,0,nan,0.0,4,1,19
391742968,1611040322999855,340361764,1087609320,421437,393527,0.18300001,0.25045368,0.688,1.348,0.63,1.12,89,3,0.66300005,0.42600003,-0.508,-0.48600003,5.2958717,0,nan,0.0,4,1,18
392735980,1611040323999854,340361791,1087609260,421408,393499,0.162,0.33176774,0.68500006,1.327,0.59,1.05,89,2,0.512,0.125,-0.497,-0.031000001,5.045882,0,nan,0.0,4,1,19
393738940,1611040324999853,340361805,1087609177,421233,393324,0.21000001,0.18811087,0.679,1.304,0.59,1.05,89,3,0.96000004,0.075,-0.957,0.24800001,4.796887,0,nan,0.0,4,1,19
394747002,1611040325999853,340361808,1087609074,421270,393361,0.185,0.16792545,0.675,1.2830001,0.59,1.05,89,2,1.0040001,0.08400001,-1.0,-0.356,4.7759075,0,nan,0.0,4,1,19
