timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
382236837,inf,0,1,1,1,0
383244675,inf,0,1,1,1,0
384247723,inf,0,1,1,1,0
385255715,inf,0,1,0,0,0
385657617,inf,0,0,0,0,0
386665740,inf,0,0,0,0,0
387668744,inf,0,0,0,0,0
388676405,inf,0,0,0,0,0
389679395,inf,0,0,0,0,0
390687551,inf,0,0,0,0,0
391695439,inf,0,0,0,0,0
392698502,inf,0,0,0,0,0
393706194,inf,0,0,0,0,0
394714104,inf,0,0,0,0,0
395717219,inf,0,0,0,0,0
396724926,inf,0,0,0,0,0
397727807,inf,0,0,0,0,0
398730975,inf,0,0,0,0,0
399738819,inf,0,0,0,0,0
400746906,inf,0,0,0,0,0
401749638,inf,0,0,0,0,0
402757420,inf,0,0,0,0,0
403760427,inf,0,0,0,0,0
404768349,inf,0,0,0,0,0
405776406,inf,0,0,0,0,0
406779416,inf,0,0,0,0,0
407787198,inf,0,0,0,0,0
408795290,inf,0,0,0,0,0
409798160,inf,0,0,0,0,0
410806747,inf,0,0,0,0,0
411813990,inf,0,0,0,0,0
412816867,inf,0,0,0,0,0
413824633,inf,0,0,0,0,0
414832715,inf,0,0,0,0,0
415840538,inf,0,0,0,0,0
416848468,inf,0,0,0,0,0
417851608,inf,0,0,0,0,0
418859354,inf,0,0,0,0,0
419867284,inf,0,0,0,0,0
420875401,inf,0,0,0,0,0
421878100,inf,0,0,0,0,0
422881013,inf,0,0,0,0,0
423888958,inf,0,0,0,0,0
424897099,inf,0,0,0,0,0
425905046,inf,0,0,0,0,0
426907801,inf,0,0,0,0,0
427910788,inf,0,0,0,0,0
428913587,inf,0,0,0,0,0
429916401,inf,0,0,0,0,0
430919537,inf,0,0,0,0,0
431923726,inf,0,0,0,0,0
432926393,inf,0,0,0,0,0
433929171,inf,0,0,0,0,0
434937360,inf,0,0,0,0,0
435940366,inf,0,0,0,0,0
436948124,inf,0,0,0,0,0
437955290,inf,0,0,0,0,0
438958022,inf,0,0,0,0,0
