timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
243732246,0.0,0.0,0.0
351194883,0.0,0.0,0.0
351199943,0.0,0.0,0.0
351400104,0.0,0.0,0.0
351595327,0.0,0.0,0.0
351795583,0.0,0.0,0.0
351995779,0.0,0.0,0.0
