timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
244026574,0.100169,0.100169,0.213993,0.859083,0.859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4036,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
244036583,0.100169,0.100169,0.213993,0.859083,0.859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4036,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
244226803,0.100105,0.100105,0.213994,0.858852,0.858852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4036,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
244427035,0.100189,0.100189,0.214024,0.85916,0.85916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4034,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
244627276,0.100186,0.100186,0.214007,0.860978,0.860978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4034,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
244827500,0.100177,0.100176,0.213991,0.862803,0.862803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
245027732,0.100177,0.100177,0.213975,0.864635,0.864635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4031,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
245227965,0.100183,0.100183,0.214017,0.866471,0.866471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4031,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
245428197,0.100175,0.100175,0.214,0.868313,0.868313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4036,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
245628431,0.100177,0.100177,0.213984,0.87016,0.87016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4036,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
245828662,0.100186,0.100186,0.214027,0.87201,0.87201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
246028894,0.100118,0.100118,0.214024,0.873605,0.873605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
246229131,0.100245,0.100245,0.214046,0.877563,0.877563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4046,0.0,0.0,nan,0.0,0.0,0.0901181,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
246429360,0.100333,0.100333,0.214024,0.883071,0.883071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4045,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
246629595,0.100396,0.100396,0.214002,0.886786,0.886786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4037,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
246829824,0.100478,0.100478,0.214041,0.892349,0.892349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
247020049,0.100587,0.100587,0.214022,0.896101,0.896101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4041,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
247230296,0.100646,0.100646,0.214,0.90171,0.90171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4046,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
247430522,0.10073,0.10073,0.213982,0.907348,0.907348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4038,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
247630755,0.100797,0.100798,0.214021,0.913015,0.913015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
247830988,0.100871,0.100872,0.214001,0.918708,0.918708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4047,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
248021209,0.100911,0.100911,0.214042,0.924428,0.924428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
248221442,0.10456,0.10456,0.222161,0.928116,0.928116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
248421674,0.10109,0.10109,0.21403,0.930413,0.930413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4044,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
248631919,0.101076,0.101078,0.214009,0.930542,0.930542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4043,0.0,0.0,nan,0.0,0.0,0.0901182,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
248832151,0.101078,0.10108,0.214048,0.930658,0.930658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4041,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
249022378,0.101122,0.101123,0.214028,0.930761,0.930761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
249222607,0.101089,0.101089,0.214007,0.932732,0.932732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
249422840,0.101079,0.101079,0.213987,0.932822,0.932822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4032,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
249623071,0.100965,0.100964,0.213987,0.936387,0.936387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
249823306,0.100985,0.100982,0.213969,0.944024,0.944024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4034,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
250023537,0.101012,0.101008,0.213995,0.948199,0.948199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4038,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
250223770,0.100965,0.100963,0.214034,0.955879,0.955878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4038,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
250424003,0.100852,0.100853,0.214015,0.9598,0.9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901184,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
250624242,0.100737,0.100739,0.213995,0.965634,0.965634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4035,0.0,0.0,nan,0.0,0.0,0.0901184,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
250824470,0.100573,0.100574,0.213993,0.967394,0.967394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4034,0.0,0.0,nan,0.0,0.0,0.0901184,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
251024703,0.100627,0.100627,0.21402,0.973535,0.973535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4039,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
251224936,0.100631,0.100631,0.214002,0.977485,0.977485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0901183,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
251425170,0.100602,0.100602,0.21404,0.981447,0.981447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4046,0.0,0.0,nan,0.0,0.0,0.0901184,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
251625403,0.100578,0.100578,0.214018,0.989277,0.989277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4045,0.0,0.0,nan,0.0,0.0,0.0901184,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
251825636,0.10049,0.10049,0.214015,0.989136,0.989136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4037,0.0,0.0,nan,0.0,0.0,0.0990961,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
252025870,0.0999345,0.0999349,0.21404,0.985729,0.985728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4041,0.0,0.0,nan,0.0,0.0,0.0939317,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
252226103,0.0993248,0.0993284,0.214021,0.978136,0.978136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404,0.0,0.0,nan,0.0,0.0,0.0925799,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
252426337,0.0989821,0.0989828,0.214005,0.972418,0.972418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4038,0.0,0.0,nan,0.0,0.0,0.0918798,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
252626570,0.0988157,0.0988195,0.214051,0.968571,0.968571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4037,0.0,0.0,nan,0.0,0.0,0.0915033,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
252826808,0.0987129,0.098733,0.213995,0.962535,0.962535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4042,0.0,0.0,nan,0.0,0.0,0.0912352,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
253027043,0.0988857,0.0989376,0.21407,0.955345,0.955345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4044,0.0,0.0,nan,0.0,0.0,0.0910607,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
253227277,0.0990183,0.0990812,0.21407,0.941713,0.941713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4054,0.0,0.0,nan,0.0,0.0,0.0909198,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
253427504,0.0992993,0.0993399,0.214073,0.937517,0.937518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4045,0.0,0.0,nan,0.0,0.0,0.0908123,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
253627738,0.0998383,0.0998643,0.214088,0.934067,0.934068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4044,0.0,0.0,nan,0.0,0.0,0.0907333,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
253827971,0.100117,0.100137,0.21409,0.93174,0.931742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4048,0.0,0.0,nan,0.0,0.0,0.0906636,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
254028205,0.100317,0.100354,0.214035,0.925715,0.925717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4047,0.0,0.0,nan,0.0,0.0,0.09061,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
254228439,0.100578,0.100655,0.214087,0.919967,0.919969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4044,0.0,0.0,nan,0.0,0.0,0.0905608,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
254428673,0.100846,0.100941,0.21408,0.912389,0.912391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4043,0.0,0.0,nan,0.0,0.0,0.090522,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
254628906,0.101062,0.101137,0.214072,0.906689,0.906693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4047,0.0,0.0,nan,0.0,0.0,0.0904857,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
254829140,0.101158,0.101217,0.214121,0.904701,0.904706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405,0.0,0.0,nan,0.0,0.0,0.0904542,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
255029374,0.101253,0.101306,0.214109,0.900893,0.900899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4053,0.0,0.0,nan,0.0,0.0,0.0904288,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
255229608,0.101467,0.101519,0.21414,0.895519,0.895526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4045,0.0,0.0,nan,0.0,0.0,0.0904045,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
255419830,0.101545,0.101588,0.214185,0.886248,0.886256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4044,0.0,0.0,nan,0.0,0.0,0.0903842,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
255630077,0.101599,0.101625,0.21417,0.878832,0.878841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4048,0.0,0.0,nan,0.0,0.0,0.0903646,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
255830311,0.101539,0.101555,0.214154,0.869641,0.86965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4047,0.0,0.0,nan,0.0,0.0,0.090347,0.00250437,0.00250896,0.00250648,0.0,0.0,0.0,0.0,0.0
