timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
244029306,244028364,396817,-0.0475481,-0.316467,0.409139,nan,0,1
244040601,244039673,396817,-0.0534234,-0.316467,0.394223,nan,0,1
245024201,245023273,396817,-0.0416728,-0.313354,0.40019,nan,0,1
246032039,246031112,396817,-0.0769244,-0.350712,0.418089,nan,0,1
247027329,247026342,396817,-0.109238,-0.353825,0.471787,nan,0,1
248022534,248021605,396817,-0.19443,-0.360051,0.471787,nan,0,1
249029861,249028934,396817,-0.0475481,-0.381843,0.435988,nan,0,1
250025407,250024474,396817,-0.156241,-0.394295,0.450904,nan,0,1
251020399,251019472,396817,-0.0827997,-0.375617,0.427039,nan,0,1
252028063,252027135,396817,-0.0916126,-0.360051,0.409139,nan,0,1
253023376,253022449,396817,-0.153303,-0.375617,0.462837,nan,0,1
254029734,254028805,396817,-0.147428,-0.406748,0.459854,nan,0,1
255026286,255025352,396817,-0.100425,-0.400522,0.459854,nan,0,1
256021743,256020815,396817,-0.182679,-0.425427,0.513552,nan,0,1
257028593,257027652,396817,-0.0504857,-0.36939,0.444938,nan,0,1
258025308,258024372,396817,-0.0739868,-0.381843,0.513552,nan,0,1
259031875,259030948,396817,-0.0827997,-0.375617,0.495652,nan,0,1
260028148,260027215,396817,0.0112046,-0.360051,0.471787,nan,0,1
261023316,261022381,396817,0.0229551,-0.350712,0.430022,nan,0,1
262030270,262029333,396817,-0.0357976,-0.366277,0.477753,nan,0,1
263026854,263025927,396817,-0.0387352,-0.375617,0.447921,nan,0,1
264033559,264032629,396817,-0.0827997,-0.356938,0.441955,nan,0,1
265028514,265027585,396817,-0.00642123,-0.356938,0.468804,nan,0,1
266024565,266023628,396817,0.00239167,-0.388069,0.444938,nan,0,1
267030881,267029954,396817,-0.0357976,-0.372503,0.462837,nan,0,1
268025833,268024904,396817,-0.024047,-0.360051,0.444938,nan,0,1
269022123,269021196,396817,0.00826695,-0.353825,0.435988,nan,0,1
270029051,270028120,396817,0.00239167,-0.350712,0.444938,nan,0,1
271024331,271023402,396817,-0.0387352,-0.347598,0.480736,nan,0,1
272020652,272019724,396817,0.0493938,-0.335146,0.47477,nan,0,1
273026960,273026029,396817,0.0934583,-0.272883,0.501619,nan,0,1
274033361,274032411,396817,0.0728949,-0.17015,0.54935,nan,0,1
275029831,275028904,396817,0.181587,-0.12968,0.415106,nan,0,1
276025638,276024705,396817,0.210964,-0.0113809,0.468804,nan,0,1
277032552,277031508,396817,0.0758325,0.237669,0.435988,nan,0,1
278028820,278027887,396817,-0.0152341,0.21899,0.471787,nan,0,1
279024151,279023218,396817,-0.0857373,0.2688,0.459854,nan,0,1
280030275,280029336,396817,-0.0945502,0.262574,0.459854,nan,0,1
281026152,281025198,396817,-0.0916126,0.194085,0.510568,nan,0,1
282021010,282020081,396817,-0.00642123,0.271914,0.435988,nan,0,1
283028031,283027090,396817,0.0875831,0.209651,0.456871,nan,0,1
284024473,284023526,396817,0.0699573,0.166067,0.453887,nan,0,1
285020270,285019334,396817,0.222714,0.0664473,0.468804,nan,0,1
286026856,286025925,396817,0.234465,0.010411,0.468804,nan,0,1
287023649,287022723,396817,0.24034,-0.0954353,0.409139,nan,0,1
288030274,288029333,396817,0.231527,-0.139019,0.421072,nan,0,1
289026324,289025368,396817,0.187463,-0.173263,0.453887,nan,0,1
290032784,290031852,396817,0.155149,-0.260431,0.435988,nan,0,1
291027981,291027050,396817,0.161024,-0.257318,0.444938,nan,0,1
292024486,292023542,396817,0.102271,-0.291562,0.46582,nan,0,1
293031088,293030154,396817,-0.024047,-0.375617,0.48372,nan,0,1
294026684,294025748,396817,-0.0974879,-0.406748,0.531451,nan,0,1
295022604,295021659,396817,-0.0592986,-0.37873,0.46582,nan,0,1
296029261,296028333,396817,-0.056361,-0.366277,0.435988,nan,0,1
297024799,297023858,396817,0.146336,-0.247978,0.444938,nan,0,1
298032602,298031647,396817,0.17865,-0.117227,0.450904,nan,0,1
299027840,299026902,396817,0.155149,0.0415423,0.47477,nan,0,1
300023296,300022367,396817,-0.0152341,0.253235,0.453887,nan,0,1
301031010,301030079,396817,-0.0769244,0.231443,0.46582,nan,0,1
302026413,302025484,396817,-0.167991,0.247009,0.471787,nan,0,1
303021630,303020698,396817,-0.185617,0.250122,0.462837,nan,0,1
304029446,304028512,396817,-0.159178,0.237669,0.498636,nan,0,1
305024652,305023711,396817,-0.170929,0.22833,0.462837,nan,0,1
306031008,306030080,396817,-0.217931,0.22833,0.480736,nan,0,1
307027162,307026235,396817,-0.335436,0.144275,0.501619,nan,0,1
308022993,308022064,396817,-0.220868,0.215877,0.441955,nan,0,1
309029571,309028641,396817,-0.282559,0.222104,0.444938,nan,0,1
310025498,310024568,396817,-0.214993,0.222104,0.471787,nan,0,1
311021282,311020343,396817,-0.24437,0.225217,0.471787,nan,0,1
312027946,312027013,396817,-0.270808,0.240782,0.471787,nan,0,1
313024665,313023565,396817,-0.217931,0.225217,0.477753,nan,0,1
314020193,314019258,396817,-0.197367,0.234556,0.46582,nan,0,1
315028287,315027356,396817,-0.185617,0.240782,0.433005,nan,0,1
316023583,316022647,396817,-0.220868,0.237669,0.444938,nan,0,1
317030167,317029236,396817,-0.291372,0.21899,0.453887,nan,0,1
318026780,318025853,396817,-0.261995,0.237669,0.433005,nan,0,1
319022079,319021138,396817,-0.31781,0.194085,0.435988,nan,0,1
320028619,320027686,396817,-0.347187,0.147389,0.450904,nan,0,1
321025163,321024236,396817,-0.41769,0.0290898,0.418089,nan,0,1
322031664,322030737,396817,-0.482318,-0.104775,0.415106,nan,0,1
323027359,323026430,396817,-0.356,-0.195055,0.424055,nan,0,1
324023612,324022628,396817,-0.235557,-0.353825,0.418089,nan,0,1
325030158,325029228,396817,-0.115114,-0.366277,0.462837,nan,0,1
326025616,326024683,396817,-0.147428,-0.400522,0.427039,nan,0,1
327033288,327032339,396817,-0.170929,-0.381843,0.495652,nan,0,1
328028993,328027980,396817,-0.214993,-0.360051,0.433005,nan,0,1
329024374,329023447,396817,-0.247307,-0.356938,0.441955,nan,0,1
330031754,330030822,396817,-0.25612,-0.285336,0.48372,nan,0,1
331027401,331026331,396817,-0.353062,-0.213734,0.453887,nan,0,1
332022703,332021776,396817,-0.358937,-0.157698,0.453887,nan,0,1
333030209,333029275,396817,-0.408877,-0.0985484,0.433005,nan,0,1
334025786,334024852,396817,-0.405939,-0.0674171,0.492669,nan,0,1
335021177,335020247,396817,-0.358937,0.0259766,0.489686,nan,0,1
336028987,336028057,396817,-0.361875,0.085126,0.495652,nan,0,1
337025310,337024375,396817,-0.332499,0.156728,0.462837,nan,0,1
338020666,338019739,396817,-0.320748,0.187859,0.453887,nan,0,1
339028866,339027929,396817,-0.259058,0.203425,0.513552,nan,0,1
340024085,340023131,396817,-0.132739,0.256348,0.438971,nan,0,1
341031065,341029936,396817,-0.118051,0.259461,0.441955,nan,0,1
342027829,342026898,396817,-0.165053,0.275027,0.435988,nan,0,1
343023642,343022701,396817,-0.332499,0.162954,0.40019,nan,0,1
344030855,344029927,396817,-0.420628,-0.0456253,0.421072,nan,0,1
345025925,345024982,396817,-0.414752,-0.163924,0.441955,nan,0,1
346020917,346019990,396817,-0.220868,-0.332033,0.412123,nan,0,1
347028984,347028055,396817,-0.088675,-0.360051,0.441955,nan,0,1
348024269,348023334,396817,-0.0739868,-0.347598,0.471787,nan,0,1
349030892,349029965,396817,0.0787702,-0.32892,0.385274,nan,0,1
350026645,350025718,396817,0.143398,-0.316467,0.39124,nan,0,1
351021567,351020640,396817,0.114022,-0.31958,0.39124,nan,0,1
352028704,352027767,396817,0.134585,-0.294675,0.394223,nan,0,1
