timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
225938776,34.0348446662,108.756719949,415.361,0.274233,-2.96258,-1.63543,0.0489037,1,1,0
245820845,34.0348444864,108.756719803,415.346,0.254232,-2.97607,-1.6207,0.0524006,1,1,0
251815379,34.0348444864,108.756719803,415.346,0.254232,-2.97607,-1.6207,0.0753091,1,1,0
351507294,34.0348545745,108.756728078,415.615,1.37598,-2.21352,-1.88944,-0.359596,1,1,0
