timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
244026574,15270758,34.0348422,108.7567521,0.245202,-2.99898,-1.60293,0.000703666,0.00493057,0.0,0.0397653,0.0133066,-0.196158,0.00548797,0.0645173,0.0012429,0.521612,-4.05873,-4.40241,-1.02377,0.052441,0.0107991,413.726,0.136908,0.321858,0.390136,0.13763,0.10552,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244036583,15270758,34.0348422,108.7567521,0.245098,-2.99903,-1.6031,0.000703666,0.00493057,0.0,-0.0134886,0.0128625,-0.231257,-0.0297424,0.0645173,0.0012429,0.521612,-3.86279,1.85049,-1.27083,0.0520329,0.0107991,413.726,0.13507,0.322702,0.390806,0.138085,0.105715,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244126687,15270758,34.0348422,108.7567521,0.246176,-2.99726,-1.60522,0.000703666,0.00493057,0.0,-0.00019913,0.00237659,-0.229788,-0.0305595,0.0645173,0.0012429,0.521612,-8.29285,-1.13813,-8.15381,0.0519317,0.0107991,413.726,0.152599,0.313831,0.387679,0.133267,0.104037,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244226803,15270758,34.0348422,108.7567521,0.247235,-2.99427,-1.60353,0.000703666,0.00493057,0.0,0.0285828,0.0489976,-0.224686,-0.0236236,0.0645173,0.0012429,0.521612,7.15508,2.39294,1.58629,0.0531818,0.0107991,413.726,0.135204,0.322011,0.389455,0.1376,0.105461,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244326919,15270758,34.0348422,108.7567521,0.249389,-2.99102,-1.60759,0.000703666,0.00493057,0.0,0.0220395,0.0210754,-0.210453,-0.01356,0.0645173,0.0012429,0.521612,-5.79613,0.0944669,-3.37535,0.0521642,0.0107991,413.726,0.122437,0.330689,0.393765,0.142301,0.107151,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244427035,15270758,34.0348422,108.7567521,0.250278,-2.99005,-1.60556,0.000703666,0.00493057,0.0,0.0413963,0.0373651,-0.203465,-0.00401113,0.0645173,0.0012429,0.521612,3.73807,-0.910978,2.68957,0.0531222,0.0107991,413.726,0.137596,0.322076,0.391198,0.137744,0.105655,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244527162,15270758,34.0348422,108.7567521,0.251984,-2.98833,-1.60669,0.000703666,0.00493057,0.0,0.0158846,0.034755,-0.219226,-0.0207123,0.0645173,0.0012429,0.521612,-1.68342,0.511507,2.37176,0.0530936,0.0107991,413.726,0.130038,0.330751,0.393063,0.142265,0.107075,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244627276,15270758,34.0348422,108.7567521,0.251836,-2.98799,-1.60377,0.000703666,0.00493057,0.0,0.0383482,0.0248691,-0.230248,-0.0286819,0.0645173,0.0012429,0.521612,-2.62969,-1.88823,-2.60756,0.0528609,0.0107991,413.726,0.137181,0.322155,0.390508,0.137651,0.105581,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244727384,15270758,34.0348422,108.7567521,0.252476,-2.98754,-1.6066,0.000703666,0.00493057,0.0,0.0590339,0.0225136,-0.214125,-0.0155631,0.0645173,0.0012429,0.521612,3.27273,-2.52921,-1.35044,0.0528929,0.0107991,413.726,0.124482,0.330828,0.392362,0.142218,0.106999,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244827500,15270758,34.0348422,108.7567521,0.252331,-2.98744,-1.60641,0.000703666,0.00493057,0.0,0.0543943,0.0309987,-0.209388,-0.0103448,0.0645173,0.0012429,0.521612,8.13617,-2.38728,-0.0220626,0.0533841,0.0107991,413.726,0.13297,0.322249,0.389819,0.137726,0.105508,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
244927616,15270758,34.0348422,108.7567521,0.253021,-2.9863,-1.61081,0.000703666,0.00493057,0.0,0.0242892,0.0450222,-0.213612,-0.01876,0.0645173,0.0012429,0.521612,6.31965,-0.332587,0.0610741,0.0530446,0.0107991,413.726,0.124801,0.33092,0.391662,0.142288,0.10692,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
245027732,15270758,34.0348422,108.7567521,0.254286,-2.98588,-1.61043,0.000703666,0.00493057,0.0,0.00124579,0.0508283,-0.217591,-0.0217302,0.0645173,0.0012429,0.521612,0.0219035,1.88449,0.519828,0.052802,0.0107991,413.726,0.131396,0.322354,0.391567,0.137708,0.105698,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
245127848,15270758,34.0348422,108.7567521,0.256153,-2.98484,-1.61308,0.000703666,0.00493057,0.0,0.00412876,0.0493056,-0.223871,-0.0300127,0.0645173,0.0012429,0.521612,-4.43744,4.36681,-2.38092,0.0529072,0.0107991,413.726,0.126692,0.331025,0.393443,0.142227,0.107122,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
245227965,15270758,34.0348422,108.7567521,0.255013,-2.9841,-1.61007,0.000703666,0.00493057,0.0,0.0236768,0.0292272,-0.223007,-0.025531,0.0645173,0.0012429,0.521612,-2.88573,3.51469,-2.7106,0.0526479,0.0107991,413.726,0.135939,0.322467,0.390884,0.137731,0.105628,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
245328081,15270758,34.0348422,108.7567521,0.254956,-2.98288,-1.61213,0.000703666,0.00493057,0.0,0.0301915,0.0166806,-0.219013,-0.0229747,0.0645173,0.0012429,0.521612,1.37083,-1.40582,-2.75666,0.0528683,0.0107991,413.726,0.130025,0.331137,0.392741,0.142266,0.107046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
245428197,15270758,34.0348422,108.7567521,0.254023,-2.98225,-1.61147,0.000703666,0.00493057,0.0,0.0169055,0.0336978,-0.214,-0.0167785,0.0645173,0.0012429,0.521612,1.25403,-2.17675,-2.46087,0.052645,0.0107991,413.726,0.134416,0.322592,0.390194,0.137785,0.105553,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
