timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
140971982,1603674821600433,340343361,1087551087,424885,396968,0.204,0.520918,0.641,0.906,0.76,1.14,101,18,0.029,-0.013,-0.026,0.064,1.7475,0,nan,0.0,4,1,17
141170953,1603674821800433,340343363,1087551088,424865,396948,0.223,0.52093,0.64,0.905,0.76,1.14,101,22,0.051,0.047,0.021,0.051,1.7475,0,nan,0.0,4,1,17
142171978,1603674822800433,340343371,1087551098,424833,396916,0.189,0.520981,0.639,0.904,0.76,1.14,101,21,0.049,0.009,-0.048,0.036,1.7475,0,nan,0.0,4,1,17
143173139,1603674823800432,340343378,1087551108,424784,396867,0.227,0.521039,0.639,0.903,0.76,1.14,101,17,0.028,0.026,0.008,0.101,1.7475,0,nan,0.0,4,1,17
144171945,1603674824800432,340343386,1087551116,424770,396853,0.203,0.521094,0.64,0.902,0.76,1.14,101,18,0.042,0.041,0.011,0.022,1.7475,0,nan,0.0,4,1,17
145170974,1603674825800431,340343392,1087551126,424731,396814,0.217,0.521152,0.64,0.902,0.76,1.14,101,19,0.025,0.01,-0.023,0.11,1.7475,0,nan,0.0,4,1,17
146171945,1603674826800431,340343399,1087551135,424714,396797,0.226,0.521208,0.641,0.901,0.76,1.14,101,19,0.029,0.011,0.027,0.05,1.7475,0,nan,0.0,4,1,17
147162976,1603674827800430,340343408,1087551147,424965,397048,0.229,0.521334,0.64,0.9,0.76,1.14,101,11,0.086,-0.064,-0.058,-1.02,1.7475,0,nan,0.0,4,1,17
148170966,1603674828800430,340343408,1087551150,426430,398513,0.258,0.632454,0.638,0.9,0.76,1.14,101,12,0.213,0.007,-0.213,-1.006,2.0573,0,nan,0.0,4,1,17
149172051,1603674829800429,340343401,1087551146,426965,399048,0.253,0.537357,0.636,0.899,0.76,1.14,101,13,0.314,-0.256,-0.182,-0.466,3.3633,0,nan,0.0,4,1,17
150174986,1603674830800429,340343412,1087551171,427218,399301,0.208,0.220597,0.637,0.903,0.79,1.16,101,15,0.77,0.465,0.614,-0.19,1.01462,0,nan,0.0,4,1,16
151172466,1603674831800428,340343473,1087551232,427132,399215,0.195,0.183074,0.64,0.914,0.76,1.14,101,11,0.922,0.784,0.485,-0.059,0.612868,0,nan,0.0,4,1,17
152174975,1603674832800428,340343541,1087551282,427046,399129,0.175,0.232005,0.637,0.915,0.76,1.14,101,5,0.753,0.567,0.495,-0.054,0.646812,0,nan,0.0,4,1,17
153173037,1603674833800427,340343532,1087551347,427167,399250,0.15,0.264436,0.637,0.919,0.76,1.14,101,6,0.617,-0.464,0.407,-0.06,2.17405,0,nan,0.0,4,1,17
154172439,1603674834800427,340343464,1087551356,427233,399316,0.188,0.230727,0.639,0.926,0.76,1.14,101,10,0.872,-0.866,-0.105,0.087,3.19392,0,nan,0.0,4,1,17
155171947,1603674835800426,340343385,1087551371,427262,399345,0.167,0.170677,0.647,0.935,0.76,1.14,101,9,0.993,-0.977,0.176,-0.085,2.93871,0,nan,0.0,4,1,17
156174011,1603674836800425,340343293,1087551398,427311,399394,0.152,0.152235,0.641,0.925,0.76,1.14,101,8,1.026,-1.01,0.177,-0.008,2.96617,0,nan,0.0,4,1,17
157172943,1603674837800425,340343202,1087551405,427390,399473,0.165,0.187817,0.636,0.917,0.76,1.14,101,8,0.941,-0.939,0.071,-0.033,3.08777,0,nan,0.0,4,1,17
158163544,1603674838800424,340343119,1087551396,427351,399434,0.15,0.189499,0.638,0.92,0.76,1.14,101,11,0.849,-0.849,-0.029,0.169,3.18652,0,nan,0.0,4,1,17
159172093,1603674839800424,340343040,1087551383,427185,399268,0.15,0.152837,0.627,0.908,0.76,1.14,101,13,0.863,-0.858,-0.097,0.101,3.24126,0,nan,0.0,4,1,17
160172084,1603674840800423,340342953,1087551369,427206,399289,0.174,0.128635,0.619,0.898,0.76,1.14,101,7,1.035,-1.033,-0.065,0.089,3.23039,0,nan,0.0,4,1,17
161173009,1603674841800423,340342865,1087551354,427105,399188,0.182,0.179074,0.619,0.902,0.76,1.14,101,6,1.086,-1.083,-0.081,0.071,3.26938,0,nan,0.0,4,1,17
162173947,1603674842800422,340342780,1087551345,426934,399017,0.165,0.140646,0.619,0.901,0.76,1.14,101,8,0.983,-0.974,-0.129,0.158,3.25031,0,nan,0.0,4,1,17
163168064,1603674843800422,340342692,1087551333,426834,398917,0.148,0.111742,0.612,0.891,0.76,1.14,101,6,1.08,-1.062,-0.196,0.074,3.29958,0,nan,0.0,4,1,17
164173599,1603674844800421,340342599,1087551321,426876,398959,0.152,0.11413,0.606,0.882,0.76,1.14,101,5,1.088,-1.087,-0.047,-0.035,3.22352,0,nan,0.0,4,1,17
165173094,1603674845800421,340342509,1087551321,426872,398955,0.156,0.134913,0.602,0.875,0.76,1.14,101,8,1.012,-1.012,-0.007,-0.005,3.15469,0,nan,0.0,4,1,17
166172998,1603674846800420,340342421,1087551320,426810,398893,0.137,0.12302,0.601,0.873,0.76,1.14,101,3,1.059,-1.059,-0.02,0.106,3.17178,0,nan,0.0,4,1,17
167173950,1603674847800420,340342332,1087551311,426828,398911,0.15,0.142587,0.599,0.869,0.76,1.14,101,7,0.97,-0.968,-0.063,-0.027,3.22466,0,nan,0.0,4,1,17
168171947,1603674848800419,340342242,1087551300,426839,398922,0.161,0.134527,0.6,0.869,0.76,1.14,101,6,1.034,-1.023,-0.156,-0.005,3.27017,0,nan,0.0,4,1,17
169164945,1603674849800419,340342152,1087551285,426791,398874,0.159,0.144642,0.598,0.868,0.76,1.14,101,6,1.054,-1.041,-0.162,0.005,3.29398,0,nan,0.0,4,1,17
170172111,1603674850800418,340342061,1087551273,426831,398914,0.149,0.143972,0.597,0.865,0.76,1.14,101,7,1.039,-1.033,-0.117,0.016,3.25339,0,nan,0.0,4,1,17
171168974,1603674851800418,340341971,1087551262,426904,398987,0.162,0.146905,0.595,0.862,0.65,0.94,101,6,1.023,-1.018,-0.101,-0.061,3.25043,0,nan,0.0,4,1,18
172179034,1603674852800417,340341884,1087551263,426835,398918,0.142,0.149135,0.594,0.859,0.76,1.14,102,9,0.95,-0.944,-0.105,0.12,3.19966,0,nan,0.0,4,1,17
173173982,1603674853800417,340341795,1087551261,426821,398904,0.182,0.172719,0.596,0.858,0.65,0.94,102,8,0.954,-0.948,-0.102,-0.01,3.20346,0,nan,0.0,4,1,18
174172001,1603674854800416,340341699,1087551246,426881,398964,0.159,0.144866,0.599,0.858,0.65,0.94,102,15,1.105,-1.099,-0.114,0.057,3.2793,0,nan,0.0,4,1,18
175172951,1603674855800415,340341603,1087551236,426966,399049,0.165,0.165437,0.604,0.864,0.65,0.94,102,11,1.01,-1.007,-0.08,0.016,3.23471,0,nan,0.0,4,1,18
176175645,1603674856800415,340341516,1087551232,426954,399038,0.156,0.163828,0.606,0.869,0.65,0.94,102,12,0.952,-0.952,-0.037,0.039,3.18187,0,nan,0.0,4,1,18
177172956,1603674857800414,340341431,1087551223,426893,398976,0.171,0.1707,0.604,0.866,0.65,0.94,102,7,0.951,-0.95,-0.031,-0.037,3.19092,0,nan,0.0,4,1,18
178176112,1603674858800414,340341343,1087551213,426821,398904,0.179,0.133894,0.599,0.858,0.65,0.94,102,5,1.023,-1.018,-0.102,0.042,3.24092,0,nan,0.0,4,1,18
179177053,1603674859800413,340341251,1087551202,426792,398875,0.168,0.142605,0.595,0.849,0.65,0.94,102,11,1.08,-1.08,-0.015,-0.026,3.19511,0,nan,0.0,4,1,18
180184043,1603674860800413,340341163,1087551195,426774,398857,0.151,0.141497,0.597,0.848,0.65,0.94,93,10,0.954,-0.954,-0.025,0.076,3.17488,0,nan,0.0,4,1,18
181179987,1603674861800412,340341073,1087551189,426812,398896,0.134,0.114335,0.588,0.835,0.65,0.94,93,4,1.07,-1.069,-0.04,0.006,3.18686,0,nan,0.0,4,1,18
182179907,1603674862800412,340340979,1087551182,426844,398927,0.139,0.127536,0.581,0.826,0.65,0.94,94,4,1.135,-1.135,-0.003,0.078,3.16685,0,nan,0.0,4,1,18
