timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
143443365,2.941,3.73601,-2.51327,-1.25664,0.0,1.25664,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
143453297,2.37306,3.57274,-2.5132,-1.25657,7.12043e-05,1.25671,2.51335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
143642010,-0.326421,3.65909,-2.51326,-1.25663,-8.02178e-05,1.25651,2.5132,0.0386568,0.0335231,0.0359584,0.042597,0.0442648,0.0376472,0.0334186,0.0272296,0.0276331,0.0340715,0.19998,0.200021,0.200033,0.2,0.199967
143840650,-1.57356,3.65333,-2.51274,-1.25618,0.000426922,1.25712,2.51383,0.0352825,0.0407699,0.0443724,0.041112,0.0354941,0.0311491,0.029144,0.0337429,0.0385904,0.0369876,0.200021,0.200038,0.200002,0.199963,0.199975
144039446,3.02359,3.8108,-2.51301,-1.25643,0.000529569,1.25743,2.5139,0.0333029,0.0500402,0.0377887,0.013474,0.0107022,0.00875335,0.0270759,0.048658,0.043675,0.0190091,0.20011,0.19994,0.199853,0.199969,0.200128
144247877,-3.05942,3.8507,-2.51248,-1.25593,0.000946315,1.25782,2.51436,-0.0137642,-0.00999233,-0.0179229,-0.0265955,-0.0240225,-0.0265595,-0.0169975,-0.0104542,-0.0159771,-0.0259292,0.200099,0.199978,0.199887,0.199952,0.200083
144446525,-2.81286,3.64072,-2.51317,-1.25673,0.000160274,1.25716,2.51376,0.00601449,-0.0079427,-0.0296535,-0.0291066,-0.00706386,-0.00366202,0.0146286,0.0070035,-0.0159999,-0.0225869,0.200153,0.200009,0.199853,0.1999,0.200086
144640197,-2.82605,3.64834,-2.51394,-1.25749,-0.000583767,1.25641,2.513,0.00601449,-0.0079427,-0.0296535,-0.0291066,-0.00706386,-0.00366202,0.0146286,0.0070035,-0.0159999,-0.0225869,0.200153,0.200009,0.199853,0.1999,0.200086
145439722,2.941,3.73601,-2.51327,-1.25664,0.0,1.25664,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
145449654,2.51468,3.55307,-2.51469,-1.25805,-0.00141244,1.25522,2.51186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
145638442,-2.8526,3.6664,-2.51385,-1.25735,-0.000543571,1.25633,2.51295,0.0500507,0.0649289,0.0716134,0.0608666,0.0475403,0.0218582,0.0196638,0.0331357,0.043656,0.0366863,0.200099,0.2,0.199901,0.199938,0.200061
145837008,-2.9417,3.73482,-2.51363,-1.25711,-0.000258178,1.25663,2.51321,0.0202333,0.0239148,0.024017,0.020398,0.0180601,-0.00167024,-0.000581597,0.00325668,0.0045394,0.00149428,0.200104,0.199992,0.199891,0.199941,0.200073
146040617,-2.83674,3.65495,-2.51383,-1.25741,-0.000485236,1.25656,2.51315,0.00226502,0.0238378,0.0278052,0.00867481,-0.00710426,-0.000336703,0.00250139,0.0239014,0.0342828,0.0192984,0.200169,0.200005,0.199834,0.199892,0.2001
146239258,-2.75484,3.6097,-2.5117,-1.25532,0.00159507,1.25866,2.51528,0.0170588,0.0147813,0.0145028,0.016611,0.0181895,-0.0413958,-0.0418434,-0.0441493,-0.0451258,-0.0434225,0.200181,0.200021,0.199831,0.199875,0.200091
146437985,-2.75405,3.6098,-2.51074,-1.25436,0.00255375,1.25962,2.51624,0.0170588,0.0147813,0.0145028,0.016611,0.0181895,-0.0413958,-0.0418434,-0.0441493,-0.0451258,-0.0434225,0.200181,0.200021,0.199831,0.199875,0.200091
146636543,-2.48242,3.55032,-2.50706,-1.25092,0.00583089,1.26304,2.51992,0.0180831,0.00824471,0.0156686,0.0301038,0.0315888,-0.00575739,-0.0167586,-0.0295216,-0.026399,-0.0117085,0.200252,0.200076,0.199795,0.199798,0.20008
146835185,-3.09232,3.90098,-2.49844,-1.2421,0.0151233,1.27242,2.52888,0.0462948,0.0541713,0.0361301,0.0170923,0.0233867,0.0186731,0.040198,0.0543506,0.0415552,0.0195024,0.200289,0.199896,0.199647,0.199885,0.200282
147043760,-0.822025,3.71126,-2.48422,-1.2282,0.0272721,1.2838,2.54153,-0.109447,-0.0833788,-0.0951335,-0.128485,-0.137304,-0.0885712,-0.0677539,-0.0365079,-0.0380556,-0.070235,0.199955,0.200447,0.200321,0.199751,0.199525
147242427,-2.66543,3.56917,-2.48697,-1.23211,0.0258057,1.28501,2.54196,0.0675137,0.132694,0.143283,0.0846292,0.0377425,0.0089476,0.0190453,0.0841302,0.114363,0.0678676,0.201106,0.200158,0.198993,0.199219,0.200524
147436079,-2.67889,3.56921,-2.50039,-1.24552,0.0123917,1.2716,2.52854,0.0675137,0.132694,0.143283,0.0846292,0.0377425,0.0089476,0.0190453,0.0841302,0.114363,0.0678676,0.201106,0.200158,0.198993,0.199219,0.200524
147639690,0.212681,3.57105,-2.51624,-1.25715,-0.00365205,1.24859,2.50565,-0.2109,-0.158897,-0.157555,-0.208933,-0.241803,-0.292151,-0.276644,-0.222277,-0.204284,-0.247569,0.198099,0.200205,0.202035,0.201046,0.198615
147838330,2.72735,3.5737,-2.52843,-1.27134,-0.0100704,1.249,2.5025,0.101004,0.172756,0.138822,0.0460529,0.022706,-0.0190499,0.0399459,0.126444,0.120879,0.0309378,0.20105,0.198662,0.198124,0.200173,0.20199
148036973,2.73428,3.47747,-2.53893,-1.28057,-0.00340745,1.26419,2.50707,0.256573,0.363446,0.329065,0.20096,0.156702,0.0354239,0.105878,0.22957,0.234633,0.114831,0.204747,0.193974,0.191549,0.200702,0.209027
148235618,-3.07629,3.68,-2.5336,-1.28737,-0.0097976,1.27025,2.52028,-0.0424495,0.0998224,0.0817932,-0.0722265,-0.145939,0.0643161,0.127443,0.284074,0.312704,0.177501,0.21029,0.197025,0.188091,0.195369,0.209225
148439223,-3.07737,3.68002,-2.53468,-1.28845,-0.0108751,1.26917,2.51921,-0.0424495,0.0998224,0.0817932,-0.0722265,-0.145939,0.0643161,0.127443,0.284074,0.312704,0.177501,0.21029,0.197025,0.188091,0.195369,0.209225
148642832,-3.11067,3.56179,-2.54522,-1.30623,-0.00958689,1.2894,2.53189,0.244225,0.397333,0.393474,0.23163,0.143766,-0.0377987,0.0157023,0.182175,0.226213,0.0876008,0.218888,0.193557,0.177876,0.191897,0.217781
148841481,3.00481,3.44209,-2.55099,-1.30449,0.000262805,1.29654,2.52935,0.0564829,0.210323,0.231231,0.0815521,-0.019565,-0.212747,-0.185805,-0.0247562,0.0389987,-0.0805317,0.217673,0.189253,0.17633,0.19513,0.221614
149040118,3.05309,3.47642,-2.5483,-1.30449,-7.63498e-05,1.29875,2.53341,-0.0525752,0.0803755,0.114865,-0.00439775,-0.10149,-0.0455181,-0.0398172,0.0941825,0.162924,0.0738204,0.218932,0.190012,0.175649,0.193878,0.22153
