timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
144071073,-4.40548,-0.38929,0.155272,-3.06422,-0.785398,0.0651383,0.0397231,0.0428512,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
144090159,-4.40424,-0.388537,0.156085,-3.07754,-0.698212,0.0644101,0.0389949,0.042123,-0.076324,-0.076324,-0.076324,-4.0,-4.0,-4.0,nan,nan,nan
144258809,-4.39547,-0.384049,0.158908,-3.07665,0.0,0.0389455,0.0135303,-0.0275626,-0.155756,-0.155756,-0.75054,0.0,0.0,-4.0,nan,nan,nan
144457508,-4.3908,-0.383927,0.133362,-3.07665,0.0,0.0079831,-0.00483244,-0.255794,-0.155756,0.00317497,-1.54569,0.0,0.0,-4.0,nan,nan,nan
144670995,-4.39157,-0.384865,0.0396516,-3.07665,0.0,-0.00714903,-0.00408903,-0.667443,0.00167451,0.00388248,-2.32604,0.0,0.0,4.0,nan,nan,nan
144869964,-4.39291,-0.385581,-0.12758,-3.07665,0.0,-0.00680959,-0.00334014,-1.0417,0.00192533,0.00388248,-1.55447,0.0,0.0,4.0,nan,nan,nan
145058621,-4.39411,-0.386122,-0.337494,-3.07665,0.0,-0.00642225,-0.00263785,-1.25744,0.00232086,0.00388248,-0.830933,0.0,0.0,4.0,nan,nan,nan
145271918,-4.39536,-0.386576,-0.603773,-3.07665,0.0,-0.00590477,-0.00185123,-1.3437,0.00274489,0.00388248,-0.0204982,0.0,0.0,4.0,nan,nan,nan
145470640,-4.39641,-0.386854,-0.850496,-3.07665,0.0,-0.00535319,-0.00112687,-1.2779,0.00313584,0.00388248,0.72579,0.0,0.0,4.0,nan,nan,nan
145659613,-4.3973,-0.387006,-1.05967,-3.07665,0.0,-0.00476543,-0.000779369,-1.09008,0.00352386,-0.000161283,1.31758,0.0,0.0,-4.0,nan,nan,nan
145858159,-4.3981,-0.387148,-1.23803,-3.07665,0.0,-0.00408293,-0.000777188,-0.885812,0.00388474,0.000152268,0.903844,0.0,0.0,-4.0,nan,nan,nan
146071722,-4.39882,-0.387294,-1.39467,-3.07665,0.0,-0.00332809,-0.000724083,-0.745652,0.00390298,0.00036303,0.539192,0.0,0.0,-4.0,nan,nan,nan
146270245,-4.39935,-0.387416,-1.51963,-3.07665,0.0,-0.00263442,-0.000652597,-0.665928,0.00390298,0.000410728,0.353816,0.0,0.0,-4.0,nan,nan,nan
146459062,-4.39977,-0.38752,-1.62617,-3.07665,0.0,-0.00246549,-0.000583961,-0.611192,0.000781588,0.000410728,0.298886,0.0,0.0,-4.0,nan,nan,nan
146657555,-4.40019,-0.387615,-1.72764,-3.07665,0.0,-0.00228388,-0.000525986,-0.56014,0.00112987,5.1178e-05,0.260482,0.0,0.0,-4.0,nan,nan,nan
146856150,-4.40056,-0.387703,-1.81972,-3.07665,0.0,-0.00209006,-0.000494575,-0.514672,0.00113045,0.000231005,0.23704,0.0,0.0,-4.0,nan,nan,nan
147054784,-4.4009,-0.387784,-1.90364,-3.07665,0.0,-0.00189791,-0.000454425,-0.473257,0.00113045,0.000236653,0.218076,0.0,0.0,-4.0,nan,nan,nan
147253404,-4.40121,-0.387857,-1.9799,-3.07665,0.0,-0.00170809,-0.000414686,-0.435524,0.00113045,0.000236653,0.198605,0.0,0.0,-4.0,nan,nan,nan
147457149,-4.40149,-0.387924,-2.05111,-3.07665,0.0,-0.00161541,-0.000374351,-0.400277,0.00074546,0.000236653,0.18292,0.0,0.0,-4.0,nan,nan,nan
147670693,-4.40176,-0.387987,-2.11799,-3.07665,0.0,-0.00147879,-0.000349519,-0.366877,0.000796206,0.000143193,0.165579,0.0,0.0,-4.0,nan,nan,nan
147849529,-4.40197,-0.388035,-2.16879,-3.07665,0.0,-0.00136458,-0.000326313,-0.341693,0.000796206,0.000165187,0.154919,0.0,0.0,-4.0,nan,nan,nan
148057918,-4.40219,-0.388087,-2.22334,-3.07665,-0.292999,-0.00123223,-0.000298855,-0.314543,0.000796206,0.000165187,0.141718,0.0,0.0,-4.0,nan,nan,nan
148256570,-4.40238,-0.388133,-2.27168,-3.07665,0.0,-0.00116586,-0.000272442,-0.290493,0.000571862,0.000165187,0.12829,0.0,0.0,-4.0,nan,nan,nan
148470128,-4.40258,-0.388178,-2.3203,-3.07665,0.0,-0.00106556,-0.000253308,-0.266275,0.000573926,0.000115044,0.114927,0.0,0.0,-4.0,nan,nan,nan
148654066,-4.40273,-0.388215,-2.3594,-3.07665,0.0,-0.000978093,-0.000234848,-0.247203,0.000573926,0.000121675,0.102892,0.0,0.0,-4.0,nan,nan,nan
148872747,-4.4029,-0.388257,-2.40296,-3.07665,0.0,-0.000898567,-0.000212383,-0.225134,0.000346154,0.000121675,0.0969442,0.0,0.0,-4.0,nan,nan,nan
149071070,-4.40305,-0.388291,-2.43952,-3.07665,0.0,-0.000826729,-0.000196047,-0.206847,0.000431329,6.80834e-05,0.0897176,0.0,0.0,-4.0,nan,nan,nan
149269667,-4.40066,-0.385785,-2.47672,3.08589,-0.785398,0.0480599,0.0486252,-0.183443,0.625281,0.624937,0.133195,4.0,4.0,0.0,nan,nan,nan
149459463,-4.37572,-0.360743,-2.50905,2.93682,-0.785398,0.238158,0.239281,-0.156816,1.31391,1.38412,0.145697,0.0,4.0,0.0,nan,nan,nan
149658020,-4.30253,-0.282942,-2.5372,2.78088,-0.785398,0.498248,0.536874,-0.126419,1.23401,1.23105,0.155977,-4.0,-4.0,0.0,nan,nan,nan
149870536,-4.17527,-0.147539,-2.56053,2.61407,-0.785398,0.670119,0.708117,-0.0932913,0.384469,0.381511,0.155977,-4.0,-4.0,0.0,nan,nan,nan
150054460,-4.04926,-0.0145342,-2.57552,2.4696,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
150253143,-3.91263,0.129729,-2.59075,2.31354,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
150471452,-3.76252,0.28823,-2.60748,2.14209,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
150670164,-3.6258,0.432584,-2.62272,1.98594,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
150869812,-3.48852,0.577536,-2.63803,1.82914,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
151073378,-3.34854,0.725338,-2.65363,1.66925,-0.785398,0.687634,0.726057,-0.0766475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
151271930,-3.21201,0.869496,-2.66885,1.51331,-0.785398,0.687634,0.726058,-0.0766476,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
151470730,-3.07534,1.01381,-2.68408,1.35721,-0.785398,0.687634,0.726058,-0.0766477,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
151658270,-2.94808,1.14818,-2.69827,1.20988,-0.785398,0.687634,0.726058,-0.0766478,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
151856980,-2.82381,1.28359,-2.71179,1.19736,0.0,0.644491,0.762864,-0.0720295,-0.58717,0.370662,0.00317843,-4.0,0.0,0.0,nan,nan,nan
152056773,-2.72158,1.42631,-2.72458,1.19736,0.0,0.475063,0.830538,-0.0703956,-1.30391,0.384544,0.0145778,-4.0,0.0,0.0,nan,nan,nan
152260349,-2.65963,1.58071,-2.73684,1.19736,0.0,0.226332,0.90025,-0.0668784,-1.14485,0.391881,0.0206418,4.0,0.0,0.0,nan,nan,nan
152472808,-2.63329,1.75203,-2.74868,1.19736,0.0,0.0837959,0.971388,-0.0622473,-0.412799,0.323652,0.0290105,4.0,-4.0,0.0,nan,nan,nan
152671495,-2.62651,1.91908,-2.75856,1.33766,0.785398,-0.0224821,0.968418,-0.0531737,-0.957334,-0.358487,0.0564016,-4.0,-4.0,0.0,nan,nan,nan
152870011,-2.64718,2.07612,-2.76683,1.49357,0.785398,-0.227992,0.848623,-0.0435239,-1.27593,-1.04253,0.0564503,0.0,-4.0,0.0,nan,nan,nan
153059760,-2.70146,2.19795,-2.77319,1.64256,0.785398,-0.436467,0.62489,-0.0342966,-1.27593,-1.69609,0.0564915,0.0,-4.0,0.0,nan,nan,nan
153272341,-2.80221,2.28074,-2.7785,1.80956,0.785398,-0.669036,0.284468,-0.0239939,-1.27593,-1.67529,0.056548,0.0,4.0,0.0,nan,nan,nan
153471131,-2.93339,2.30799,-2.78175,1.96566,0.785398,-0.875287,0.054264,-0.014426,-0.999584,-1.0676,0.0565795,4.0,4.0,0.0,nan,nan,nan
153674521,-3.10385,2.30431,-2.78343,2.12543,0.785398,-0.99058,-0.0733126,-0.00420758,-0.277173,-0.345189,0.0565795,4.0,4.0,0.0,nan,nan,nan
153873159,-3.29882,2.28832,-2.78365,2.28143,0.785398,-0.998294,-0.069627,-0.000601754,0.0152268,0.148268,-0.00142147,0.0,-4.0,0.0,nan,nan,nan
154071847,-3.48301,2.27594,-2.78377,2.43749,0.785398,-0.997761,-0.0668766,-0.000654131,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
