timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
141099975,0.01532,-0.0103033,-3.08304,0.0,0.0293118,-0.00492506,-0.00780737,-0.999528,0.0,0.0,-0.0,0,0,0,0,0
141104965,0.01532,-0.0103033,-3.08339,0.0,0.0291336,-0.00492645,-0.00780649,-0.999533,0.0,0.0,-0.0,0,0,0,0,0
141204138,0.01532,-0.0103033,-3.08347,0.0,0.029096,-0.00492675,-0.0078063,-0.999534,0.0,0.0,-0.0,0,0,0,0,0
141303553,0.01532,-0.0103033,-3.08288,0.0,0.0293886,-0.00492446,-0.00780774,-0.999525,0.0,0.0,-0.0,0,0,0,0,0
141402997,0.01532,-0.0103033,-3.08235,0.0,0.0296553,-0.00492238,-0.00780906,-0.999518,0.0,0.0,-0.0,0,0,0,0,0
141502346,0.01532,-0.0103033,-3.083,0.0,0.029329,-0.00492493,-0.00780745,-0.999527,0.0,0.0,-0.0,0,0,0,0,0
141601600,0.01532,-0.0103033,-3.08219,0.0,0.0297339,-0.00492176,-0.00780945,-0.999515,0.0,0.0,-0.0,0,0,0,0,0
141705770,0.01532,-0.0103033,-3.08223,0.0,0.0297147,-0.00492191,-0.00780935,-0.999516,0.0,0.0,-0.0,0,0,0,0,0
141805080,0.01532,-0.0103033,-3.08196,0.0,0.0298487,-0.00492087,-0.00781001,-0.999512,0.0,0.0,-0.0,0,0,0,0,0
141904449,0.01532,-0.0103033,-3.08204,0.0,0.0298105,-0.00492117,-0.00780982,-0.999513,0.0,0.0,-0.0,0,0,0,0,0
142003776,0.01532,-0.0103033,-3.08158,0.0,0.0300375,-0.00491939,-0.00781094,-0.999506,0.0,0.0,-0.0,0,0,0,0,0
142108036,0.01532,-0.0103033,-3.08144,0.0,0.0301108,-0.00491882,-0.0078113,-0.999504,0.0,0.0,-0.0,0,0,0,0,0
142207472,0.01532,-0.0103033,-3.08217,0.0,0.0297452,-0.00492168,-0.0078095,-0.999515,0.0,0.0,-0.0,0,0,0,0,0
142301688,0.01532,-0.0103033,-3.08078,0.0,0.0304386,-0.00491626,-0.00781291,-0.999494,0.0,0.0,-0.0,0,0,0,0,0
142406043,0.0153202,-0.0117753,-3.08081,0.0,0.0304286,-0.00565196,-0.00783525,-0.99949,0.0,0.0,-0.0,0,0,0,0,0
