timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
141094823,141077062,3997730,329.814,26.28,97425.7,1.15758
141155081,141132385,3997730,329.769,26.28,97426.3,1.15759
141255683,141238028,3997730,329.793,26.28,97426.0,1.15758
141476770,141454089,3997730,329.772,26.28,97426.2,1.15758
141698213,141680415,3997730,329.513,26.28,97429.3,1.15762
141858971,141841349,3997730,329.555,26.28,97428.8,1.15761
142090184,142070015,3997730,329.727,26.28,97426.7,1.15759
142301252,142283623,3997730,329.664,26.28,97427.5,1.1576
142462013,142444390,3997730,329.685,26.28,97427.3,1.1576
142683210,142660586,3997730,329.577,26.28,97428.5,1.15761
142894394,142874226,3997730,329.727,26.28,97426.8,1.15759
143105405,143087730,3997730,329.664,26.28,97427.5,1.1576
143266232,143248521,3997730,329.772,26.28,97426.2,1.15758
143487410,143464625,3997730,329.621,26.29,97428.0,1.15761
143698335,143678186,3997730,329.621,26.28,97428.0,1.15761
143859229,143839015,3997730,329.384,26.28,97430.8,1.15764
144070251,144052567,3997730,329.986,26.28,97423.8,1.15756
144291517,144268800,3997730,329.643,26.29,97427.8,1.1576
144502828,144482539,3997730,329.769,26.29,97426.3,1.15759
144663573,144643461,3997730,329.769,26.29,97426.3,1.15759
144874749,144857109,3997730,329.534,26.29,97429.0,1.15762
145096025,145073373,3997730,329.685,26.29,97427.3,1.1576
145256990,145234322,3997730,329.577,26.29,97428.5,1.15761
145468076,145447886,3997730,329.621,26.29,97428.0,1.15761
145679224,145661508,3997730,329.534,26.29,97429.0,1.15762
145900311,145877665,3997730,329.727,26.29,97426.8,1.15759
146061803,146038386,3997730,329.857,26.29,97425.3,1.15757
146282265,146264542,3997730,329.727,26.29,97426.7,1.15759
146503233,146480552,3997730,330.049,26.29,97423.0,1.15755
146664342,146641497,3997730,329.751,26.29,97426.5,1.15759
146875088,146854969,3997730,329.92,26.29,97424.5,1.15756
147086478,147068796,3997730,329.664,26.3,97427.5,1.1576
147308058,147284925,3997730,329.577,26.29,97428.5,1.15761
147478588,147458353,3997730,330.028,26.29,97423.3,1.15755
147689564,147671934,3997730,330.586,26.29,97416.8,1.15747
147870506,147847881,3997730,330.974,26.3,97412.2,1.15742
148081556,148061425,3997730,331.104,26.29,97410.8,1.1574
148292517,148274887,3997730,331.574,26.29,97405.3,1.15734
148453316,148435668,3997730,331.447,26.29,97406.8,1.15735
148674577,148651891,3997730,331.682,26.3,97404.0,1.15732
148885762,148865619,3997730,331.984,26.3,97400.5,1.15728
149096696,149079061,3997730,331.77,26.3,97403.0,1.15731
149257547,149239917,3997730,331.749,26.3,97403.3,1.15731
149479114,149455917,3997730,331.812,26.3,97402.5,1.1573
149699662,149682026,3997730,331.941,26.3,97401.0,1.15728
149861575,149842824,3997730,331.899,26.3,97401.5,1.15729
150081642,150058977,3997730,331.875,26.3,97401.8,1.15729
150303555,150278666,3997730,331.82,26.3,97402.4,1.1573
150463785,150446135,3997730,332.221,26.3,97397.8,1.15725
150684969,150662258,3997730,331.92,26.3,97401.3,1.15729
150896204,150875979,3997730,332.047,26.3,97399.8,1.15727
151057096,151036794,3997730,332.177,26.3,97398.3,1.15725
151268292,151250584,3997730,332.306,26.3,97396.8,1.15723
151490367,151466604,3997730,332.026,26.3,97400.0,1.15727
151660259,151640013,3997730,332.071,26.3,97399.5,1.15727
151871477,151853634,3997730,332.177,26.31,97398.3,1.15725
152092497,152069875,3997730,332.198,26.3,97398.0,1.15725
152303616,152283489,3997730,332.264,26.3,97397.3,1.15724
152464603,152444377,3997730,332.306,26.31,97396.8,1.15723
152675918,152658068,3997730,332.457,26.3,97395.0,1.15721
152896991,152874314,3997730,332.221,26.3,97397.8,1.15725
153057707,153035056,3997730,332.523,26.31,97394.2,1.1572
153278998,153261296,3997730,332.692,26.31,97392.3,1.15718
153500153,153477403,3997730,332.393,26.31,97395.7,1.15722
153660936,153638297,3997730,332.671,26.31,97392.5,1.15718
153871997,153851863,3997730,332.565,26.31,97393.8,1.1572
154083144,154065460,3997730,332.779,26.31,97391.3,1.15717
154304250,154281627,3997730,332.544,26.31,97394.0,1.1572
154465257,154442580,3997730,332.586,26.31,97393.5,1.1572
154676478,154656365,3997730,332.478,26.31,97394.7,1.15721
154887640,154870003,3997730,332.414,26.31,97395.5,1.15722
155048542,155030905,3997730,332.544,26.31,97394.0,1.1572
155289987,155265782,3997730,332.784,26.31,97391.2,1.15717
155450963,155433222,3997730,332.951,26.31,97389.2,1.15715
155671990,155649370,3997730,332.845,26.31,97390.5,1.15716
155883142,155862986,3997730,332.993,26.31,97388.8,1.15714
156094399,156076677,3997730,332.779,26.31,97391.3,1.15717
156255322,156237659,3997730,333.017,26.31,97388.5,1.15714
156476439,156453732,3997730,332.821,26.32,97390.8,1.15716
156687598,156667414,3997730,332.628,26.31,97393.0,1.15719
156898667,156881056,3997730,333.101,26.31,97387.5,1.15712
157059628,157041985,3997730,333.273,26.31,97385.5,1.1571
157301071,157276899,3997730,332.99,26.31,97388.8,1.15714
157461911,157444261,3997730,332.779,26.31,97391.3,1.15717
157683095,157660466,3997730,332.993,26.32,97388.7,1.15714
157894366,157874229,3997730,332.866,26.31,97390.3,1.15716
158055186,158035042,3997730,332.951,26.32,97389.2,1.15715
158266355,158248717,3997730,332.972,26.32,97389.0,1.15714
158497500,158477294,3997730,332.436,26.32,97395.2,1.15722
158658454,158638198,3997730,332.671,26.32,97392.5,1.15718
158889507,158859240,3997730,332.8,26.32,97391.0,1.15717
159100595,159080415,3997730,332.887,26.32,97390.0,1.15715
159261388,159241210,3997730,332.716,26.32,97392.0,1.15718
159472507,159454866,3997730,333.017,26.32,97388.5,1.15714
159693543,159670907,3997730,332.993,26.32,97388.7,1.15714
159904651,159884492,3997730,332.972,26.32,97389.0,1.15714
