timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
198095269,3932170,3932170,0,0,0,0,0,0.000330033,9.54377e-06,7.92821e-10,801,801
198200053,3932170,3932170,0,0,0,0,0,0.000714115,0.000123285,2.7824e-08,801,801
199028508,3932170,3932170,0,0,0,0,0,0.00697222,0.000766032,3.01965e-07,801,801
200071358,3932170,3932170,0,0,0,0,0,0.0212336,0.00239311,1.70185e-06,801,801
201109428,3932170,3932170,0,0,0,0,0,0.0221461,0.00158083,5.97245e-07,801,801
202042637,3932170,3932170,0,0,0,0,0,0.0405662,0.00235023,1.87291e-06,801,801
203085538,3932170,3932170,0,0,0,0,0,0.0474119,0.00249665,5.86572e-06,801,801
204029274,3932170,3932170,0,0,0,0,0,0.0460544,0.00222979,3.66823e-06,801,801
205067310,3932170,3932170,0,0,0,0,0,0.0433268,0.00245262,8.63343e-06,801,801
206109955,3932170,3932170,0,0,0,0,0,0.0470938,0.00331116,3.56049e-06,801,801
207047796,3932170,3932170,0,0,0,0,0,0.0429353,0.00250211,5.6219e-06,801,801
208080781,3932170,3932170,0,0,0,0,0,0.035552,0.0018545,5.63515e-06,801,801
209013972,3932170,3932170,0,0,0,0,0,0.0465907,0.00299776,6.58548e-06,801,801
210051932,3932170,3932170,0,0,0,0,0,0.0350169,0.00226194,4.74703e-06,801,801
211089966,3932170,3932170,0,0,0,0,0,0.0403981,0.00227069,5.17752e-06,801,801
212028230,3932170,3932170,0,0,0,0,0,0.0396033,0.00220791,3.40437e-06,801,801
213071014,3932170,3932170,0,0,0,0,0,0.0424991,0.00235759,2.59858e-06,801,801
214103983,3932170,3932170,0,0,0,0,0,0.030612,0.00203115,1.8362e-06,801,801
215042164,3932170,3932170,0,0,0,0,0,0.0368953,0.00241173,2.92668e-06,801,801
216080376,3932170,3932170,0,0,0,0,0,0.0379762,0.00254106,3.23191e-06,801,801
217018304,3932170,3932170,0,0,0,0,0,0.0474533,0.00292128,2.63611e-06,801,801
218061532,3932170,3932170,0,0,0,0,0,0.0488887,0.00255416,3.28906e-06,801,801
219099691,3932170,3932170,0,0,0,0,0,0.0377188,0.00277405,3.76078e-06,801,801
220042419,3932170,3932170,0,0,0,0,0,0.0528624,0.0024845,4.68545e-06,801,801
221085415,3932170,3932170,0,0,0,0,0,0.0479761,0.00254002,3.37354e-06,801,801
222018653,3932170,3932170,0,0,0,0,0,0.0489568,0.00260725,2.32157e-06,801,801
223061732,3932170,3932170,0,0,0,0,0,0.0510104,0.00212098,2.71547e-06,801,801
224104508,3932170,3932170,0,0,0,0,0,0.0494086,0.00244181,2.74586e-06,801,801
225037713,3932170,3932170,0,0,0,0,0,0.049744,0.0026474,2.18381e-06,801,801
226085710,3932170,3932170,0,0,0,0,0,0.0474228,0.00207183,1.70247e-06,801,801
227023819,3932170,3932170,0,0,0,0,0,0.0299251,0.00215173,1.76251e-06,801,801
228066770,3932170,3932170,0,0,0,0,0,0.0433759,0.0024997,4.37238e-06,801,801
229109732,3932170,3932170,0,0,0,0,0,0.0432185,0.00257981,2.50397e-06,801,801
230043279,3932170,3932170,0,0,0,0,0,0.0586633,0.0032409,2.58195e-06,801,801
231090890,3932170,3932170,0,0,0,0,0,0.0420388,0.00244761,1.23808e-06,801,801
232024631,3932170,3932170,0,0,0,0,0,0.0264272,0.00157276,8.77861e-07,801,801
233072571,3932170,3932170,0,0,0,0,0,0.0267441,0.00156323,1.17685e-06,801,801
234110750,3932170,3932170,0,0,0,0,0,0.0483016,0.0014161,1.79016e-06,801,801
235048156,3932170,3932170,0,0,0,0,0,0.0321826,0.00165754,1.19562e-06,801,801
236076220,3932170,3932170,0,0,0,0,0,0.0349844,0.00255507,2.22706e-06,801,801
237014344,3932170,3932170,0,0,0,0,0,0.0374741,0.00199769,1.60667e-06,801,801
238047338,3932170,3932170,0,0,0,0,0,0.0337034,0.00188212,7.47158e-06,801,801
239085294,3932170,3932170,0,0,0,0,0,0.0416891,0.0023121,4.71543e-06,801,801
240013750,3932170,3932170,0,0,0,0,0,0.0362311,0.00214195,4.92681e-06,801,801
241051471,3932170,3932170,0,0,0,0,0,0.0389311,0.00219614,9.99181e-06,801,801
242084480,3932170,3932170,0,0,0,0,0,0.0397974,0.00261043,4.38873e-06,801,801
243022720,3932170,3932170,0,0,0,0,0,0.0344222,0.00198377,2.60807e-06,801,801
244060985,3932170,3932170,0,0,0,0,0,0.0417461,0.00258191,6.50707e-06,801,801
245098888,3932170,3932170,0,0,0,0,0,0.0576754,0.00282116,5.10839e-06,801,801
246033012,3932170,3932170,0,0,0,0,0,0.034825,0.00188293,2.4218e-06,801,801
247070252,3932170,3932170,0,0,0,0,0,0.046139,0.00230164,3.60829e-06,801,801
248103043,3932170,3932170,0,0,0,0,0,0.0435931,0.00287267,3.77977e-06,801,801
249045946,3932170,3932170,0,0,0,0,0,0.0557144,0.00312991,5.07689e-06,801,801
250088863,3932170,3932170,0,0,0,0,0,0.0457519,0.00243952,1.71133e-06,801,801
