timestamp,timestamp_sample,device_id,error_count,pressure,temperature
198105938,198105930,3997730,0,966.79,34.37
198116074,198116038,3997730,0,966.73,34.37
199111292,199111283,3997730,0,966.8,34.37
200106847,200106838,3997730,0,966.79,34.38
201112104,201112096,3997730,0,966.8,34.38
202097040,202097028,3997730,0,966.8,34.38
203102383,203102374,3997730,0,966.76,34.38
204107802,204107768,3997730,0,966.72,34.38
205113254,205113245,3997730,0,966.68,34.39
206108514,206108505,3997730,0,966.72,34.39
207103672,207103631,3997730,0,966.64,34.39
208108473,208108434,3997730,0,966.72,34.39
209093620,209093612,3997730,0,966.62,34.4
210098801,210098790,3997730,0,966.63,34.4
211104202,211104193,3997730,0,966.69,34.4
212109558,212109550,3997730,0,966.73,34.4
213105200,213105192,3997730,0,966.64,34.41
214110689,214110680,3997730,0,966.63,34.41
215106126,215106090,3997730,0,966.59,34.41
216111428,216111419,3997730,0,966.49,34.41
217096479,217096470,3997730,0,966.67,34.42
218101941,218101931,3997730,0,966.56,34.42
219107346,219107338,3997730,0,966.56,34.42
220112915,220112906,3997730,0,966.66,34.42
221108258,221108250,3997730,0,966.64,34.42
222113774,222113766,3997730,0,966.57,34.43
223109418,223109410,3997730,0,966.65,34.43
224094862,224094853,3997730,0,966.54,34.44
225100254,225100245,3997730,0,966.54,34.44
226105695,226105686,3997730,0,966.69,34.44
227110805,227110797,3997730,0,966.66,34.45
228105944,228105935,3997730,0,966.57,34.45
229111553,229111544,3997730,0,966.57,34.45
230106824,230106816,3997730,0,966.62,34.45
231112188,231112132,3997730,0,966.7,34.45
232097626,232097618,3997730,0,966.67,34.46
233102912,233102904,3997730,0,966.62,34.46
234107956,234107948,3997730,0,966.63,34.46
235113452,235113406,3997730,0,966.57,34.46
236108783,236108775,3997730,0,966.7,34.46
237104191,237104183,3997730,0,966.64,34.47
238109574,238109566,3997730,0,966.71,34.47
239095011,239095002,3997730,0,966.72,34.48
240100647,240100597,3997730,0,966.6,34.48
241105961,241105953,3997730,0,966.63,34.49
242111284,242111276,3997730,0,966.7,34.49
243106589,243106581,3997730,0,966.72,34.49
244102024,244102010,3997730,0,966.65,34.5
245107645,245107637,3997730,0,966.7,34.5
246113007,246112993,3997730,0,966.54,34.5
247098302,247098295,3997730,0,966.7,34.5
248103871,248103815,3997730,0,966.71,34.51
249109190,249109182,3997730,0,966.69,34.51
250104553,250104544,3997730,0,966.62,34.51
251109897,251109887,3997730,0,966.71,34.52
252105066,252105058,3997730,0,966.76,34.51
253110274,253110266,3997730,0,966.76,34.52
254095650,254095641,3997730,0,966.63,34.52
255100954,255100946,3997730,0,966.59,34.53
256106373,256106364,3997730,0,966.62,34.53
257112137,257112128,3997730,0,966.73,34.53
258107287,258107279,3997730,0,966.63,34.54
259112840,259112832,3997730,0,966.62,34.54
260108393,260108384,3997730,0,966.71,34.54
261113535,261113526,3997730,0,966.64,34.54
262099155,262099147,3997730,0,966.69,34.54
263104465,263104429,3997730,0,966.64,34.55
264109628,264109619,3997730,0,966.63,34.55
265105076,265105067,3997730,0,966.62,34.55
266110491,266110455,3997730,0,966.63,34.56
267105756,267105712,3997730,0,966.65,34.56
268111101,268111088,3997730,0,966.65,34.55
269096252,269096244,3997730,0,966.6,34.56
270101905,270101897,3997730,0,966.62,34.56
271107508,271107500,3997730,0,966.72,34.55
272102810,272102802,3997730,0,966.65,34.55
273108436,273108427,3997730,0,966.81,34.56
274103768,274103698,3997730,0,966.76,34.56
275108882,275108874,3997730,0,966.67,34.55
276094004,276093996,3997730,0,966.67,34.56
277099290,277099281,3997730,0,966.62,34.55
278104740,278104731,3997730,0,966.54,34.56
279110108,279110100,3997730,0,966.54,34.56
280105731,280105684,3997730,0,966.66,34.56
281110944,281110887,3997730,0,966.62,34.56
282106279,282106270,3997730,0,966.7,34.56
283111462,283111454,3997730,0,966.71,34.57
284096542,284096532,3997730,0,966.69,34.57
285102089,285102081,3997730,0,966.67,34.57
286107029,286106992,3997730,0,966.71,34.57
287112591,287112583,3997730,0,966.75,34.57
288108310,288108275,3997730,0,966.7,34.57
289113598,289113590,3997730,0,966.74,34.57
290108896,290108887,3997730,0,966.71,34.57
291093957,291093949,3997730,0,966.69,34.57
292099456,292099447,3997730,0,966.67,34.57
293105168,293105159,3997730,0,966.78,34.58
294110540,294110488,3997730,0,966.77,34.58
295105550,295105542,3997730,0,966.74,34.58
296111159,296111149,3997730,0,966.77,34.58
297106317,297106309,3997730,0,966.7,34.58
298111902,298111861,3997730,0,966.68,34.58
299097309,299097261,3997730,0,966.7,34.58
300102563,300102555,3997730,0,966.65,34.58
301107732,301107723,3997730,0,966.72,34.58
302113262,302113254,3997730,0,966.77,34.58
303108410,303108402,3997730,0,966.73,34.58
304103834,304103825,3997730,0,966.75,34.58
305109794,305109786,3997730,0,966.72,34.58
306095215,306095206,3997730,0,966.74,34.58
307100652,307100640,3997730,0,966.68,34.58
308105926,308105918,3997730,0,966.65,34.58
309111212,309111204,3997730,0,966.75,34.58
310106746,310106738,3997730,0,966.7,34.58
311112258,311112249,3997730,0,966.65,34.58
312107764,312107755,3997730,0,966.72,34.58
313113525,313113517,3997730,0,966.74,34.58
314098774,314098724,3997730,0,966.67,34.58
315104027,315104018,3997730,0,966.64,34.58
316109639,316109630,3997730,0,966.69,34.58
317104766,317104758,3997730,0,966.64,34.58
318109857,318109846,3997730,0,966.64,34.59
319105190,319105181,3997730,0,966.68,34.58
320110535,320110526,3997730,0,966.63,34.59
321095969,321095961,3997730,0,966.68,34.58
322101533,322101526,3997730,0,966.65,34.58
323106867,323106858,3997730,0,966.6,34.59
324111998,324111958,3997730,0,966.78,34.59
325107139,325107131,3997730,0,966.74,34.59
326112486,326112452,3997730,0,966.65,34.59
327107772,327107763,3997730,0,966.56,34.59
328092957,328092948,3997730,0,966.6,34.59
329098303,329098295,3997730,0,966.57,34.59
330103642,330103609,3997730,0,966.58,34.59
331108815,331108807,3997730,0,966.69,34.59
332103968,332103959,3997730,0,966.73,34.59
333109252,333109244,3997730,0,966.59,34.6
334104943,334104935,3997730,0,966.72,34.6
335110531,335110521,3997730,0,966.78,34.6
336095799,336095761,3997730,0,966.66,34.6
337101124,337101116,3997730,0,966.74,34.6
338106546,338106538,3997730,0,966.62,34.6
339102098,339102089,3997730,0,966.62,34.6
340107788,340107780,3997730,0,966.75,34.61
341103067,341103059,3997730,0,966.67,34.61
342108637,342108628,3997730,0,966.65,34.61
343093819,343093810,3997730,0,966.63,34.61
344099279,344099270,3997730,0,966.57,34.61
345104515,345104505,3997730,0,966.52,34.61
346109785,346109777,3997730,0,966.66,34.61
347105044,347105035,3997730,0,966.68,34.62
348110101,348110092,3997730,0,966.58,34.62
349105547,349105538,3997730,0,966.52,34.62
