timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
198107042,-0.995343,-0.0127126,0.0126558,-0.0947145,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198112039,-0.995364,-0.0126514,0.0127025,-0.0944951,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198161680,-0.995315,-0.0126914,0.0126799,-0.0950039,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198211397,-0.995372,-0.0126744,0.0126892,-0.0944051,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198261093,-0.995319,-0.0127636,0.0127487,-0.0949429,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198310697,-0.995379,-0.0128186,0.0128704,-0.0942936,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198360372,-0.995351,-0.0124327,0.0126098,-0.0946732,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198410042,-0.995333,-0.0129674,0.0127586,-0.0947735,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198459732,-0.995387,-0.0121052,0.0128488,-0.0943014,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198509386,-0.995335,-0.0132081,0.0124457,-0.0947602,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198559062,-0.995356,-0.0129815,0.0125568,-0.0945557,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198608730,-0.995385,-0.0120671,0.0130762,-0.0942982,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198663370,-0.995382,-0.0120155,0.0130961,-0.0943377,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198708076,-0.995385,-0.0132721,0.0124688,-0.0942141,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198757747,-0.995371,-0.0127386,0.0126802,-0.0944085,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198807580,-0.995388,-0.0122824,0.0128941,-0.0942658,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198862059,-0.995392,-0.01239,0.0128589,-0.0942142,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198911731,-0.995401,-0.0130609,0.012833,-0.094031,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
198956439,-0.995423,-0.0127557,0.0131738,-0.0937908,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199011075,-0.995431,-0.0126069,0.0131521,-0.0937328,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199060774,-0.995433,-0.0120589,0.0133397,-0.0937572,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199115389,-0.995444,-0.0119597,0.0133507,-0.0936459,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199160092,-0.995423,-0.0132603,0.0125783,-0.0938013,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199209765,-0.995419,-0.0133639,0.0127182,-0.0938118,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199259489,-0.995426,-0.0128279,0.0130637,-0.09377,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199309109,-0.995453,-0.012246,0.013277,-0.0935283,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199358948,-0.995421,-0.0137008,0.0129463,-0.093716,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199408460,-0.995468,-0.0113802,0.0117538,-0.0936845,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199458127,-0.995432,-0.0117557,0.0118635,-0.0939965,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199507799,-0.995452,-0.0135469,0.0130372,-0.093393,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199562438,-0.995428,-0.0131124,0.0124796,-0.0937794,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199612210,-0.995464,-0.0126342,0.0124609,-0.0934745,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199656815,-0.995462,-0.0123148,0.0118266,-0.093613,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199711455,-0.995468,-0.0127712,0.0121683,-0.0934434,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199761127,-0.995471,-0.0128312,0.0127929,-0.0933242,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199810799,-0.995501,-0.0132446,0.0119304,-0.0930629,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199860501,-0.995472,-0.0129763,0.0124835,-0.093334,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199910210,-0.995499,-0.0129031,0.0123938,-0.0930721,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
199959816,-0.995497,-0.0126191,0.0118068,-0.0932025,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
200009488,-0.995517,-0.0131923,0.0125741,-0.0928093,0.999984,1.0421e-09,1.8783e-09,-0.00573708,4
