timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
198050638,198050,1,1,1,0,0,0,0,0
198552977,198050,1,1,1,0,0,0,0,0
199062131,198050,1,1,1,0,0,0,0,0
199569200,198050,1,1,1,0,0,0,0,0
200076060,198050,1,1,1,0,0,0,0,0
200583974,198050,1,1,1,0,0,0,0,0
201090970,198050,1,1,1,0,0,0,0,0
201600005,198050,1,1,1,0,0,0,0,0
202109058,198050,1,1,1,0,0,0,0,0
202618066,198050,1,1,1,0,0,0,0,0
203127125,198050,1,1,1,0,0,0,0,0
203634035,198050,1,1,1,0,0,0,0,0
204141046,198050,1,1,1,0,0,0,0,0
204648163,198050,1,1,1,0,0,0,0,0
205155042,198050,1,1,1,0,0,0,0,0
205665158,198050,1,1,1,0,0,0,0,0
206170971,198050,1,1,1,0,0,0,0,0
206680071,198050,1,1,1,0,0,0,0,0
207188012,198050,1,1,1,0,0,0,0,0
207696033,198050,1,1,1,0,0,0,0,0
208203024,198050,1,1,1,0,0,0,0,0
208712125,198050,1,1,1,0,0,0,0,0
209220601,198050,1,1,1,0,0,0,0,0
209727970,198050,1,1,1,0,0,0,0,0
210234014,198050,1,1,1,0,0,0,0,0
210740975,198050,1,1,1,0,0,0,0,0
211248972,198050,1,1,1,0,0,0,0,0
211755017,198050,1,1,1,0,0,0,0,0
212261030,198050,1,1,1,0,0,0,0,0
212767973,198050,1,1,1,0,0,0,0,0
213275032,198050,1,1,1,0,0,0,0,0
213781005,198050,1,1,1,0,0,0,0,0
214288998,198050,1,1,1,0,0,0,0,0
214796279,198050,1,1,1,0,0,0,0,0
215303264,198050,1,1,1,0,0,0,0,0
215811044,198050,1,1,1,0,0,0,0,0
216317034,198050,1,1,1,0,0,0,0,0
216826005,198050,1,1,1,0,0,0,0,0
217331972,198050,1,1,1,0,0,0,0,0
217839971,198050,1,1,1,0,0,0,0,0
218347094,198050,1,1,1,0,0,0,0,0
218854971,198050,1,1,1,0,0,0,0,0
219363191,198050,1,1,1,0,0,0,0,0
219870178,198050,1,1,1,0,0,0,0,0
220378306,198050,1,1,1,0,0,0,0,0
220885015,198050,1,1,1,0,0,0,0,0
221393122,198050,1,1,1,0,0,0,0,0
221903090,198050,1,1,1,0,0,0,0,0
222414067,198050,1,1,1,0,0,0,0,0
222914122,198050,1,1,1,0,0,0,0,0
223422133,198050,1,1,1,0,0,0,0,0
223928995,198050,1,1,1,0,0,0,0,0
224437009,198050,1,1,1,0,0,0,0,0
224944239,198050,1,1,1,0,0,0,0,0
225449972,198050,1,1,1,0,0,0,0,0
225958026,198050,1,1,1,0,0,0,0,0
226465040,198050,1,1,1,0,0,0,0,0
226971018,198050,1,1,1,0,0,0,0,0
227479695,198050,1,1,1,0,0,0,0,0
227988032,198050,1,1,1,0,0,0,0,0
228496058,198050,1,1,1,0,0,0,0,0
229002051,198050,1,1,1,0,0,0,0,0
229509977,198050,1,1,1,0,0,0,0,0
230018442,198050,1,1,1,0,0,0,0,0
230527108,198050,1,1,1,0,0,0,0,0
231034974,198050,1,1,1,0,0,0,0,0
231540968,198050,1,1,1,0,0,0,0,0
