timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
198109771,0.0,0.0,0.0,0.0
198111015,0.0,0.0,0.0,0.0
198313429,0.0,0.0,0.0,0.0
198513445,0.0,0.0,0.0,0.0
198712038,0.0,0.0,0.0,0.0
198911973,0.0,0.0,0.0,0.0
199114445,0.0,0.0,0.0,0.0
199310607,0.000194148,0.000435223,4.20974e-06,0.0
199510525,-0.000470268,0.000871599,-0.000170602,0.0
199712998,0.000165805,0.00365095,-0.00019696,0.0
199912879,0.000866774,0.00634424,-0.00019261,0.0
200112813,0.00141328,0.00874662,-0.000122821,0.0
200311527,0.00201323,0.011371,-1.04046e-05,0.0
200511429,0.00260941,0.0136604,8.5582e-05,0.0
200711374,0.00315227,0.0160722,0.000220628,0.0
200910150,0.00360869,0.0181994,0.00039583,0.0
201113709,0.0031338,0.0198049,0.00041859,0.0
201312393,0.00219733,0.0208871,0.000406299,0.0
201512491,-0.000886028,0.0190939,-0.00060719,0.0
201712285,-0.00579269,0.0166973,-0.00342604,0.0
201910936,-0.0119405,0.0157803,-0.0111236,0.0
202110878,-0.0121916,0.0133397,-0.020404,0.0
202310934,-0.0170106,0.0114181,-0.0288274,0.0
202513227,-0.0199499,0.0095619,-0.0347133,0.0
202713148,-0.023372,0.0066095,-0.0365602,0.0
202911840,-0.0206582,0.00285377,-0.0373554,0.0
203111921,-0.0217112,0.000157103,-0.0354652,0.0
203311694,-0.0241318,-0.00224059,-0.0329479,0.0
203510384,-0.0250966,-0.0030149,-0.029572,0.0
203710322,-0.0286226,-0.00398471,-0.0249474,0.0
203912797,-0.025544,-0.00572116,-0.0211224,0.0
204112663,-0.0198928,-0.00701093,-0.0186438,0.0
204312600,-0.0229974,-0.0061755,-0.0100985,0.0
204511286,-0.0250082,-0.00593979,-0.000464784,0.0
204711293,-0.0267425,-0.00520238,-0.00684557,0.0
204911147,-0.0267471,-0.00899319,-0.0147359,0.0
205109830,-0.0297769,-0.00468523,-0.0202453,0.0
