timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
198109146,5.22231,3.29355,1,0,1,0,1,0,0
198119136,4.92261,3.29194,1,0,1,0,1,0,0
198609995,5.17881,3.29033,1,0,1,0,1,0,0
199109287,5.20298,3.28872,1,0,1,0,1,0,0
199609142,5.19976,3.29355,1,0,1,0,1,0,0
200109516,5.2062,3.29194,1,0,1,0,1,0,0
200609137,5.19814,3.29033,1,0,1,0,1,0,0
201109194,5.20781,3.29355,1,0,1,0,1,0,0
201609650,5.20781,3.29517,1,0,1,0,1,0,0
202109186,5.00317,3.28872,1,0,1,0,1,0,0
202609230,5.20298,3.28872,1,0,1,0,1,0,0
203109191,5.19492,3.29194,1,0,1,0,1,0,0
203609158,5.19976,3.29194,1,0,1,0,1,0,0
204109149,5.19976,3.28872,1,0,1,0,1,0,0
204609163,5.19653,3.28872,1,0,1,0,1,0,0
205109139,5.20459,3.29355,1,0,1,0,1,0,0
205609214,5.20298,3.29033,1,0,1,0,1,0,0
206109137,5.18848,3.28872,1,0,1,0,1,0,0
206609151,5.20781,3.29355,1,0,1,0,1,0,0
207109248,5.20298,3.29355,1,0,1,0,1,0,0
207609210,5.19976,3.28872,1,0,1,0,1,0,0
208109141,5.19653,3.29033,1,0,1,0,1,0,0
208609137,5.20137,3.29194,1,0,1,0,1,0,0
209109227,5.19331,3.29194,1,0,1,0,1,0,0
209609266,5.1917,3.28711,1,0,1,0,1,0,0
210109563,5.20298,3.29355,1,0,1,0,1,0,0
210609136,5.20781,3.29355,1,0,1,0,1,0,0
211109141,5.20298,3.28872,1,0,1,0,1,0,0
211609701,5.18848,3.29033,1,0,1,0,1,0,0
212109142,5.16914,3.29355,1,0,1,0,1,0,0
212609357,5.20459,3.29194,1,0,1,0,1,0,0
213109480,5.20298,3.28872,1,0,1,0,1,0,0
213609212,5.20137,3.29517,1,0,1,0,1,0,0
214109138,5.19814,3.29355,1,0,1,0,1,0,0
214609551,5.19976,3.29033,1,0,1,0,1,0,0
215109174,5.20298,3.28872,1,0,1,0,1,0,0
215609150,5.2062,3.29355,1,0,1,0,1,0,0
216109650,5.1917,3.29355,1,0,1,0,1,0,0
216609139,5.19976,3.28872,1,0,1,0,1,0,0
217109193,5.20459,3.29355,1,0,1,0,1,0,0
217609542,5.20459,3.29517,1,0,1,0,1,0,0
218109176,5.20137,3.29033,1,0,1,0,1,0,0
218609201,5.20298,3.28872,1,0,1,0,1,0,0
219110031,5.19653,3.29355,1,0,1,0,1,0,0
219609278,5.19492,3.29517,1,0,1,0,1,0,0
220109207,5.19976,3.29033,1,0,1,0,1,0,0
220609783,5.20137,3.28872,1,0,1,0,1,0,0
221109138,5.20137,3.29517,1,0,1,0,1,0,0
221609203,5.20781,3.28872,1,0,1,0,1,0,0
222109480,5.19976,3.28872,1,0,1,0,1,0,0
222609177,5.19814,3.29355,1,0,1,0,1,0,0
223109169,5.19653,3.29194,1,0,1,0,1,0,0
223609961,5.19976,3.28872,1,0,1,0,1,0,0
224109138,5.20137,3.28872,1,0,1,0,1,0,0
224609138,5.2062,3.29517,1,0,1,0,1,0,0
225109661,5.1917,3.29355,1,0,1,0,1,0,0
