timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
198107042,0.0107904,-0.0114463,-0.0188155,4966,0,-0.0371253,-0.258336,-9.72668,4966,0
198112039,-0.0362924,-0.0239998,-0.0871311,4997,0,-0.285789,-0.133825,-9.70362,4997,0
198117013,-0.0428145,0.00459801,0.00779076,4974,0,-0.000696718,0.0672746,-9.80283,4974,0
198121952,0.06421,0.000537288,0.0164356,4939,0,-0.455512,-0.121724,-9.6933,4939,0
198126909,0.0246528,-0.00316351,-0.0443256,4957,0,-0.257425,-0.730378,-9.75513,4957,0
198131878,-0.0874739,-0.0479064,-0.0718286,4969,0,-0.0691926,-0.185862,-9.75533,4969,0
198136844,-0.0752847,-0.00511641,0.0267612,4966,0,-0.682986,0.239946,-9.80149,4966,0
198141811,0.0846993,0.0191756,0.0765603,4967,0,-0.0902109,0.10908,-9.6255,4967,0
198146778,0.0874748,-0.0247739,0.0162582,4967,0,-0.210981,-0.521905,-9.79124,4967,0
198151745,-0.119793,0.015022,0.0202857,4967,0,-0.647915,-0.707365,-9.99681,4967,0
198156713,-0.107404,0.00123697,0.0929346,4968,0,-0.22705,0.275245,-9.48975,4968,0
198161680,0.102172,-0.0171991,0.0703073,4967,0,-0.213054,0.101703,-9.46988,4967,0
198166647,0.0892836,0.00772438,0.0109075,4967,0,-0.247179,-0.791926,-10.0458,4967,0
198171614,-0.120892,0.034275,-0.0112925,4967,0,-0.265747,-0.305183,-9.89241,4967,0
198176581,-0.104522,-0.029537,0.0219003,4967,0,0.127454,0.218484,-9.47965,4967,0
198181550,0.102136,-0.0500119,0.0191657,4969,0,-0.174575,0.109619,-9.59731,4969,0
198186517,0.0681121,0.00635859,-0.0317462,4967,0,-0.323843,-0.620461,-9.92284,4967,0
198191483,-0.107546,0.0070038,-0.058493,4966,0,-0.251114,-0.624543,-9.92723,4966,0
198196450,-0.0682092,-0.0443014,-0.0177921,4967,0,-0.239264,0.0409531,-9.4898,4967,0
198201418,0.085966,-0.0583064,-0.0316856,4968,0,-0.273162,-0.235788,-9.64096,4968,0
198206385,0.0462818,0.0128688,-0.0719292,4967,0,-0.766827,-0.65934,-9.99737,4967,0
198211397,-0.0901828,0.0403075,-0.0645985,5012,0,-0.70523,-0.534063,-9.83428,5012,0
198216331,-0.0679891,-0.0258269,-0.0462052,4934,0,-0.530402,0.316476,-9.50044,4934,0
198221286,0.0428562,-0.0232127,-0.0202873,4955,0,-0.714537,0.0579595,-9.60201,4955,0
198226253,0.00998667,0.0510721,0.0130288,4967,0,-0.437602,0.286997,-9.98125,4967,0
198231221,-0.0580547,0.0263249,0.0478407,4968,0,0.333647,0.0200854,-10.0137,4968,0
198236194,-0.0304891,-0.0446825,0.0899566,4973,0,0.734503,0.531683,-9.68626,4973,0
198241179,0.0495361,-0.0109088,0.101916,4985,0,0.509716,-0.0650228,-9.49996,4985,0
198246147,0.0531137,0.00930164,0.0848424,4968,0,0.176476,-0.641053,-9.4663,4968,0
198251111,0.0135697,-0.0185768,0.0273556,4964,0,-0.549466,-1.1015,-9.61945,4964,0
198256098,-0.0203368,-0.0455846,-0.00551489,4987,0,-0.983277,-1.24257,-9.75189,4987,0
198261093,-0.0455085,-0.0103512,-0.0698844,4995,0,-1.2884,-0.908187,-10.0134,4995,0
198266083,-0.0644728,0.0477671,-0.082547,4990,0,-1.26162,-0.343611,-10.102,4990,0
198271064,-0.0544161,0.00700533,-0.0700779,4981,0,-0.383945,0.479522,-9.96951,4981,0
198276055,-0.042411,-0.0944115,-0.00149537,4991,0,0.489638,0.815321,-9.82799,4991,0
198281053,-0.0202128,0.000206181,0.0169595,4998,0,0.335064,0.952549,-9.46679,4998,0
198286047,0.0765111,0.060514,0.0141286,4994,0,0.570833,0.345328,-9.15371,4994,0
198290832,0.127045,-0.0389797,0.00321269,4785,0,0.304555,-0.394825,-9.09578,4785,0
198295812,0.0164762,-0.0917699,-0.0266143,4980,0,-0.373244,-1.46897,-9.61646,4980,0
198300762,-0.0982905,-0.00834318,-0.0682872,4950,0,-1.05258,-0.996226,-10.2124,4950,0
198305729,-0.0425842,0.0388982,-0.0558753,4967,0,-0.838159,-0.388554,-10.6553,4967,0
198310697,0.030364,-0.0443835,0.0150032,4968,0,-0.153742,-0.0185144,-10.6187,4968,0
198315665,-0.0783904,-0.035993,0.0677124,4968,0,-0.415969,-0.179414,-10.0319,4968,0
198320631,-0.104322,0.0822026,0.0870184,4966,0,-0.711866,0.544836,-8.98955,4966,0
198325598,0.03141,0.0470154,0.0773044,4967,0,-0.476215,0.342074,-8.24926,4967,0
198330565,0.0918211,-0.0481899,0.0337243,4967,0,-0.367544,-0.26506,-8.561,4967,0
198335534,-0.0462997,-0.023103,0.00980168,4969,0,-0.491375,-0.527875,-9.86365,4969,0
198340499,-0.0456017,0.0132123,-0.0436235,4965,0,0.409044,0.0102522,-10.9834,4965,0
198345470,0.0905275,-0.0621263,-0.0357806,4971,0,1.03374,-0.244257,-11.3175,4971,0
198350446,0.0748279,-0.00900825,-0.0303216,4976,0,0.0637267,-0.890728,-10.9567,4976,0
198355440,-0.0989981,0.0666803,0.0111718,4994,0,-1.04264,-1.1831,-9.62333,4994,0
198360372,-0.14878,0.0220263,-0.0151253,4932,0,-1.47093,0.102887,-7.79831,4932,0
198365336,-0.0203398,-0.0557556,-0.0568156,4964,0,-1.36275,0.0825894,-7.4937,4964,0
198370304,0.0228994,-0.0212289,-0.0295268,4968,0,-0.612559,0.878652,-9.11891,4968,0
198375270,0.0762149,-0.0198224,-0.0133273,4966,0,1.13765,0.36895,-10.8049,4966,0
198380238,0.0805736,0.00837754,0.0224421,4968,0,1.21798,-0.187146,-11.7191,4968,0
198385205,0.0972962,0.0376698,0.0104813,4967,0,0.373849,-1.69433,-11.4984,4967,0
198390172,-0.136005,0.0161274,0.0315684,4967,0,-0.892534,-1.40704,-10.1872,4967,0
198395139,-0.250944,-0.0104719,0.0127175,4967,0,-2.02395,0.246857,-8.2192,4967,0
198400107,-0.1261,-0.0636048,0.00094955,4968,0,-0.850411,1.35239,-7.4535,4968,0
198405074,0.176814,-0.0637948,0.00662972,4967,0,0.615235,1.94479,-8.42174,4967,0
198410042,0.198218,0.0250625,0.064445,4968,0,0.731949,-0.672084,-10.2993,4968,0
198415008,0.141933,0.078389,0.0411007,4966,0,0.520914,-1.7718,-11.3108,4966,0
198419975,-0.0838817,-0.0286199,0.0136757,4967,0,-0.512133,-2.38119,-11.3784,4967,0
198424945,-0.23939,-0.0381189,-0.0622762,4970,0,-2.39129,-0.953407,-10.5427,4970,0
198429910,-0.232702,-0.0273029,-0.0506797,4965,0,-1.20804,0.978736,-9.0443,4965,0
198434878,0.039866,-0.037752,-0.0444265,4968,0,0.562139,2.22881,-8.21028,4968,0
198439851,0.238522,0.0502761,0.00431361,4973,0,0.904884,0.790419,-8.4312,4973,0
198444812,0.215888,0.0792066,0.0160478,4961,0,0.556295,-1.58448,-9.63788,4961,0
198449779,-0.0504451,-0.0344573,0.0260825,4967,0,-0.453507,-2.04705,-10.5255,4967,0
198454792,-0.254126,-0.0520476,-0.0543889,5013,0,-1.89444,-1.28676,-11.0019,5013,0
198459732,-0.217901,-0.0604148,-0.0628719,4940,0,-0.786394,1.35399,-10.3852,4940,0
198464681,0.0440046,-0.0486603,-0.0144462,4949,0,0.672091,1.81837,-9.60587,4949,0
198469648,0.233035,0.0879653,0.0497022,4967,0,0.948846,1.06007,-8.80903,4967,0
198474615,0.201329,0.0865942,0.075302,4967,0,0.353524,-2.15818,-8.95557,4967,0
198479582,-0.0504895,-0.0624894,0.038777,4967,0,-1.00397,-2.01024,-9.44218,4967,0
198484550,-0.303847,-0.0737137,-0.0141257,4968,0,-2.41038,-1.65793,-10.36,4968,0
198489517,-0.226421,-0.0441989,-0.0325125,4967,0,-0.948119,2.05306,-10.2995,4967,0
198494485,0.0771546,-0.0363954,0.0127783,4968,0,0.893612,1.72056,-10.1876,4968,0
198499453,0.274631,0.111068,0.0349681,4968,0,1.21719,1.11516,-9.48266,4968,0
198504420,0.168703,0.102785,0.0564578,4967,0,0.755586,-2.66339,-9.34366,4967,0
198509386,-0.0504281,-0.0654898,-0.0134049,4966,0,-0.827981,-2.04539,-9.18248,4966,0
198514349,-0.317935,-0.100344,-0.0667567,4963,0,-2.23961,-1.59225,-10.0109,4963,0
198519340,-0.210304,-0.0684452,-0.0813286,4991,0,-0.753575,2.28394,-10.1435,4991,0
198524326,0.0676951,-0.044173,0.00390145,4986,0,0.598231,1.91501,-10.0837,4986,0
198529316,0.328063,0.130067,0.0210172,4990,0,0.731357,1.05372,-9.55583,4990,0
198534306,0.164422,0.0810866,0.03717,4990,0,0.427382,-2.67017,-9.48365,4990,0
198539296,-0.0792915,-0.054916,-0.0247423,4990,0,-1.28763,-2.45149,-9.24771,4990,0
198544286,-0.337065,-0.080599,-0.0557198,4990,0,-1.99699,-1.10698,-9.82677,4990,0
198549287,-0.170981,-0.0953091,-0.0180081,5001,0,-0.223201,1.92086,-10.1277,5001,0
198554272,0.0677924,-0.00372312,0.0555731,4985,0,0.753399,2.15683,-10.2269,4985,0
198559062,0.310987,0.141332,0.0678884,4790,0,0.910795,0.409686,-9.63029,4790,0
198564029,0.135109,0.0584094,0.024997,4967,0,0.215143,-2.16283,-9.48379,4967,0
198568992,-0.122839,-0.0596758,-0.0260547,4963,0,-1.26659,-2.60306,-9.32359,4963,0
198573959,-0.341357,-0.103254,-0.0334677,4967,0,-1.49018,0.0063524,-9.78381,4967,0
198578927,-0.128298,-0.111042,-0.00131887,4968,0,-0.100144,1.37907,-9.89873,4968,0
198583900,0.149461,0.0651401,0.0130731,4973,0,0.431061,2.54099,-10.0137,4973,0
198588880,0.315703,0.126358,0.0554362,4980,0,0.535439,-0.826992,-9.54433,4980,0
198593875,0.0865948,0.0152617,-0.00258354,4995,0,-0.592688,-2.06404,-9.69993,4995,0
198598799,-0.216764,-0.0777711,-0.0502155,4924,0,-1.51684,-2.60144,-9.68047,4924,0
198603763,-0.284752,-0.0859549,-0.0793846,4964,0,-0.982834,0.754668,-10.1371,4964,0
198608730,-0.0764634,-0.0667949,0.0205584,4967,0,0.259957,1.51218,-9.80018,4967,0
198613698,0.202185,0.0931023,0.0258397,4968,0,0.818382,1.69951,-9.70115,4968,0
198618701,0.251918,0.0969022,0.0361078,5003,0,0.431049,-1.2833,-8.9686,5003,0
198623642,0.0189361,-0.000126079,-0.0341935,4941,0,-0.862883,-2.23067,-9.53777,4941,0
198628599,-0.240724,-0.0993237,-0.049524,4957,0,-1.27016,-1.51445,-9.85779,4957,0
198633566,-0.256536,-0.104895,-0.0112374,4967,0,-0.770055,1.19332,-10.7452,4967,0
198638535,-0.0238449,-0.0109384,0.0626536,4969,0,0.602921,2.15268,-10.0267,4969,0
198643501,0.236432,0.0867216,0.0557258,4966,0,0.645229,0.919211,-9.6784,4966,0
198648468,0.242896,0.109944,0.0114716,4967,0,-0.290603,-1.78675,-8.69135,4967,0
198653440,-0.0521457,-0.0362448,-0.0422871,4972,0,-0.959,-2.6679,-9.2098,4972,0
198658402,-0.269163,-0.134282,-0.0620901,4962,0,-1.13766,-0.997406,-9.91453,4962,0
198663370,-0.235481,-0.0732927,0.0454346,4968,0,-0.7197,1.56413,-10.6397,4968,0
198668337,0.103605,0.0449843,0.0610698,4967,0,0.776059,1.87881,-10.1983,4967,0
198673304,0.25139,0.0941541,0.040592,4967,0,0.197025,0.549876,-9.61653,4967,0
198678271,0.175961,0.100703,-0.0547861,4967,0,-0.260685,-2.70013,-9.05026,4967,0
198683239,-0.162593,-0.0974446,-0.0776897,4968,0,-0.626244,-1.66026,-9.14619,4968,0
198688205,-0.263668,-0.139759,-0.0607762,4966,0,-0.833927,-0.663202,-10.1398,4966,0
198693175,-0.15029,-0.0348645,0.0672423,4970,0,0.0352444,2.58616,-10.2579,4970,0
198698140,0.139325,0.0489018,0.0483808,4965,0,0.384462,0.57837,-10.1819,4965,0
198703108,0.257257,0.109266,0.00370551,4968,0,-0.433578,0.314732,-8.99821,4968,0
198708076,0.0925009,0.0253121,-0.0683149,4968,0,-0.796844,-3.10831,-9.37127,4968,0
198713045,-0.165979,-0.103116,-0.043785,4969,0,-0.592281,-0.885103,-9.53705,4969,0
198718009,-0.276021,-0.0800118,0.0277309,4964,0,-0.636789,-0.198259,-10.5632,4964,0
198722978,-0.02513,-0.013061,0.0886484,4969,0,0.735156,2.7814,-9.96298,4969,0
198727944,0.137021,0.0668451,0.0412178,4966,0,0.0381901,0.275868,-10.0383,4966,0
198732912,0.244222,0.110741,-0.0358636,4968,0,-0.435163,-0.937788,-8.74024,4968,0
198737878,-0.0224277,-0.0511226,-0.0654164,4966,0,-0.675093,-2.08917,-9.30903,4966,0
198742853,-0.181214,-0.119587,-0.0374553,4975,0,-0.710155,-1.18681,-9.89841,4975,0
198747812,-0.231803,-0.0151843,0.0555824,4959,0,-0.133678,1.21858,-10.6199,4959,0
198752780,0.0539103,0.000164742,0.0678064,4968,0,0.461819,1.13085,-9.84791,4968,0
198757747,0.154039,0.0830967,0.00602125,4967,0,-0.565641,0.796008,-9.59443,4967,0
198762714,0.165761,0.0425077,-0.0611523,4967,0,-0.460876,-2.19302,-9.03437,4967,0
198767681,-0.058694,-0.0932872,-0.0695738,4967,0,-0.275781,-0.906388,-9.52476,4967,0
198772661,-0.211025,-0.0645758,0.00921746,4980,0,-0.745108,-1.06626,-10.285,4980,0
198777631,-0.12596,0.0104067,0.0540771,4970,0,0.286105,2.05981,-10.3654,4970,0
198782679,0.0658564,0.0181106,0.0387321,5048,0,0.0239827,0.205915,-9.7131,5048,0
198787662,0.169842,0.0733462,-0.00801351,4983,0,-0.879311,0.308775,-9.00755,4983,0
198792654,0.0742443,-0.00505978,-0.078878,4992,0,-0.270131,-2.41353,-9.24175,4992,0
198797643,-0.0913143,-0.112467,-0.049649,4989,0,-0.0463022,-0.955507,-9.82721,4989,0
198802591,-0.209102,-0.00263874,0.0471932,4948,0,-0.203068,0.153374,-10.6463,4948,0
198807580,-0.0652099,0.00648627,0.0853291,4989,0,-0.0365167,1.52676,-10.0066,4989,0
198812559,0.0920695,0.0329329,0.013541,4979,0,-0.657383,0.433254,-9.59193,4979,0
198817553,0.17856,0.0307945,-0.0307295,4994,0,-0.712043,-0.443041,-8.82002,4994,0
198822546,0.0435735,-0.0486194,-0.0688429,4993,0,-0.0253933,-1.65451,-9.59295,4993,0
198827293,-0.128184,-0.0426323,0.00207573,4747,0,-0.104572,-1.17331,-10.0037,4747,0
198832255,-0.167056,-0.00210016,0.0504922,4962,0,0.0985724,0.5574,-10.6236,4962,0
198837222,-0.031885,0.00844169,0.0643764,4967,0,-0.326987,0.974546,-9.71868,4967,0
198842194,0.0898883,0.0381036,-0.0332376,4972,0,-1.11591,0.128385,-9.44371,4972,0
198847157,0.157326,-0.00656756,-0.0922882,4963,0,-0.196361,-0.818472,-8.96193,4963,0
198852126,0.00026487,-0.0587618,-0.015985,4969,0,-0.0281464,-1.19182,-9.80197,4969,0
198857091,-0.119055,-0.00453853,0.0423872,4965,0,0.399552,-0.763563,-10.319,4965,0
198862059,-0.180288,-0.00335072,0.0714479,4968,0,-0.427422,0.837758,-10.183,4968,0
198867026,-0.0134691,0.0140124,-0.014199,4967,0,-0.803557,0.618745,-9.60004,4967,0
198871993,0.126108,0.00533857,-0.0528042,4967,0,-0.724289,0.960272,-9.20289,4967,0
198876960,0.169914,-0.028158,-0.0639861,4967,0,0.0272074,-1.90946,-9.48515,4967,0
198881928,-0.0235888,-0.000966486,0.0318519,4968,0,0.451955,-0.795992,-9.83285,4968,0
198886896,-0.180555,-0.00877791,0.0693858,4968,0,-0.129034,-0.996,-10.3088,4968,0
198891862,-0.155866,-0.0164549,0.0648566,4966,0,-0.512941,1.11703,-9.77894,4966,0
198896829,0.0397554,0.00582279,-0.0742952,4967,0,-1.07136,0.240159,-9.61211,4967,0
198901796,0.188016,-0.029097,-0.0667738,4967,0,-0.0462798,0.459707,-9.18602,4967,0
198906763,0.0748704,-0.0141485,0.0129257,4967,0,0.0278279,-1.4142,-9.86003,4967,0
198911731,-0.049149,-0.00264254,0.0366235,4968,0,0.456838,-1.09369,-10.1137,4968,0
198916698,-0.241025,0.0113544,0.0801648,4967,0,-0.485456,-0.316249,-10.1022,4967,0
198921665,-0.0890789,-0.0271288,-0.0264215,4967,0,-1.04949,1.12236,-9.3553,4967,0
198926632,0.08424,-0.0395187,-0.076241,4967,0,-0.690227,1.13206,-9.49803,4967,0
198931599,0.211815,-0.0293273,-0.0465525,4967,0,0.0884062,-1.15664,-9.45604,4967,0
198936567,0.0672962,0.0238984,0.0397296,4968,0,0.82332,-0.738721,-10.0015,4968,0
198941576,-0.146083,0.0269334,0.0616777,5009,0,-0.620633,-2.17158,-10.1221,5009,0
198946555,-0.252678,-0.0225449,0.0351591,4979,0,-0.633713,1.14739,-9.83242,4979,0
198951493,-0.0419885,-0.0707792,-0.0896802,4938,0,-0.849444,0.662232,-9.46846,4938,0
198956439,0.189839,-0.0539678,-0.0542019,4946,0,-0.322151,1.37411,-9.45893,4946,0
198961407,0.197845,0.0720443,0.0261709,4968,0,0.293668,-1.53216,-9.78699,4968,0
198966370,0.0152606,0.0219443,0.0520603,4963,0,0.148539,-1.44002,-9.84946,4963,0
198971337,-0.270257,0.0156814,0.0675001,4967,0,-0.762675,-1.28723,-10.0851,4967,0
198976305,-0.194418,-0.071572,-0.0326396,4968,0,-0.987862,1.25432,-9.44961,4968,0
198981272,0.0509133,-0.0646427,-0.095175,4967,0,-0.46208,1.26374,-9.67936,4967,0
198986239,0.263435,0.0389204,-0.00507901,4967,0,-0.0805268,0.140894,-9.50611,4967,0
198991207,0.158312,0.0680391,0.0652668,4968,0,0.791101,-1.45194,-10.1263,4968,0
198996175,-0.14022,0.0433327,0.0578758,4968,0,-0.669429,-2.25587,-9.83819,4968,0
199001141,-0.312776,-0.0387558,0.00179062,4966,0,-0.983181,0.315583,-9.77647,4966,0
199006108,-0.103378,-0.101928,-0.0898944,4967,0,-0.389101,1.50689,-9.34668,4967,0
199011075,0.174839,-0.035821,-0.0480957,4967,0,-0.381166,1.31326,-9.77531,4967,0
199016044,0.297132,0.118097,0.0401807,4969,0,0.846274,-0.960441,-9.7431,4969,0
199021012,0.0308968,0.040739,0.0669405,4968,0,-0.0350954,-1.97121,-9.86809,4968,0
199025977,-0.275358,-0.00139553,0.0117018,4965,0,-0.983653,-1.81054,-9.92309,4965,0
199030945,-0.283178,-0.0997388,-0.0583168,4968,0,-0.77897,1.33367,-9.55206,4968,0
199035911,0.0304945,-0.122981,-0.0715367,4966,0,-0.0787766,1.63097,-9.6609,4966,0
199040880,0.293249,0.0800516,0.0366219,4969,0,0.170529,1.13766,-9.62611,4969,0
199045846,0.229559,0.0908711,0.0575942,4966,0,0.56583,-2.28457,-9.9189,4966,0
199050813,-0.133608,0.020457,0.0400336,4967,0,-0.381258,-2.25882,-9.65513,4967,0
199055787,-0.347993,-0.091988,-0.0318827,4974,0,-1.31227,-0.516071,-9.82824,4974,0
199060774,-0.156398,-0.152318,-0.056662,4987,0,-0.376361,2.22665,-9.59594,4987,0
199065766,0.153558,-0.0120118,-0.0157273,4992,0,-0.323163,1.27033,-9.99161,4992,0
199070755,0.362049,0.123284,0.0390072,4989,0,0.876729,-0.325217,-9.6193,4989,0
199075744,0.0489295,0.0705894,0.0764596,4989,0,-0.412828,-2.58321,-9.80823,4989,0
199080740,-0.254333,-0.0365557,-0.0249072,4996,0,-1.23632,-2.08837,-9.54286,4996,0
199085728,-0.337686,-0.12172,-0.0697538,4988,0,-0.966977,1.35195,-9.76856,4988,0
199090722,0.00909473,-0.107094,-0.0344536,4994,0,-0.136086,1.62715,-9.67927,4994,0
199095721,0.297401,0.111989,0.0428455,4999,0,0.522586,1.78419,-9.9589,4999,0
199100485,0.271377,0.116208,0.0522229,4764,0,-0.00494637,-2.93579,-9.65695,4764,0
199105453,-0.108303,0.0321035,0.0082554,4968,0,-0.591143,-2.02812,-9.6645,4968,0
199110425,-0.380189,-0.081892,-0.0533268,4972,0,-1.37135,-1.06312,-9.7255,4972,0
199115389,-0.190772,-0.164777,-0.0400419,4964,0,-0.121496,2.45,-9.67445,4964,0
199120354,0.14479,0.0223753,0.0131846,4965,0,0.185176,1.58293,-10.0127,4965,0
199125322,0.371735,0.120032,0.0551679,4968,0,0.858441,-0.0622491,-9.55274,4968,0
199130289,0.0787641,0.0949022,0.0417636,4967,0,-0.409793,-2.7638,-9.7963,4967,0
199135256,-0.251964,-0.0377424,-0.0469433,4967,0,-1.29283,-2.26469,-9.42701,4967,0
199140224,-0.343008,-0.154008,-0.0638521,4968,0,-0.591673,1.33881,-9.94303,4968,0
199145194,-0.0233378,-0.110056,0.0153818,4970,0,-0.286468,1.8119,-9.83227,4970,0
199150160,0.29862,0.123571,0.0468575,4966,0,0.771261,1.41373,-10.1417,4966,0
199155125,0.286035,0.12544,0.0398371,4965,0,0.160409,-2.46194,-9.27523,4965,0
199160092,-0.0894991,0.0160809,-0.0298914,4967,0,-0.865138,-2.17581,-9.5914,4967,0
199165062,-0.373884,-0.116855,-0.0618048,4970,0,-1.07142,-0.865656,-9.61976,4970,0
199170029,-0.203697,-0.179388,-0.00924532,4967,0,-0.359871,1.91442,-9.99914,4967,0
199174996,0.166462,0.046298,0.0389254,4967,0,0.474055,1.93249,-10.0389,4967,0
199179962,0.343424,0.10442,0.0553765,4966,0,0.544568,-0.238422,-9.66855,4966,0
199184945,0.0907419,0.101511,-0.00943495,4983,0,-0.55808,-2.78339,-9.6224,4983,0
199189928,-0.252818,-0.0544015,-0.0750236,4983,0,-1.16515,-1.78549,-9.30383,4983,0
199194920,-0.315807,-0.188454,-0.0419182,4992,0,-0.496779,0.735079,-10.0108,4992,0
