timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
197977902,0.0073651,0.0366679,0.00106575,0
198181550,0.0073651,0.0366679,0.00106575,1
198380238,0.0073651,0.0366679,0.00106575,1
198578927,0.0073651,0.0366679,0.00106575,1
198777631,0.0073651,0.0366679,0.00106575,1
198971337,0.0073651,0.0366679,0.00106575,1
199179962,0.0073651,0.0366679,0.00106575,1
382178440,0.0073651,0.0366679,0.00106575,1
382382102,0.0073651,0.0366679,0.00106575,1
382580788,0.0073651,0.0366679,0.00106575,1
382769565,0.0073651,0.0366679,0.00106575,1
