timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
183435960,34.0348649929,108.756502072,422.156,2.20087,0.237046,-0.306538,0.99752,1,1,0
199282334,34.0348654174,108.756505138,421.947,2.24807,0.519565,-0.0974628,0.187137,1,1,0
221381912,34.0348654174,108.756505138,421.947,2.24807,0.519565,-0.0974628,0.21049,1,1,0
382150282,34.0348549273,108.756525484,419.467,1.08162,2.39432,2.38236,-2.92874,1,1,0
