timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
198107593,0.0252895,0.093289,-0.0012259,0.0,0.0,-0.0
198112591,0.0261355,0.0938437,-0.000267482,0.0,0.0,-0.0
198127527,0.0237529,0.0930741,-0.000877546,0.0,0.0,-0.0
198152488,0.0258912,0.0933869,-0.00177704,0.0,0.0,-0.0
198172249,0.0260792,0.0918183,-0.00132635,0.0,0.0,-0.0
198187124,0.0231002,0.0935485,-0.0010606,0.0,0.0,-0.0
198211986,0.025792,0.0936657,-0.000599367,0.0,0.0,-0.0
198231767,0.0269358,0.091785,-0.0021431,0.0,0.0,-0.0
198246736,0.0239526,0.0927895,-0.00267253,0.0,0.0,-0.0
198271530,0.0279424,0.092301,-0.000496402,0.0,0.0,-0.0
198291451,0.0223602,0.0936815,-0.00153525,0.0,0.0,-0.0
198311240,0.0240863,0.0961041,-0.00171721,0.0,0.0,-0.0
198331149,0.0250673,0.0939493,-0.0019505,0.0,0.0,-0.0
198350973,0.0214603,0.0956647,-0.00109939,0.0,0.0,-0.0
198370970,0.0281077,0.0943344,-0.00107094,0.0,0.0,-0.0
198390783,0.0231374,0.0920754,-0.00192196,0.0,0.0,-0.0
198410646,0.0220849,0.0948712,-0.00241407,0.0,0.0,-0.0
198430469,0.0342875,0.0945579,-0.000753964,0.0,0.0,-0.0
198450361,0.0187218,0.0918142,-0.00183515,0.0,0.0,-0.0
198470234,0.0237729,0.0932577,-0.00220185,0.0,0.0,-0.0
198489998,0.0349276,0.0955786,-0.00100446,0.0,0.0,-0.0
198509909,0.0186234,0.0911836,-0.00126597,0.0,0.0,-0.0
198529848,0.0215351,0.0928993,-0.00181785,0.0,0.0,-0.0
198549799,0.0340262,0.0969216,-0.00120355,0.0,0.0,-0.0
198569596,0.0206646,0.0919489,-0.00109107,0.0,0.0,-0.0
198589468,0.0195654,0.0917992,-0.00228788,0.0,0.0,-0.0
198609363,0.0340661,0.0978458,-0.00175799,0.0,0.0,-0.0
198629194,0.0253152,0.0941093,-0.000759941,0.0,0.0,-0.0
198649143,0.0177598,0.090789,-0.0016608,0.0,0.0,-0.0
