timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
198102275,198102076,3670026,0.00601874,0.076486,0.000905475,39.5067,0
198103521,198103317,3670026,0.00782969,0.0667921,0.0134756,39.541,0
199106897,199106694,3670026,-0.340139,0.0026099,-0.0621582,39.541,0
200104062,200103865,3670026,0.219125,-0.14152,-0.0259392,39.5802,0
201104960,201104762,3670026,-0.16991,-0.0817591,-0.0214118,39.541,0
202102170,202101970,3670026,0.0537426,-0.101307,-0.241762,39.59,0
203103091,203102888,3670026,1.67673,0.0124636,-0.471486,39.59,0
204103925,204103726,3670026,2.26406,-0.212307,0.130974,39.5704,0
205104820,205104623,3670026,-0.151108,0.162187,0.139496,39.5998,0
206103235,206103036,3670026,0.134383,-0.211721,-0.105568,39.5361,0
207104136,207103933,3670026,-0.455454,0.0294013,1.0251,39.5116,0
208105025,208104829,3670026,-0.120322,0.297156,-0.844222,39.5802,0
209102203,209102000,3670026,-0.552286,0.0586961,0.704246,39.5851,0
210103230,210103032,3670026,0.664938,-0.221096,0.252255,39.5753,0
211103990,211103794,3670026,-1.03751,0.103863,-0.46307,39.5459,0
212104888,212104691,3670026,0.688907,0.102372,-0.0344613,39.5214,0
213103301,213103104,3670026,0.0935835,-0.150948,0.26621,39.5802,0
214104203,214104002,3670026,0.143971,-0.187593,-0.0628506,39.5851,0
215101378,215101175,3670026,-0.50371,0.13939,0.253373,39.6047,0
216102268,216102070,3670026,0.965023,-0.273187,-0.561394,39.59,0
217104524,217104327,3670026,1.1524,-0.10104,0.249112,39.5263,0
218104065,218103865,3670026,-0.0715858,0.193292,-0.11867,39.5459,0
219104962,219104762,3670026,-1.31949,0.153505,-0.174597,39.5802,0
220103385,220103178,3670026,-0.269459,-0.14445,0.218486,39.6193,0
221104276,221104075,3670026,0.488424,-0.0957673,-0.099549,39.5606,0
222105208,222105006,3670026,1.5237,0.196595,0.203146,39.5459,0
223102344,223102143,3670026,0.2277,0.664832,0.174331,39.5704,0
224103384,224103186,3670026,-0.770879,0.817218,-0.203892,39.5949,0
225104136,225103939,3670026,0.309672,-0.177952,0.264665,39.5802,0
226105039,226104839,3670026,0.962733,-0.265357,-0.382963,39.6144,0
227102208,227102009,3670026,-0.0109722,0.089429,0.0179497,39.5557,0
228104394,228104198,3670026,0.577959,-0.578598,-0.42307,39.6536,0
229105245,229105047,3670026,1.08929,0.21268,0.234198,39.6095,0
230103662,230103462,3670026,-0.648746,0.103064,-0.411032,39.6047,0
231103502,231103306,3670026,0.289912,-0.143172,-0.0797883,39.6438,0
232105456,232105258,3670026,-0.399368,0.357236,0.168205,39.5851,0
233105113,233104916,3670026,-0.29119,0.989364,-0.15718,39.6193,0
234102287,234102088,3670026,-0.431645,0.0859668,0.063543,39.541,0
235104452,235104253,3670026,-0.662594,0.121866,-0.114622,39.6242,0
236105339,236105143,3670026,0.152706,-0.00340885,0.188392,39.6144,0
237102504,237102305,3670026,-0.386158,0.338701,-0.23324,39.5802,0
238103400,238103202,3670026,-0.0706803,0.00458064,-0.234891,39.5802,0
239104296,239104098,3670026,-0.047351,0.143598,0.0683367,39.6193,0
240105200,240104997,3670026,0.162985,0.119629,-0.718787,39.6683,0
241102376,241102170,3670026,-0.137366,0.0700944,-0.983559,39.6291,0
242103305,242103107,3670026,-0.0794687,0.0690291,0.113238,39.6732,0
243102927,243102728,3670026,0.428556,-0.131826,-0.781478,39.6634,0
244102613,244102410,3670026,-0.477079,0.11867,-0.0820786,39.634,0
245103481,245103284,3670026,0.135928,0.0306264,0.781851,39.6585,0
246104386,246104189,3670026,0.0116646,-0.0980576,-0.167193,39.6536,0
247105354,247105148,3670026,-0.0238087,0.26083,0.211775,39.6144,0
248102456,248102258,3670026,-0.821692,0.101679,-0.019228,39.6536,0
249103466,249103268,3670026,-0.0120908,0.132998,0.788029,39.6781,0
250105496,250105299,3670026,-0.81562,0.081546,0.108764,39.6585,0
251102731,251102535,3670026,-0.0542752,-0.160748,-0.188765,39.6487,0
252103572,252103374,3670026,-0.341311,-0.285917,0.0959803,39.7026,0
253104471,253104274,3670026,-0.0235423,-0.0891094,-0.34211,39.7368,0
254105387,254105187,3670026,-0.231429,0.143704,1.09009,39.7222,0
255102606,255102408,3670026,-0.084582,0.101147,0.161601,39.6732,0
256103550,256103354,3670026,-0.0409594,0.219231,0.0682302,39.7173,0
257104347,257104150,3670026,0.105301,0.491673,0.195583,39.6879,0
258102767,258102568,3670026,0.404268,0.68667,0.0737696,39.6879,0
259103664,259103467,3670026,0.0875647,-0.286183,-0.46861,39.6536,0
260104568,260104369,3670026,0.373588,-0.185676,0.153611,39.7075,0
261105465,261105269,3670026,0.616149,-0.0668453,0.213586,39.7173,0
262102643,262102444,3670026,0.01012,0.280165,-0.0536893,39.6634,0
263103668,263103469,3670026,-0.103224,-0.0740359,-0.0434628,39.7222,0
264104444,264104246,3670026,-0.161175,0.0976848,0.412364,39.7564,0
265102869,265102663,3670026,0.0471912,0.329912,0.737483,39.776,0
266103760,266103564,3670026,0.159257,0.208259,0.0428236,39.7368,0
267104662,267104465,3670026,0.363362,0.0935835,0.376891,39.7124,0
268105564,268105366,3670026,0.597613,0.114569,-0.225783,39.7026,0
269102739,269102542,3670026,-0.535136,0.228606,-0.0488424,39.7026,0
270103794,270103593,3670026,0.400966,-0.129217,0.0908138,39.6634,0
271104543,271104343,3670026,0.322296,0.113291,0.13188,39.6683,0
272101729,272101533,3670026,-0.292522,0.0257261,-0.191907,39.7124,0
273103865,273103664,3670026,-0.194251,0.0858071,-0.494975,39.6781,0
274104761,274104565,3670026,-0.0252468,-0.0519849,-0.174277,39.7222,0
275105666,275105463,3670026,-0.0689226,0.294066,0.219231,39.6879,0
276102843,276102639,3670026,0.407623,0.164051,-0.415773,39.7222,0
277103918,277103720,3670026,-0.392284,0.171188,0.197553,39.6879,0
278104647,278104442,3670026,-0.19734,0.0125701,0.174224,39.7075,0
279101813,279101616,3670026,-0.258859,-0.127565,-0.3697,39.6634,0
280102718,280102518,3670026,-0.491513,-0.486719,-0.279419,39.7124,0
281104874,281104676,3670026,-0.215663,-0.0337156,0.655564,39.6585,0
282105759,282105562,3670026,0.108071,-0.0229564,0.227168,39.7075,0
283102936,283102737,3670026,0.547812,0.253267,-1.09568,39.7417,0
284103839,284103639,3670026,0.0594418,-0.131294,0.043303,39.6634,0
285104738,285104540,3670026,0.988672,-0.330072,0.0988565,39.7515,0
286101915,286101715,3670026,-0.256196,0.65077,-0.18216,39.7124,0
287104065,287103859,3670026,-0.113557,-0.193079,-0.635057,39.7368,0
288103762,288103564,3670026,0.0313188,0.369913,-0.0585363,39.7417,0
289104623,289104423,3670026,1.33408,-0.167566,-0.335558,39.6683,0
290103046,290102848,3670026,1.16668,-0.000266316,0.0088417,39.7173,0
291103939,291103739,3670026,-0.036219,-0.113238,0.214331,39.6928,0
292104838,292104640,3670026,0.0642354,0.0859668,-0.142479,39.7466,0
293102023,293101821,3670026,-0.857698,0.160109,0.28352,39.7907,0
294102917,294102718,3670026,-0.288101,0.202933,0.309193,39.8054,0
295103903,295103702,3670026,-0.860893,0.221948,-0.10626,39.7515,0
296102236,296102038,3670026,-0.034195,-0.152386,-0.115581,39.7173,0
297103140,297102941,3670026,-0.778122,-0.0452737,0.138644,39.7711,0
298104044,298103842,3670026,-0.470527,0.241282,0.229351,39.6977,0
299104940,299104742,3670026,-0.844382,0.10919,-0.123038,39.7271,0
300102118,300101919,3670026,0.526454,-0.0235423,-0.0464455,39.7858,0
301103017,301102819,3670026,-0.141307,-0.301257,0.242667,39.7809,0
302104015,302103818,3670026,-0.850774,0.199204,0.0403203,39.7173,0
303104820,303104624,3670026,1.12167,0.247408,-0.266582,39.7907,0
304103246,304103043,3670026,0.102265,0.147379,-0.00298274,39.7075,0
305104143,305103945,3670026,-0.555962,-0.0732369,-0.0237554,39.7173,0
306102582,306102387,3670026,-0.100614,-0.0405866,0.189138,39.7222,0
307102222,307102025,3670026,-0.344027,0.192547,-0.218699,39.6879,0
308103128,308102927,3670026,-0.0760066,-0.589837,0.133904,39.7466,0
309104154,309103955,3670026,0.295185,0.108604,-0.886194,39.7222,0
310106167,310105970,3670026,-0.224611,0.0956075,-0.195742,39.6977,0
311103350,311103149,3670026,0.33673,0.222907,-0.251456,39.7662,0
312104248,312104050,3670026,0.966727,-0.241123,-0.396758,39.7907,0
313105147,313104951,3670026,0.336038,0.111373,-0.579024,39.7173,0
314102326,314102127,3670026,0.614445,0.497479,-0.34717,39.7662,0
315103231,315103029,3670026,0.637507,0.0968325,-1.25797,39.7613,0
316101784,316101588,3670026,-0.455081,0.12911,0.175928,39.7417,0
317105068,317104871,3670026,0.162719,0.401605,-0.09875,39.6928,0
318102216,318102013,3670026,0.218539,0.146634,-0.157286,39.7075,0
319104350,319104153,3670026,0.642141,-0.003036,-0.466852,39.7173,0
320105295,320105097,3670026,-0.180775,0.0961401,-0.193399,39.7271,0
321102459,321102263,3670026,0.650078,-0.364853,-0.27127,39.7124,0
322103332,322103134,3670026,0.226049,-0.303654,0.303973,39.7711,0
323105663,323105466,3670026,0.409168,0.0183225,0.131028,39.7613,0
324105137,324104938,3670026,-0.94441,0.259498,0.271323,39.7026,0
325102316,325102117,3670026,-0.17449,0.0103863,0.434149,39.7564,0
326103216,326103017,3670026,-0.103863,0.0607201,0.0512925,39.7858,0
327105389,327105191,3670026,0.149244,0.0804275,0.0324906,39.7271,0
328102535,328102337,3670026,0.694339,0.516121,-0.0668986,39.7613,0
329103438,329103240,3670026,-0.987447,0.31681,0.5215,39.7271,0
330104343,330104142,3670026,0.348288,-0.0230097,-0.0613592,39.7809,0
331102807,331102610,3670026,0.20485,0.658227,-0.0704672,39.7026,0
332102418,332102221,3670026,-0.0113983,0.303281,0.186208,39.7319,0
333104562,333104365,3670026,-0.0941161,-0.138591,0.64097,39.7124,0
334104314,334104115,3670026,0.0295078,0.0651942,-0.068603,39.7564,0
335102642,335102444,3670026,0.871173,0.0773382,-0.152599,39.7222,0
336103545,336103346,3670026,-0.910215,0.277395,-0.00138484,39.7417,0
337104447,337104249,3670026,0.0594418,-0.139869,-0.241495,39.7858,0
338101623,338101427,3670026,-0.107325,-0.367783,0.0619451,39.7711,0
339102530,339102329,3670026,0.863663,-0.148232,-0.106367,39.7466,0
340103429,340103231,3670026,-0.330392,0.279366,-0.351218,39.7858,0
341101919,341101715,3670026,-0.474043,0.298114,0.517719,39.7613,0
342102756,342102553,3670026,0.0370712,0.177367,-0.240697,39.8054,0
343103654,343103456,3670026,0.587067,0.0578971,-0.0505468,39.7711,0
344102074,344101875,3670026,0.369434,0.367996,-0.199418,39.7564,0
345105462,345105263,3670026,-0.0428236,-0.00458064,0.265198,39.7613,0
346103885,346103684,3670026,0.555908,-0.0838896,-0.226475,39.8005,0
