timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
218130072,0.13446899,0.001518865,0.0
521933809,0.14091608,0.0046793977,0.0
521938643,0.12019907,0.0063084345,0.0
522132352,0.11344432,0.0018715988,0.0
522331063,0.08957278,0.0034196596,0.0
522534671,0.11708604,0.002390543,0.0
522733366,0.10438727,0.0024756682,0.0
