timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
197338061,34.032056079722366,108.7634656293797,427.70404,-11.822275,2.4170365,0.22182368,0.24802448,1,1,0
223206208,34.032054494064674,108.76345973472702,427.69208,-11.998592,1.8738445,0.23380099,0.2366868,1,1,0
286077387,34.032054494064674,108.76345973472702,427.69208,-11.998592,1.8738445,0.23380099,0.3694253,1,1,0
521931126,34.03212408234682,108.76341467920197,427.53925,-4.2607284,-2.278019,0.3866369,-3.0676205,1,1,0
