timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
218189887,0.0,0.0,0.24165206,0.0,0.9927094,0.0,0.0,0.12053225,0.0,0.0,-0.0,0,0,0,0,0
218194849,0.0,0.0,0.24167915,0.0,0.9927078,0.0,0.0,0.1205457,0.0,0.0,-0.0,0,0,0,0,0
218294037,0.0,0.0,0.24114344,0.0,0.99274004,0.0,0.0,0.1202798,0.0,0.0,-0.0,0,0,0,0,0
218388503,0.0,0.0,0.24133144,0.0,0.9927287,0.0,0.0,0.120373115,0.0,0.0,-0.0,0,0,0,0,0
218492876,0.0,0.0,0.2411703,0.0,0.9927384,0.0,0.0,0.12029313,0.0,0.0,-0.0,0,0,0,0,0
218592087,0.0,0.0,0.24133569,0.0,0.9927285,0.0,0.0,0.12037522,0.0,0.0,-0.0,0,0,0,0,0
218691566,0.0,0.0,0.24144126,0.0,0.9927221,0.0,0.0,0.12042762,0.0,0.0,-0.0,0,0,0,0,0
218790996,0.0,0.0,0.24087216,0.0,0.99275637,0.0,0.0,0.12014514,0.0,0.0,-0.0,0,0,0,0,0
218890249,0.0,0.0,0.24117053,0.0,0.9927384,0.0,0.0,0.12029324,0.0,0.0,-0.0,0,0,0,0,0
218994608,0.0,0.0,0.24134147,0.0,0.9927281,0.0,0.0,0.12037809,0.0,0.0,-0.0,0,0,0,0,0
219088827,0.0,0.0,0.24046144,0.0,0.992781,0.0,0.0,0.119941264,0.0,0.0,-0.0,0,0,0,0,0
219193252,0.0,0.0,0.24078357,0.0,0.9927617,0.0,0.0,0.12010117,0.0,0.0,-0.0,0,0,0,0,0
219292514,0.0,0.0,0.24009773,0.0,0.9928028,0.0,0.0,0.11976072,0.0,0.0,-0.0,0,0,0,0,0
219391873,0.0,0.0,0.24052042,0.0,0.99277747,0.0,0.0,0.11997054,0.0,0.0,-0.0,0,0,0,0,0
219491201,0.0,0.0,0.24047898,0.0,0.9927799,0.0,0.0,0.11994997,0.0,0.0,-0.0,0,0,0,0,0
219590558,0.0,0.0,0.23954844,0.0,0.99283564,0.0,0.0,0.11948805,0.0,0.0,-0.0,0,0,0,0,0
219689887,0.0,0.0,0.24006346,0.0,0.9928048,0.0,0.0,0.119743705,0.0,0.0,-0.0,0,0,0,0,0
219789375,0.0,0.0,0.23945986,0.0,0.99284095,0.0,0.0,0.11944407,0.0,0.0,-0.0,0,0,0,0,0
219893505,0.0,0.0,0.23934056,0.0,0.99284804,0.0,0.0,0.11938485,0.0,0.0,-0.0,0,0,0,0,0
219992944,0.0,0.0,0.23999886,0.0,0.9928087,0.0,0.0,0.119711645,0.0,0.0,-0.0,0,0,0,0,0
220092234,0.0,0.0,0.23900385,0.0,0.9928681,0.0,0.0,0.1192177,0.0,0.0,-0.0,0,0,0,0,0
220191573,0.0,0.0,0.23884574,0.0,0.99287754,0.0,0.0,0.1191392,0.0,0.0,-0.0,0,0,0,0,0
220290958,0.0,0.0,0.23927061,0.0,0.9928522,0.0,0.0,0.11935013,0.0,0.0,-0.0,0,0,0,0,0
220390439,0.0,0.0,0.2385953,0.0,0.99289244,0.0,0.0,0.11901488,0.0,0.0,-0.0,0,0,0,0,0
220489601,0.0,0.0,0.2390561,0.0,0.992865,0.0,0.0,0.11924364,0.0,0.0,-0.0,0,0,0,0,0
220594073,0.0,0.0,0.23877041,0.0,0.9928821,0.0,0.0,0.11910181,0.0,0.0,-0.0,0,0,0,0,0
220693284,0.0,0.0,0.23800986,0.0,0.99292725,0.0,0.0,0.118724234,0.0,0.0,-0.0,0,0,0,0,0
220792698,0.0,0.0,0.23858099,0.0,0.99289334,0.0,0.0,0.11900777,0.0,0.0,-0.0,0,0,0,0,0
220891952,0.0,0.0,0.2378346,0.0,0.9929377,0.0,0.0,0.11863723,0.0,0.0,-0.0,0,0,0,0,0
220991386,0.0,0.0,0.2384334,0.0,0.9929021,0.0,0.0,0.118934505,0.0,0.0,-0.0,0,0,0,0,0
221090632,0.0,0.0,0.2381075,0.0,0.9929215,0.0,0.0,0.11877271,0.0,0.0,-0.0,0,0,0,0,0
221190064,0.0,0.0,0.23728119,0.0,0.99297047,0.0,0.0,0.118362464,0.0,0.0,-0.0,0,0,0,0,0
221289260,0.0,0.0,0.2379171,0.0,0.9929328,0.0,0.0,0.11867818,0.0,0.0,-0.0,0,0,0,0,0
221393799,0.0,0.0,0.23746514,0.0,0.99295956,0.0,0.0,0.1184538,0.0,0.0,-0.0,0,0,0,0,0
221493002,0.0,0.0,0.23726594,0.0,0.99297136,0.0,0.0,0.1183549,0.0,0.0,-0.0,0,0,0,0,0
221592279,0.0,0.0,0.23835707,0.0,0.99290663,0.0,0.0,0.11889661,0.0,0.0,-0.0,0,0,0,0,0
221691705,0.0,0.0,0.23711735,0.0,0.9929801,0.0,0.0,0.118281126,0.0,0.0,-0.0,0,0,0,0,0
221791008,0.0,0.0,0.23765069,0.0,0.9929486,0.0,0.0,0.11854592,0.0,0.0,-0.0,0,0,0,0,0
221890341,0.0,0.0,0.23741323,0.0,0.99296266,0.0,0.0,0.11842802,0.0,0.0,-0.0,0,0,0,0,0
221989732,0.0,0.0,0.23729567,0.0,0.9929696,0.0,0.0,0.11836966,0.0,0.0,-0.0,0,0,0,0,0
222094058,0.0,0.0,0.23806979,0.0,0.99292374,0.0,0.0,0.118753985,0.0,0.0,-0.0,0,0,0,0,0
222193394,0.0,0.0,0.23730691,0.0,0.9929689,0.0,0.0,0.118375234,0.0,0.0,-0.0,0,0,0,0,0
222292764,0.0,0.0,0.23722398,0.0,0.99297386,0.0,0.0,0.11833406,0.0,0.0,-0.0,0,0,0,0,0
222391988,0.0,0.0,0.2375008,0.0,0.9929575,0.0,0.0,0.1184715,0.0,0.0,-0.0,0,0,0,0,0
222491553,0.0,0.0,0.23687814,0.0,0.9929943,0.0,0.0,0.11816236,0.0,0.0,-0.0,0,0,0,0,0
222590810,0.0,0.0,0.23807207,0.0,0.99292356,0.0,0.0,0.11875512,0.0,0.0,-0.0,0,0,0,0,0
222690018,0.0,0.0,0.23713352,0.0,0.99297917,0.0,0.0,0.11828915,0.0,0.0,-0.0,0,0,0,0,0
222794541,0.0,0.0,0.23686682,0.0,0.99299496,0.0,0.0,0.11815674,0.0,0.0,-0.0,0,0,0,0,0
222888742,0.0,0.0,0.23750396,0.0,0.9929573,0.0,0.0,0.11847307,0.0,0.0,-0.0,0,0,0,0,0
222993197,0.0,0.0,0.23683888,0.0,0.99299663,0.0,0.0,0.118142866,0.0,0.0,-0.026556212,0,0,0,0,0
223092434,0.0,0.0,0.23721611,0.0,0.9929743,0.0,0.0,0.11833016,0.0,0.0,-0.027763313,0,0,0,0,0
223191801,0.0,0.0,0.23804797,0.0,0.992925,0.0,0.0,0.11874316,0.0,0.0,-0.17140828,0,0,0,0,0
223291320,0.0,0.0,0.23684457,-0.0059635397,0.9929963,0.0,0.0,0.11814569,0.0,0.0,-0.33850887,0,0,0,0,0
223390434,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.3334201,0,0,0,0,0
223494781,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.3273136,0,0,0,0,0
223589151,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.3273136,0,0,0,0,0
223693531,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.3273136,0,0,0,0,0
223792759,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.33443788,0,0,0,0,0
223892192,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.3507219,0,0,0,0,0
223991536,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.37514794,0,0,0,0,0
224091039,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.40059173,0,0,0,0,0
224195151,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.40262723,0,0,0,0,0
224289573,0.0,0.0,0.23681605,0.0,0.99299794,0.0,0.0,0.118131526,0.0,0.0,-0.40160945,0,0,0,0,0
224393881,0.06329447,-0.0,0.23681605,0.0,0.9925007,0.031420395,0.003737912,0.118072376,0.0,0.0,-0.40160945,0,0,0,0,0
224488306,0.10303751,-0.0,0.23681605,0.0,0.99168044,0.051135387,0.006083297,0.11797479,0.0,0.0,-0.40059173,0,0,0,0,0
224592568,0.12217305,-0.0,0.23681605,0.0,0.9911458,0.060621075,0.0072117574,0.11791118,0.0,0.0,-0.40160945,0,0,0,0,0
224691960,0.13100484,-0.0,0.23681605,0.0,0.99086845,0.06499727,0.007732369,0.11787819,0.0,0.0,-0.40771598,0,0,0,0,0
224791148,0.107453406,-0.0,0.23681605,0.0,0.99156517,0.053324845,0.0063437647,0.11796107,0.0,0.0,-0.40771598,0,0,0,0,0
224890706,0.08243001,-0.0,0.23681605,0.0,0.99215466,0.04091483,0.004867413,0.118031204,0.0,0.0,-0.43010652,0,0,0,0,0
224989983,0.051518753,-0.0,0.23681605,0.0,0.9926685,0.02557618,0.003042658,0.118092336,0.0,0.0,-0.43519527,0,0,0,0,0
225094269,0.026495358,-0.0,0.23681605,0.0,0.9929108,0.013154534,0.0015649227,0.11812116,0.0,0.0,-0.45351478,0,0,0,0,0
225188643,0.022079466,-0.0,0.23681605,0.0,0.99293745,0.01096221,0.001304114,0.11812433,0.0,0.0,-0.46674556,0,0,0,0,0
225292878,0.025023393,-0.0,0.23681605,0.0,0.9929202,0.012423765,0.0014779872,0.11812228,0.0,0.0,-0.4993136,0,0,0,0,0
225392250,0.054462686,-0.0,0.23681605,0.0,0.9926298,0.027037326,0.0032164825,0.11808773,0.0,0.0,-0.5023669,0,0,0,0,0
225491689,0.09420572,-0.0,0.23681605,0.0,0.99189657,0.04675575,0.0055622756,0.1180005,0.0,0.0,-0.5128994,0,0,0,0,0
225590872,0.11039735,-0.0,0.23681605,0.0,0.99148554,0.05478434,0.0065173926,0.1179516,0.0,0.0,-0.519858,0,0,0,0,0
225690459,0.14278054,-0.0,0.23681605,0.0,0.99046856,0.07083019,0.00842628,0.11783062,0.0,0.0,-0.519858,0,0,0,0,0
225794604,0.14278054,-0.0,0.23681605,0.0,0.99046856,0.07083019,0.00842628,0.11783062,0.0,0.0,-0.519858,0,0,0,0,0
225888948,0.10303751,-0.0,0.23681605,0.0,0.99168044,0.051135387,0.006083297,0.11797479,0.0,0.0,-0.53145564,0,0,0,0,0
225993377,0.032383215,-0.0,0.23681605,0.0,0.99286777,0.01607753,0.0019126557,0.11811604,0.0,0.0,-0.5407337,0,0,0,0,0
226092714,0.0058878576,-0.0,0.23681605,0.0,0.99299365,0.0029233112,0.0003477703,0.11813101,0.0,0.0,-0.5546509,0,0,0,0,0
226191959,0.007359822,-0.0,0.23681605,0.0,0.9929912,0.0036541356,0.0004347125,0.11813072,0.0,0.0,-0.55581063,0,0,0,0,0
