timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
233170388,-12.008967,1.8758068,-1.0125366,0.23691006,0.7853982,0.037660703,0.0021153595,0.22314806,-0.14508401,0.58158135,0.63212466,0.0,0.0,0.0,-0.0070587327,0.028295517,-0.477126
233200259,-12.007878,1.8758668,-1.0060031,0.23691006,0.0,0.035735197,0.0012902671,0.22133999,-0.276016,0.62831324,0.3703419,0.0,0.0,0.0,-0.013812082,0.031441342,-0.49074018
233259793,-12.005881,1.8759751,-0.9931897,0.23691006,0.0,0.02971081,0.0003520404,0.2031478,-0.21789658,0.6017033,-0.2712434,0.0,0.0,0.0,-0.0116452845,0.03215749,-0.52410614
233359137,-12.003211,1.8761173,-0.9749413,0.23691006,0.0,0.020127423,0.0006065275,0.12682647,-0.24939136,0.6943557,-1.4315745,0.0,0.0,0.0,-0.014863041,0.041381694,-0.58444977
233458484,-12.001413,1.8762094,-0.96415246,0.23691006,0.0,0.011959241,0.0048355376,0.0043211207,-0.19647528,0.69410634,-2.0845013,0.0,0.0,0.0,-0.012389821,0.043770667,-0.6184056
233557831,-12.000481,1.876252,-0.9612975,0.23691006,0.0,0.003983647,0.007330648,-0.096994504,-0.23253506,0.7607177,-1.8777287,0.0,0.0,0.0,-0.014408647,0.047136597,-0.60765225
233657171,-12.000447,1.876244,-0.96294504,0.23691006,0.0,-0.0033395307,0.005806975,-0.15279767,-0.1919193,0.6733337,-1.4831544,0.0,0.0,0.0,-0.011490551,0.040313683,-0.5871322
233756582,-12.000908,1.8762038,-0.9654936,0.23691006,0.0,0.000740089,0.0038886198,-0.17361581,-0.110375285,0.69447464,-1.4014261,0.0,0.0,0.0,-0.0065604234,0.041277792,-0.58288187
233855861,-12.001334,1.8761655,-0.96791345,0.23691006,0.0,0.009229146,-0.00040305316,-0.18476468,-0.026030324,0.6662891,-1.3850143,0.0,0.0,0.0,-0.0015448976,0.039544206,-0.5820284
233955208,-12.00174,1.8761294,-0.97020257,0.23691006,0.0,0.017775401,-0.0034391193,-0.19731128,-0.039149366,0.6180924,-1.4588423,0.0,0.0,0.0,-0.0023388288,0.036925565,-0.5858678
234059516,-12.002147,1.8760934,-0.9724947,0.23691006,0.0,0.027676452,-0.006155828,-0.21620756,-0.016994033,0.72475576,-1.5274155,0.0,0.0,0.0,-0.0010214277,0.043561503,-0.589434
234158860,-12.002516,1.8760608,-0.9745636,0.23691006,0.0,0.036140613,-0.008540492,-0.23155731,0.015115079,0.6550185,-1.5495316,0.0,0.0,0.0,0.000910291,0.03944786,-0.5905842
234258205,-12.002863,1.8760298,-0.97653145,0.23691006,0.0,0.043687854,-0.011310062,-0.24087828,0.00031777844,0.6227187,-1.5693886,0.0,0.0,0.0,1.9171082e-05,0.037567656,-0.59161687
234372451,-12.003238,1.8759961,-0.97867477,0.23691006,0.0,0.051093865,-0.013380531,-0.24808997,0.0068666814,0.5897751,-1.5103823,0.0,0.0,0.0,0.00041210235,0.035395224,-0.58854824
234471795,-12.003549,1.8759682,-0.9804389,0.23691006,0.0,0.056877125,-0.015112566,-0.25046146,0.027670503,0.6270283,-1.4399266,0.0,0.0,0.0,0.001650314,0.03739699,-0.5848841
234571241,-12.003845,1.8759419,-0.9821168,0.23691006,0.0,0.061268773,-0.015930386,-0.25231093,0.005579101,0.6629643,-1.4432201,0.0,0.0,0.0,0.00033284945,0.039552484,-0.5850554
234670484,-12.0041275,1.8759168,-0.9837067,0.23691006,0.0,0.064956665,-0.015807763,-0.25493103,0.036316488,0.6403207,-1.4079932,0.0,0.0,0.0,0.002159818,0.03808122,-0.5832234
234749961,-12.004347,1.8758975,-0.98494,0.23691006,0.0,0.0671757,-0.0155098215,-0.25518012,-0.0022380874,0.6802383,-1.3844047,0.0,0.0,0.0,-0.00013282378,0.04037011,-0.5819967
234859241,-12.004623,1.8758726,-0.98652875,0.23691006,0.0,0.07129527,-0.015595148,-0.25394988,0.0035861656,0.6450665,-1.3591893,0.0,0.0,0.0,0.00021234724,0.03819625,-0.5806853
234958582,-12.004863,1.875851,-0.98790395,0.23691006,0.0,0.07350457,-0.014892796,-0.25144368,-0.018437125,0.69990546,-1.3418009,0.0,0.0,0.0,-0.0010900083,0.04137862,-0.57978106
235057927,-12.00509,1.8758307,-0.98921436,0.23691006,0.0,0.074735545,-0.01469568,-0.24888366,0.018261943,0.68996114,-1.338063,0.0,0.0,0.0,0.0010793034,0.04077756,-0.5795867
235172172,-12.005337,1.8758084,-0.99063694,0.23691006,0.0,0.075150944,-0.013868684,-0.24351197,-0.023327898,0.6963231,-1.3138921,0.0,0.0,0.0,-0.0013757371,0.04106489,-0.5783296
235271517,-12.005543,1.8757898,-0.9918142,0.23691006,0.0,0.07615638,-0.013416537,-0.23703158,-0.007993145,0.67749614,-1.3198359,0.0,0.0,0.0,-0.00047164017,0.039976053,-0.57863873
