timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
233201574,233200259,0.57159984,1.02204585e-05,0.29609764,3.7839065,0.002574465,3.806205,0
233211559,233210204,0.5715532,1.0216868e-05,1.1679124,3.808469,0.039794914,3.797756,0
233301221,233299532,0.5716093,1.0212311e-05,0.5253031,4.0151196,0.007636229,4.006137,0
233400056,233398875,0.57185316,1.0199433e-05,-0.41970068,4.3702574,0.004478472,4.3832526,0
233499894,233498337,0.57192695,1.0185016e-05,1.5175235,4.565327,0.05604753,4.517967,0
233598875,233597564,0.5719011,1.01712185e-05,-1.3636086,4.42825,0.046655715,4.471124,0
233698287,233696908,0.5718891,1.01603455e-05,1.7725673,4.4670095,0.078153074,4.420724,0
233797455,233796253,0.57183695,1.0148992e-05,-1.3877375,4.3305793,0.04941129,4.360572,0
233896994,233895597,0.5717303,1.0137624e-05,1.2249378,4.2754016,0.038994975,4.230384,0
233996229,233994941,0.5719471,1.0125077e-05,-0.7268952,4.2976,0.013660768,4.2847557,0
234100403,234099265,0.5720198,1.0113517e-05,-0.6177158,4.240193,0.009998832,4.2193456,0
234200152,234198618,0.5717829,1.0099673e-05,0.98216224,4.0694304,0.026338456,4.0262527,0
234299388,234298028,0.5720446,1.0084633e-05,-1.4350473,4.0301194,0.05677694,4.0346427,0
234393941,234392319,0.5721843,1.006866e-05,-1.3670641,3.9659224,0.052358963,3.9629092,0
234493035,234491663,0.5721839,1.00537845e-05,1.3366197,3.8666422,0.051338032,3.8313525,0
234592318,234591011,0.57219505,1.0037585e-05,-1.7396022,3.7342272,0.09004439,3.7441308,0
234691708,234690353,0.57226306,1.002116e-05,1.6521335,3.6865919,0.082266435,3.661803,0
234801247,234799631,0.5721421,1.00061625e-05,-0.9161324,3.537605,0.026361166,3.5178585,0
234900195,234898975,0.57219785,9.98791e-06,1.5631428,3.4715948,0.078203425,3.4482477,0
234999666,234998320,0.57223624,9.968503e-06,-1.5504726,3.3623593,0.07944042,3.3609822,0
