timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
42340533,42339693,396809,-0.254392,0.0422237,0.455319,nan,0,1
42351708,42350875,396809,-0.272878,0.0332669,0.458297,nan,0,1
43346025,43345196,396809,-0.257473,0.0452093,0.485101,nan,0,1
44341611,44340782,396809,-0.24823,0.0511806,0.473188,nan,0,1
45347367,45346498,396809,-0.260554,0.0302813,0.425536,nan,0,1
46341765,46340902,396809,-0.27904,0.0213244,0.422558,nan,0,1
47348581,47347752,396809,-0.229744,0.0123676,0.449362,nan,0,1
48343098,48342264,396809,-0.300608,0.0661087,0.401711,nan,0,1
49337456,49336626,396809,-0.297527,0.00341073,0.404689,nan,0,1
50344151,50343294,396809,-0.226663,0.0661087,0.47021,nan,0,1
51349891,51349014,396809,-0.285203,0.0661087,0.407667,nan,0,1
52344426,52343487,396809,-0.285203,0.063123,0.416602,nan,0,1
53339990,53339127,396809,-0.282121,0.063123,0.410645,nan,0,1
54345430,54344595,396809,-0.282121,0.0601374,0.410645,nan,0,1
55341122,55340293,396809,-0.27904,0.0571518,0.413624,nan,0,1
56346879,56346051,396809,-0.282121,0.063123,0.407667,nan,0,1
57341209,57340366,396809,-0.282121,0.063123,0.413624,nan,0,1
58336941,58336112,396809,-0.282121,0.0601374,0.416602,nan,0,1
59342631,59341772,396809,-0.285203,0.0601374,0.410645,nan,0,1
60348384,60347555,396809,-0.285203,0.063123,0.407667,nan,0,1
61343974,61343110,396809,-0.282121,0.0571518,0.407667,nan,0,1
62338115,62337285,396809,-0.282121,0.0601374,0.413624,nan,0,1
63343842,63343014,396809,-0.285203,0.0661087,0.404689,nan,0,1
64350744,64349913,396809,-0.282121,0.063123,0.416602,nan,0,1
65345211,65344347,396809,-0.285203,0.0601374,0.407667,nan,0,1
66339441,66338582,396809,-0.282121,0.063123,0.410645,nan,0,1
67346435,67345527,396809,-0.282121,0.0601374,0.413624,nan,0,1
68340746,68339917,396809,-0.27904,0.063123,0.410645,nan,0,1
69346536,69345662,396809,-0.282121,0.063123,0.413624,nan,0,1
70342159,70341330,396809,-0.282121,0.063123,0.413624,nan,0,1
71347568,71346716,396809,-0.282121,0.063123,0.413624,nan,0,1
72341993,72341156,396809,-0.285203,0.063123,0.410645,nan,0,1
73337714,73336809,396809,-0.27904,0.063123,0.413624,nan,0,1
