timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
42344880,-0.0108417,-0.00755451,0.00370167,0.999906,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42349846,-0.0108948,-0.00766355,0.00357763,0.999905,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42394540,-0.0108225,-0.00756916,0.00369911,0.999906,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42449165,-0.0108656,-0.0074846,0.0034913,0.999907,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42493858,-0.0108337,-0.00763132,0.00336681,0.999907,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42543618,-0.0109391,-0.00752391,0.00352569,0.999906,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42598142,-0.010997,-0.00760915,0.00354306,0.999904,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42647802,-0.0110629,-0.00794832,0.00371269,0.9999,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42697461,-0.0112257,-0.00790314,0.00355725,0.999899,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42742154,-0.0108147,-0.00753635,0.00357616,0.999907,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42796806,-0.0107902,-0.0075277,0.00354341,0.999907,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42846439,-0.0112354,-0.00758614,0.00367241,0.999901,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42896098,-0.0117908,-0.00767605,0.0036353,0.999894,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42945769,-0.0119098,-0.00786152,0.00353245,0.999892,1.0,9.168e-10,7.3541e-10,-0.00029403,3
42995416,-0.0115839,-0.00786876,0.00357824,0.999896,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43045076,-0.0113701,-0.00762971,0.00365284,0.9999,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43094838,-0.0113833,-0.00740548,0.00377913,0.999901,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43149360,-0.0116336,-0.00739237,0.00378087,0.999898,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43194054,-0.0121667,-0.00816999,0.00350046,0.999887,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43243713,-0.0121531,-0.00696376,0.00440433,0.999892,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43298360,-0.011771,-0.00577048,0.00384641,0.999907,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43348032,-0.0118831,-0.00602959,0.00316369,0.999906,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43397656,-0.0125669,-0.00626182,0.00323216,0.999896,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43442350,-0.0127037,-0.00666388,0.00333394,0.999892,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43496975,-0.0130354,-0.0076733,0.00276347,0.999882,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43546689,-0.0128345,-0.00625741,0.00418137,0.999889,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43596294,-0.0124221,-0.00579288,0.00405438,0.999898,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43646177,-0.0125503,-0.00454198,0.00457074,0.999901,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43695612,-0.0127186,-0.00411902,0.0054814,0.999896,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43745271,-0.0130601,-0.00460013,0.00467928,0.999893,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43794931,-0.0132259,-0.00472596,0.00463735,0.999891,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43844589,-0.0134261,-0.00446521,0.00462023,0.999889,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43894328,-0.0137232,-0.00318059,0.00563935,0.999885,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43943908,-0.0137261,-0.00078026,0.00723756,0.999879,1.0,9.168e-10,7.3541e-10,-0.00029403,3
43998535,-0.0143476,0.0020727,0.00859419,0.999858,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44048193,-0.0145804,0.0042639,0.00994542,0.999835,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44097852,-0.0145081,0.00633975,0.0117952,0.999805,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44142545,-0.0153386,0.00712703,0.01277,0.999775,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44197171,-0.0168472,0.00714078,0.0128634,0.99975,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44246829,-0.017135,0.00799836,0.0147082,0.999713,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44296489,-0.0172988,0.0101961,0.0181386,0.999634,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44346152,-0.0171305,0.0112189,0.0201721,0.999587,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44395810,-0.0168249,0.00963269,0.0201049,0.99961,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44445598,-0.0160776,0.0078798,0.0173454,0.999689,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44495126,-0.0153616,0.00659944,0.0154301,0.999741,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44544785,-0.0141365,0.00644538,0.0167019,0.99974,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44594446,-0.0131969,0.00656469,0.0185029,0.99972,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44644105,-0.0124187,0.006983,0.0203035,0.999692,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44698806,-0.012481,0.00594528,0.0215339,0.999673,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44748388,-0.0120185,0.0057903,0.019891,0.999713,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44793082,-0.0115181,0.00679161,0.0151314,0.999796,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44842741,-0.0111727,0.00660527,0.0112123,0.999853,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44897366,-0.0103648,0.00728848,0.0134757,0.999829,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44947040,-0.0102687,0.00787178,0.0112417,0.999853,1.0,9.168e-10,7.3541e-10,-0.00029403,3
44996913,-0.00988243,0.00940111,0.00596361,0.999889,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45046347,-0.00920111,0.0109546,0.00617376,0.999879,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45096003,-0.00851655,0.00835344,0.0118805,0.999858,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45145665,-0.00965765,0.00674019,0.0130275,0.999846,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45195322,-0.0110448,0.00759677,0.00739823,0.999883,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45245089,-0.0123962,0.00697413,0.00358935,0.999892,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45294642,-0.0122919,0.00766242,0.00573214,0.999879,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45344300,-0.0114769,0.00698012,0.00973097,0.999862,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45393959,-0.0109904,0.00390905,0.0111931,0.999869,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45448580,-0.0107329,0.00495287,0.013502,0.999839,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45493329,-0.0105845,0.00744097,0.0115079,0.99985,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45542938,-0.00974087,0.00799647,0.0108662,0.999862,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45597562,-0.00703226,0.00677397,0.00999178,0.999902,1.0,9.168e-10,7.3541e-10,-0.00029403,3
45647221,-0.00400609,0.00791636,0.00943656,0.999916,1.0,9.168e-10,7.3541e-10,-0.00029403,3
