timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
42147819,1603675926599830,340343679,1087551449,426479,398562,0.221,0.454151,0.654,1.02,0.7,0.93,116,32,0.038,0.022,-0.03,0.146,2.85288,0,nan,0.0,3,1,18
42347398,1603675926799830,340343678,1087551450,426472,398555,0.218,0.454165,0.653,1.018,0.7,0.93,116,32,0.047,0.046,0.012,0.089,2.85288,0,nan,0.0,3,1,18
43148000,1603675927599830,340343674,1087551454,426503,398586,0.186,0.454213,0.649,1.007,0.7,0.93,116,31,0.016,-0.011,-0.013,0.03,2.85288,0,nan,0.0,3,1,18
44149951,1603675928599829,340343667,1087551455,426561,398644,0.147,0.454267,0.645,0.995,0.7,0.93,116,29,0.018,-0.017,-0.007,0.012,2.85288,0,nan,0.0,3,1,18
45152457,1603675929599829,340343660,1087551462,426628,398711,0.159,0.454322,0.643,0.986,0.7,0.93,116,29,0.181,-0.066,0.169,-0.021,2.85288,0,nan,0.0,3,1,18
46154950,1603675930599828,340343660,1087551480,426690,398773,0.183,0.454396,0.639,0.972,0.7,0.93,116,25,0.179,-0.015,0.179,-0.498,2.85288,0,nan,0.0,3,1,18
47148983,1603675931599828,340343656,1087551511,427095,399178,0.216,0.285948,0.633,0.959,0.74,0.97,116,30,0.513,-0.411,0.307,-0.697,2.26991,0,nan,0.0,3,1,17
48148064,1603675932599827,340343595,1087551550,427691,399774,0.206,0.143458,0.627,0.944,0.75,0.95,116,31,0.807,-0.805,0.057,-0.709,2.8541,0,nan,0.0,4,1,16
49151984,1603675933599827,340343521,1087551518,428226,400309,0.225,0.201006,0.621,0.93,0.7,0.93,117,22,0.758,-0.633,-0.417,-0.4,3.58708,0,nan,0.0,4,1,18
50150948,1603675934599826,340343464,1087551504,428111,400194,0.165,0.221709,0.62,0.924,0.7,0.93,117,27,0.757,-0.755,0.061,0.171,3.17076,0,nan,0.0,4,1,18
51166132,1603675935599826,340343383,1087551499,427931,400014,0.172,0.195673,0.621,0.924,0.7,0.93,117,16,0.982,-0.981,0.045,0.074,3.13706,0,nan,0.0,4,1,18
52149224,1603675936599825,340343289,1087551495,427902,399985,0.169,0.145712,0.62,0.921,0.7,0.93,117,16,0.986,-0.985,0.029,0.051,3.11757,0,nan,0.0,4,1,18
53152866,1603675937599825,340343200,1087551486,427817,399900,0.181,0.173234,0.617,0.916,0.7,0.93,117,6,0.853,-0.851,-0.058,-0.093,3.15862,0,nan,0.0,4,1,18
54151984,1603675938599824,340343111,1087551471,427789,399872,0.173,0.149674,0.613,0.906,0.7,0.93,117,13,0.998,-0.986,-0.156,-0.051,3.25476,0,nan,0.0,4,1,18
55151970,1603675939599824,340343021,1087551461,427699,399782,0.172,0.159623,0.611,0.9,0.7,0.93,117,14,0.964,-0.964,-0.022,0.043,3.18586,0,nan,0.0,4,1,18
56151992,1603675940599823,340342931,1087551457,427560,399643,0.142,0.179629,0.607,0.895,0.7,0.93,117,16,0.897,-0.895,-0.066,0.105,3.18506,0,nan,0.0,4,1,18
57152140,1603675941599823,340342838,1087551448,427455,399538,0.147,0.14433,0.604,0.892,0.7,0.93,117,19,1.022,-1.021,-0.023,0.085,3.15979,0,nan,0.0,4,1,18
58152225,1603675942599822,340342744,1087551426,427456,399539,0.154,0.148311,0.6,0.889,0.7,0.93,117,19,1.008,-0.976,-0.255,-0.054,3.32585,0,nan,0.0,4,1,18
59150677,1603675943599822,340342651,1087551408,427479,399562,0.139,0.137527,0.596,0.885,0.7,0.93,117,19,0.987,-0.974,-0.158,0.123,3.26527,0,nan,0.0,4,1,18
60150963,1603675944599821,340342563,1087551398,427295,399378,0.136,0.144992,0.592,0.882,0.7,0.93,118,17,0.881,-0.876,-0.092,0.166,3.20251,0,nan,0.0,4,1,18
61149046,1603675945599820,340342477,1087551392,427209,399292,0.183,0.196551,0.598,0.886,0.7,0.93,84,4,0.95,-0.95,0.012,0.074,3.15362,0,nan,0.0,4,1,18
62148219,1603675946599820,340342385,1087551392,427341,399424,0.157,0.122277,0.603,0.891,0.7,0.93,84,7,1.086,-1.082,0.098,-0.019,3.06743,0,nan,0.0,4,1,18
63147993,1603675947599819,340342292,1087551389,427345,399428,0.156,0.151178,0.6,0.888,0.7,0.93,84,7,0.97,-0.97,-0.015,0.022,3.16825,0,nan,0.0,4,1,18
64146034,1603675948599819,340342207,1087551380,427282,399365,0.158,0.161442,0.6,0.883,0.7,0.93,84,9,0.851,-0.846,-0.087,0.111,3.22157,0,nan,0.0,4,1,18
65346948,1603675949799818,340342103,1087551364,427238,399321,0.164,0.143413,0.595,0.874,0.7,0.93,84,11,0.967,-0.965,-0.064,-0.015,3.20569,0,nan,0.0,4,1,18
66147140,1603675950599818,340342034,1087551357,427168,399251,0.15,0.155032,0.592,0.87,0.7,0.93,84,5,0.942,-0.935,-0.122,0.062,3.23461,0,nan,0.0,4,1,18
67345064,1603675951799817,340341927,1087551345,427168,399251,0.166,0.155216,0.589,0.869,0.7,0.93,90,8,0.959,-0.954,-0.094,-0.119,3.22409,0,nan,0.0,4,1,18
68148030,1603675952599817,340341856,1087551339,427135,399218,0.168,0.15338,0.587,0.869,0.7,0.93,90,6,0.974,-0.974,-0.005,-0.109,3.17225,0,nan,0.0,4,1,18
69148996,1603675953599816,340341764,1087551331,427169,399252,0.159,0.153485,0.587,0.871,0.7,0.93,90,9,0.973,-0.969,-0.092,-0.074,3.2277,0,nan,0.0,4,1,18
70142157,1603675954599816,340341675,1087551327,427229,399312,0.165,0.168541,0.586,0.874,0.7,0.93,96,7,0.93,-0.923,-0.12,-0.167,3.2324,0,nan,0.0,4,1,18
71148367,1603675955599815,340341586,1087551320,427278,399361,0.181,0.175114,0.59,0.881,0.7,0.93,96,8,1.023,-1.023,0.019,-0.019,3.15015,0,nan,0.0,4,1,18
72146949,1603675956599815,340341497,1087551311,427233,399316,0.164,0.17322,0.593,0.882,0.7,0.93,96,9,0.897,-0.89,-0.116,-0.059,3.24899,0,nan,0.0,4,1,18
73149267,1603675957599814,340341407,1087551300,427231,399314,0.156,0.168927,0.596,0.888,0.7,0.93,96,8,1.0,-0.995,-0.093,-0.007,3.25188,0,nan,0.0,4,1,18
74345011,1603675958799814,340341300,1087551285,427330,399413,0.177,0.205392,0.601,0.903,0.7,0.93,96,12,0.986,-0.986,-0.023,-0.124,3.22978,0,nan,0.0,4,1,18
75145950,1603675959599813,340341229,1087551273,427355,399438,0.173,0.181215,0.605,0.911,0.7,0.93,96,3,1.011,-1.01,-0.044,-0.063,3.2381,0,nan,0.0,4,1,18
76150948,1603675960599813,340341139,1087551275,427287,399370,0.155,0.180794,0.606,0.919,0.7,0.93,96,5,1.016,-1.016,0.014,-0.031,3.09672,0,nan,0.0,4,1,18
77147060,1603675961599812,340341045,1087551269,427284,399367,0.162,0.178222,0.607,0.926,0.7,0.93,96,7,0.994,-0.982,-0.156,-0.092,3.242,0,nan,0.0,4,1,18
78149004,1603675962599812,340340956,1087551255,427298,399381,0.148,0.189167,0.607,0.928,0.7,0.93,96,8,0.942,-0.939,-0.074,0.078,3.23428,0,nan,0.0,4,1,18
79149951,1603675963599811,340340870,1087551254,427151,399234,0.157,0.189573,0.606,0.925,0.7,0.93,96,8,0.878,-0.878,-0.018,0.054,3.14836,0,nan,0.0,4,1,18
80149945,1603675964599811,340340782,1087551248,427083,399166,0.176,0.162727,0.607,0.919,0.7,0.93,96,4,0.996,-0.974,-0.209,-0.05,3.26653,0,nan,0.0,4,1,18
81143059,1603675965599810,340340696,1087551232,427030,399113,0.175,0.150517,0.606,0.913,0.7,0.93,96,4,0.988,-0.979,-0.132,-0.167,3.27614,0,nan,0.0,4,1,18
82149965,1603675966599810,340340606,1087551226,426978,399061,0.162,0.137951,0.603,0.908,0.7,0.93,105,4,1.047,-1.046,-0.045,-0.048,3.19953,0,nan,0.0,4,1,18
83154132,1603675967599809,340340514,1087551218,426858,398941,0.15,0.149508,0.6,0.903,0.7,0.93,105,5,0.968,-0.965,-0.074,0.075,3.22836,0,nan,0.0,4,1,18
