timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
49760162,49759016,0.591962,0.005732,-3.70538,8.72297,0.174888,5.4766,0
49780234,49778902,0.612642,0.00471262,-1.6717,6.66125,0.0466143,5.79673,0
49855255,49853364,0.603632,0.00304608,1.81484,6.85655,0.0533736,6.27051,0
49954288,49952682,0.560841,0.00199324,2.85905,6.9531,0.130624,6.39442,0
50053280,50052001,0.517326,0.00132551,0.653812,6.86748,0.00691618,6.38275,0
50153524,50151320,0.519426,0.0009613,-0.0743338,7.10478,8.64131e-05,6.78212,0
50251859,50250641,0.52457,0.000769557,2.0781,7.51192,0.0638765,7.17435,0
50352070,50350020,0.515792,0.000636832,-0.833363,7.35316,0.0104943,7.16467,0
50455434,50454252,0.520313,0.000543746,-1.66676,7.52671,0.0410106,7.41619,0
50555713,50553560,0.51827,0.000477773,0.908343,7.55916,0.0121279,7.32342,0
50654095,50652879,0.523152,0.000424519,-0.53646,7.62315,0.00419468,7.45475,0
50754524,50752243,0.520369,0.000382351,-0.738339,7.3855,0.00820142,7.2347,0
50852889,50851517,0.526521,0.00034852,0.271094,7.54448,0.00108235,7.36242,0
50953347,50950836,0.516471,0.000319716,1.24066,7.23466,0.02364,7.04239,0
51051474,51050154,0.524378,0.000294033,-3.22789,7.32133,0.158127,7.34213,0
51161720,51159467,0.529912,0.000274788,1.05081,7.60305,0.0161367,7.39774,0
51259878,51258723,0.521349,0.000257527,2.05119,7.29222,0.0641077,7.13294,0
51360360,51358042,0.521735,0.000240928,-2.46494,7.02285,0.0961298,6.9853,0
51458527,51457363,0.527129,0.0002268,-0.751964,7.13034,0.00881134,7.00417,0
51558786,51556681,0.524956,0.000214224,1.60584,6.83135,0.0419424,6.69376,0
51657260,51656002,0.524705,0.000202251,-0.742168,6.53623,0.00936341,6.42051,0
51751681,51750373,0.526795,0.000191342,-0.429793,6.33404,0.00324037,6.23977,0
51851996,51849669,0.530985,0.000181398,-2.69085,6.20161,0.129728,6.17165,0
51961083,51958948,0.530349,0.000172626,1.88614,6.0246,0.065611,5.92832,0
52059466,52058240,0.526602,0.000164221,-0.213726,5.82538,0.000871258,5.71503,0
52160004,52157558,0.532159,0.000156368,-2.82442,5.76695,0.153699,5.74698,0
52258194,52257031,0.531232,0.00014947,2.60396,5.66308,0.133037,5.61101,0
52357755,52356214,0.526005,0.000142828,1.652,5.58818,0.0542632,5.49748,0
52457204,52455513,0.528039,0.000136365,-1.94515,5.39983,0.0778547,5.34709,0
52551515,52549868,0.530433,0.000130437,-0.469116,5.26816,0.00464151,5.19816,0
52660427,52659118,0.530029,0.000124844,0.896999,5.02522,0.0177904,4.93711,0
52759785,52758483,0.526842,0.000119422,-0.29379,4.8794,0.00196546,4.79199,0
52859393,52857756,0.53116,0.000114315,-2.35414,4.81431,0.127905,4.78508,0
52958370,52957073,0.532843,0.000109814,1.28057,4.74608,0.0383907,4.67791,0
53057939,53056514,0.527446,0.000105567,2.54561,4.7627,0.151178,4.72994,0
53152412,53150744,0.528087,0.000101543,1.87365,4.67398,0.0834545,4.61936,0
53251360,53250063,0.525441,9.76604e-05,0.783683,4.52753,0.0150722,4.45004,0
53355982,53354347,0.526452,9.38647e-05,-0.887787,4.31433,0.0202984,4.25808,0
53454966,53453668,0.529771,9.03015e-05,-1.89902,4.23773,0.0945544,4.20197,0
53554265,53552986,0.527702,8.70406e-05,2.93678,4.1589,0.230421,4.16257,0
53653519,53652304,0.524521,8.39289e-05,0.277098,4.1497,0.00205592,4.079,0
53753039,53751633,0.529118,8.10067e-05,-2.2877,4.23134,0.137429,4.21427,0
53852292,53851000,0.530865,7.84155e-05,0.96978,4.18754,0.0249543,4.12979,0
53951606,53950260,0.529533,7.5911e-05,0.176953,4.03068,0.000863164,3.96517,0
54060875,54059511,0.528748,7.34602e-05,2.85816,3.86018,0.235137,3.88944,0
54160441,54158829,0.525931,7.11318e-05,-0.0672157,3.9038,0.000128591,3.84159,0
54259818,54258149,0.530532,6.89492e-05,-2.67642,4.06314,0.195886,4.06668,0
54358658,54357466,0.530892,6.70294e-05,2.18545,3.99598,0.132805,3.98365,0
54452999,54451837,0.529987,6.51689e-05,0.110742,3.9107,0.00034844,3.85043,0
54552486,54551138,0.528619,6.33312e-05,0.993928,3.75951,0.0291969,3.70919,0
54651785,54650525,0.531006,6.15308e-05,-1.47288,3.68404,0.0654291,3.64607,0
54751208,54749776,0.530853,5.98061e-05,-0.214394,3.55149,0.00143805,3.49665,0
54860251,54859026,0.534793,5.81576e-05,-2.4031,3.61434,0.17753,3.60211,0
54959743,54958345,0.532223,5.665e-05,2.77479,3.69429,0.231572,3.71989,0
55058818,55057663,0.529545,5.52595e-05,-0.0694972,3.85021,0.000139382,3.79359,0
55158538,55156999,0.531416,5.39039e-05,-1.45325,3.7447,0.0626646,3.70847,0
55257601,55256301,0.531883,5.25966e-05,0.853475,3.61033,0.0224178,3.56562,0
55357427,55355620,0.532963,5.12925e-05,-1.80354,3.45827,0.104508,3.43343,0
55456151,55454949,0.535038,5.0046e-05,-0.519609,3.42806,0.0087511,3.37821,0
55560549,55559223,0.537447,4.88356e-05,-2.10805,3.38744,0.145763,3.36562,0
55659914,55658542,0.538064,4.76967e-05,0.936897,3.27145,0.0298127,3.24188,0
55759693,55758024,0.535198,4.66121e-05,1.66749,3.40943,0.0906151,3.39375,0
55858467,55857180,0.535618,4.55707e-05,-1.51766,3.31711,0.0771519,3.28641,0
55957704,55956498,0.536544,4.45491e-05,0.0207269,3.20975,1.48715e-05,3.16421,0
56052276,56050862,0.535949,4.35347e-05,-0.546824,3.11276,0.0106735,3.08342,0
56151588,56150170,0.534488,4.25306e-05,1.34684,3.04245,0.0662473,3.01742,0
56250920,56249491,0.534847,4.15366e-05,-2.16843,2.97899,0.17538,2.97805,0
56360051,56358739,0.536527,4.05993e-05,0.0286273,2.97318,3.06265e-05,2.931,0
56459407,56458059,0.534304,3.96959e-05,2.16762,2.96491,0.17608,2.96935,0
56558840,56557503,0.533977,3.88173e-05,-0.6769,2.88448,0.0176498,2.84748,0
56653073,56651733,0.532997,3.79457e-05,-0.112952,2.8014,0.000506022,2.76126,0
56752480,56751048,0.534653,3.70863e-05,-1.13059,2.74189,0.0517986,2.71356,0
56851490,56850367,0.532865,3.62593e-05,2.88697,2.68914,0.344374,2.72702,0
56951303,56949687,0.532133,3.54718e-05,-1.64194,2.71403,0.110372,2.70562,0
57060348,57058936,0.534409,3.47342e-05,-0.852353,2.82116,0.0286134,2.78742,0
57154872,57153289,0.535068,3.40307e-05,-0.814162,2.76325,0.0266538,2.72935,0
57253817,57252608,0.535188,3.33437e-05,1.44052,2.65376,0.086883,2.64042,0
57353323,57352055,0.5346,3.26591e-05,-0.442348,2.58523,0.00840985,2.55003,0
57452560,57451247,0.536084,3.1977e-05,-0.720356,2.53153,0.0227755,2.4988,0
57551986,57550564,0.534339,3.13147e-05,2.17872,2.50812,0.210287,2.51999,0
57651084,57649883,0.534324,3.06753e-05,-1.81753,2.49497,0.147114,2.49143,0
57760299,57759134,0.535635,3.00602e-05,-0.759957,2.45391,0.0261503,2.42344,0
57860032,57858453,0.53536,2.94489e-05,0.0968665,2.35248,0.000443179,2.3198,0
57959182,57957772,0.536818,2.88387e-05,-3.29075,2.28505,0.526564,2.34551,0
58058263,58057090,0.538428,2.82982e-05,1.07692,2.42967,0.0530367,2.41564,0
58158080,58156557,0.535479,2.78061e-05,3.08722,2.71882,0.389505,2.7773,0
58252102,58250762,0.535672,2.73618e-05,-0.029201,2.72248,3.48007e-05,2.68661,0
58351455,58350081,0.535569,2.69152e-05,-0.716257,2.59982,0.0219257,2.5701,0
58460708,58459332,0.534718,2.64691e-05,3.30483,2.51032,0.483422,2.61416,0
58560052,58558650,0.534015,2.60534e-05,-2.45389,2.66479,0.251075,2.69642,0
58659121,58657977,0.5365,2.56824e-05,-2.27874,2.98949,0.192996,2.99661,0
58758704,58757288,0.536375,2.53426e-05,0.554153,2.91188,0.0117177,2.8793,0
58857882,58856623,0.536238,2.49983e-05,-0.00645648,2.78146,1.66524e-06,2.74607,0
58957307,58955949,0.534699,2.46561e-05,1.77013,2.82531,0.123226,2.81659,0
59051621,59050280,0.533605,2.43222e-05,1.48944,2.78982,0.0883546,2.77026,0
59160836,59159529,0.534959,2.39966e-05,-2.20054,2.90433,0.185256,2.92518,0
59260111,59259021,0.534913,2.36945e-05,1.6324,2.88299,0.1027,2.87215,0
59359557,59358168,0.5337,2.33968e-05,0.271249,2.91629,0.00280326,2.87993,0
59458845,59457530,0.53338,2.30945e-05,1.53612,2.78578,0.0941158,2.76815,0
59553124,59551838,0.532741,2.27866e-05,0.275333,2.70545,0.00311341,2.68425,0
59652771,59651157,0.530836,2.24838e-05,2.06529,2.78309,0.170291,2.77328,0
59751781,59750496,0.531734,2.2191e-05,-2.78333,2.84697,0.302347,2.90424,0
59856190,59854763,0.532387,2.19274e-05,-0.4826,2.89266,0.00894615,2.86111,0
59955357,59954081,0.533255,2.16666e-05,0.290355,2.88166,0.00325068,2.84653,0
60054936,60053512,0.532413,2.1407e-05,0.853314,2.79625,0.0289334,2.76608,0
60153875,60152721,0.533233,2.11416e-05,-1.66922,2.76061,0.112145,2.75468,0
60253428,60252044,0.533132,2.08809e-05,1.57682,2.67335,0.103339,2.66266,0
60352574,60351355,0.532575,2.06179e-05,-1.18157,2.62991,0.0589846,2.61329,0
60452354,60450677,0.534107,2.03599e-05,-1.86729,2.70571,0.143185,2.70278,0
60551313,60549993,0.534176,2.01165e-05,2.00619,2.64814,0.168874,2.65822,0
60655590,60654277,0.534613,1.98853e-05,-2.4007,2.83635,0.225773,2.85049,0
60755332,60753596,0.534796,1.96687e-05,1.28633,2.8046,0.0655533,2.79113,0
60854692,60852991,0.533583,1.94547e-05,2.14659,2.83178,0.180799,2.84157,0
60953553,60952238,0.533289,1.92444e-05,-0.327519,2.76681,0.00430777,2.73437,0
61052955,61051552,0.533846,1.90299e-05,-0.728052,2.67319,0.022032,2.64516,0
61152275,61150874,0.533817,1.88135e-05,0.620465,2.55165,0.0167637,2.52424,0
61251480,61250190,0.534796,1.85938e-05,-2.47528,2.51186,0.271026,2.53366,0
61360557,61359441,0.535937,1.83895e-05,-1.13878,2.54653,0.0565833,2.51323,0
61460137,61458760,0.534897,1.8186e-05,3.35181,2.54212,0.491045,2.62857,0
61559401,61558078,0.533153,1.80102e-05,1.35575,2.94013,0.069462,2.91898,0
61658593,61657465,0.533804,1.78409e-05,-3.27092,2.88058,0.412684,2.95382,0
61758461,61756714,0.535212,1.76871e-05,-2.55669,3.10977,0.233554,3.12741,0
61857311,61856035,0.535023,1.75406e-05,1.56454,3.06627,0.0886991,3.05903,0
61956702,61955369,0.534203,1.73972e-05,0.746854,3.08509,0.0200891,3.05435,0
62055784,62054673,0.534764,1.72517e-05,-1.3041,2.99014,0.0631959,2.9694,0
62155361,62153992,0.535175,1.71077e-05,1.13203,2.92622,0.0486591,2.90792,0
62259570,62258277,0.535133,1.69642e-05,-1.39431,2.901,0.0744608,2.88222,0
62359225,62357595,0.535432,1.68187e-05,-0.166766,2.78886,0.00110801,2.75586,0
62458329,62457037,0.535846,1.66679e-05,-1.5253,2.67491,0.0966407,2.65938,0
62552426,62551267,0.535845,1.65139e-05,-0.203436,2.59293,0.00177345,2.56193,0
62651971,62650586,0.537192,1.63601e-05,-2.78191,2.64714,0.324838,2.67063,0
62751284,62750052,0.537774,1.62164e-05,0.704033,2.63455,0.0209044,2.61666,0
62860425,62859156,0.536538,1.608e-05,2.1696,2.78508,0.187792,2.82034,0
62960031,62958474,0.537024,1.59475e-05,-2.38054,2.77647,0.226786,2.78778,0
63054444,63052827,0.537439,1.58182e-05,1.37523,2.83887,0.0740224,2.83355,0
63153361,63152153,0.537723,1.56917e-05,-0.664307,2.74111,0.0178883,2.70998,0
63252814,63251486,0.538159,1.55616e-05,-0.463945,2.6254,0.0091095,2.59448,0
63351957,63350784,0.53831,1.54282e-05,-1.03058,2.51718,0.0468817,2.4916,0
63451403,63450103,0.538946,1.52922e-05,-0.743882,2.42637,0.0253402,2.39839,0
63561135,63559501,0.537898,1.51607e-05,2.71074,2.56201,0.318678,2.61468,0
63659976,63658672,0.538093,1.5038e-05,-3.01835,2.60325,0.388849,2.64851,0
63759530,63757996,0.538851,1.49244e-05,0.150176,2.68516,0.000933226,2.65637,0
63853490,63852345,0.538383,1.48116e-05,-1.5495,2.70834,0.0985003,2.69651,0
63953237,63951663,0.53787,1.47026e-05,1.12996,2.6747,0.0530409,2.65864,0
64052675,64050982,0.538022,1.45923e-05,-2.02373,2.59536,0.175334,2.60035,0
64151432,64150301,0.538617,1.44816e-05,-0.0958992,2.57312,0.000397124,2.54325,0
64250833,64249620,0.538392,1.43675e-05,0.301864,2.46636,0.00410509,2.43946,0
64360164,64358984,0.538196,1.42502e-05,2.04806,2.35124,0.19822,2.36926,0
64459569,64458191,0.537083,1.41361e-05,1.12074,2.50314,0.0557544,2.48422,0
64558688,64557524,0.538085,1.40245e-05,-3.4113,2.5597,0.505135,2.63717,0
64658192,64656828,0.538568,1.39256e-05,1.01093,2.63529,0.0430898,2.61887,0
64757476,64756147,0.537372,1.38321e-05,1.88859,2.82403,0.140335,2.82402,0
64857119,64855465,0.537692,1.37423e-05,-2.01532,2.74538,0.164377,2.75362,0
64951194,64949818,0.538314,1.36522e-05,-1.63639,2.74038,0.108572,2.73146,0
65060422,65059114,0.539116,1.35664e-05,-1.34109,2.74054,0.0729189,2.71991,0
65159643,65158458,0.538682,1.34785e-05,1.31262,2.68996,0.0711686,2.68076,0
65259405,65257710,0.538606,1.33888e-05,-0.292497,2.59767,0.00365945,2.56793,0
65358251,65357025,0.537903,1.3297e-05,2.79521,2.58143,0.336298,2.62767,0
65457539,65456345,0.537801,1.32088e-05,-1.43916,2.57448,0.0893888,2.56592,0
65557046,65555664,0.539001,1.3126e-05,-1.08334,2.81833,0.0462695,2.79362,0
65656150,65654983,0.538359,1.3049e-05,2.31745,2.80261,0.212921,2.82616,0
65760838,65759268,0.537764,1.29757e-05,2.42243,2.81246,0.231833,2.834,0
65860186,65858588,0.537373,1.29015e-05,-0.602887,2.80092,0.0144188,2.7749,0
65959728,65958002,0.538358,1.28285e-05,-2.02974,2.92065,0.156733,2.92532,0
66053946,66052258,0.538445,1.27572e-05,-0.680109,2.84186,0.0180847,2.8132,0
66152885,66151577,0.53854,1.26844e-05,0.815896,2.7187,0.027206,2.696,0
66252087,66251040,0.539028,1.26082e-05,-2.96756,2.64472,0.369979,2.69007,0
66351417,66350215,0.539733,1.25377e-05,0.972079,2.78517,0.0376971,2.77036,0
66450940,66449535,0.538761,1.2472e-05,2.55531,2.95255,0.245724,2.96785,0
66555183,66553821,0.538401,1.24111e-05,2.75727,3.01266,0.280392,3.03045,0
66654722,66653150,0.538167,1.23514e-05,-0.166887,2.9622,0.00104469,2.92963,0
66753618,66752456,0.53841,1.229e-05,1.01046,2.8753,0.0394562,2.85275,0
66853101,66851777,0.538346,1.22266e-05,-0.939039,2.77128,0.0353544,2.74923,0
66952310,66951094,0.538542,1.21606e-05,0.852161,2.67711,0.0301394,2.65426,0
67051956,67050577,0.538327,1.20937e-05,-1.79548,2.64022,0.135668,2.64298,0
67151090,67149733,0.539503,1.20318e-05,-1.24486,2.9559,0.0582519,2.93263,0
67260294,67258990,0.538812,1.19781e-05,2.9362,3.0436,0.314733,3.09534,0
67359582,67358348,0.538659,1.19251e-05,-0.669712,3.03193,0.0164367,3.00282,0
67459295,67457621,0.538926,1.18697e-05,0.504679,2.93896,0.0096293,2.90912,0
67558224,67557000,0.53867,1.18122e-05,0.304177,2.82403,0.00364033,2.79307,0
67652579,67651293,0.538425,1.17512e-05,1.52355,2.76393,0.0933129,2.75358,0
67752318,67750612,0.538508,1.16902e-05,-1.73831,2.67866,0.125342,2.6795,0
67851442,67850002,0.538502,1.16283e-05,1.53393,2.61405,0.100012,2.6063,0
67960567,67959181,0.538193,1.15671e-05,-1.02922,2.55964,0.045983,2.5436,0
68059912,68058500,0.539327,1.15067e-05,-1.97559,2.80514,0.154595,2.80623,0
68159021,68157853,0.539112,1.14519e-05,2.73662,2.77153,0.30024,2.8182,0
68258554,68257139,0.538471,1.13999e-05,0.860992,2.8705,0.0286944,2.84439,0
68357753,68356488,0.538903,1.13468e-05,-1.58576,2.80076,0.0997596,2.79312,0
68452250,68450810,0.539058,1.12915e-05,0.0268985,2.70405,2.97302e-05,2.6738,0
68551423,68550130,0.538527,1.12354e-05,1.79946,2.64808,0.135866,2.64766,0
68661045,68659515,0.538935,1.11813e-05,-3.74415,2.7063,0.575557,2.80889,0
68759847,68758699,0.539842,1.11343e-05,-1.05522,3.01628,0.0410181,2.98848,0
68859409,68858020,0.539013,1.10908e-05,3.45774,3.20714,0.414215,3.29159,0
68938944,68937594,0.538759,1.10603e-05,0.201371,3.25835,0.00138278,3.22274,0
69052848,69051690,0.538,1.10128e-05,0.905262,3.28734,0.0276988,3.25557,0
69152628,69151009,0.538085,1.09732e-05,-0.642396,3.14008,0.0146023,3.1125,0
69256636,69255294,0.538209,1.09323e-05,-0.46112,3.00235,0.00786909,2.97277,0
69356002,69354613,0.537607,1.08885e-05,2.65186,2.98112,0.262107,3.00246,0
69455187,69453959,0.5376,1.08451e-05,-2.02035,2.93235,0.154665,2.95137,0
69554646,69553251,0.538292,1.08049e-05,-0.124735,3.16137,0.000546838,3.12699,0
69653875,69652615,0.537588,1.0767e-05,2.57894,3.18653,0.231912,3.20455,0
69753906,69752050,0.537526,1.073e-05,-0.957614,3.11876,0.0326705,3.09878,0
69852404,69851212,0.537896,1.06923e-05,-0.143144,3.08997,0.000736799,3.05671,0
