timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
40711092,nan,nan,nan,-3.11966,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
49739148,-2.0467,0.837063,-2.32096,2.9195,0.785398,-0.621584,-0.0793025,-0.00667517,-2.44617e-05,-3.16501e-06,0.00298747,0.0,0.0,0.0,-0.0,-0.0,-0.509845
49759016,-2.05849,0.835562,-2.32108,2.93441,0.785398,-0.619461,-0.0784102,-0.00703203,0.0822418,0.0856158,-0.0337925,0.0,0.0,0.0,0.00428964,0.00446562,-0.511757
49838649,-2.10758,0.829492,-2.32164,2.98163,0.785398,-0.604668,-0.0763293,-0.0118578,-0.0614605,-0.174202,-0.137904,0.0,0.0,0.0,-0.00324085,-0.00918578,-0.517172
49932819,-2.16521,0.822375,-2.32235,3.05572,0.785398,-0.619286,-0.0800538,-0.0199205,-0.370096,-0.133344,-0.256353,0.0,0.0,0.0,-0.01975,-0.00711586,-0.523332
50032151,-2.22925,0.814815,-2.32309,3.1342,0.785398,-0.676868,-0.0853196,-0.0300095,-0.896212,-0.197329,-0.373882,0.0,0.0,0.0,-0.0483844,-0.0106533,-0.529444
50131482,-2.29965,0.807295,-2.32382,-3.07084,0.785398,-0.779107,-0.0920195,-0.0411926,-1.3761,-0.24497,-0.494668,0.0,0.0,0.0,-0.0751745,-0.0133824,-0.535725
50230775,-2.37868,0.799913,-2.32451,-3.06451,0.00144134,-0.904798,-0.101914,-0.0535407,-1.30687,-0.310648,-0.52822,0.0,0.0,0.0,-0.0716251,-0.0170255,-0.53747
50330093,-2.46812,0.792428,-2.32521,-3.06438,0.00149012,-0.996979,-0.116411,-0.0650635,-0.968636,-0.376172,-0.477907,0.0,0.0,0.0,-0.052829,-0.0205163,-0.534854
50434379,-2.56569,0.78475,-2.32591,-3.06424,0.000902053,-1.04932,-0.130989,-0.0745139,-0.462866,-0.380278,-0.52081,0.0,0.0,0.0,-0.0253494,-0.0208264,-0.537085
50533696,-2.6619,0.777335,-2.32658,-3.06414,0.00103583,-1.06208,-0.140669,-0.0842636,-0.263924,-0.370271,-0.531527,0.0,0.0,0.0,-0.0144696,-0.0203,-0.537642
50633181,-2.75568,0.770115,-2.32723,-3.06403,0.00133473,-1.06375,-0.151686,-0.0920813,-0.204922,-0.428915,-0.612444,0.0,0.0,0.0,-0.0113226,-0.0236989,-0.54185
50732334,-2.85048,0.762817,-2.32788,-3.0639,0.00128557,-1.06641,-0.163957,-0.0968661,-0.250487,-0.468542,-0.590696,0.0,0.0,0.0,-0.0138114,-0.0258346,-0.540719
50831653,-2.94307,0.755689,-2.32852,-3.06378,0.00100036,-1.06443,-0.174767,-0.0991397,-0.26284,-0.396658,-0.587339,0.0,0.0,0.0,-0.0144877,-0.0218637,-0.540545
50930971,-3.03727,0.748436,-2.32918,-3.06369,0.00097035,-1.06024,-0.183472,-0.100506,-0.254111,-0.506931,-0.531867,0.0,0.0,0.0,-0.0139318,-0.0277927,-0.53766
51030290,-3.12909,0.741368,-2.32981,-3.06361,0.00036124,-1.05235,-0.189963,-0.0996576,-0.221892,-0.407499,-0.552156,0.0,0.0,0.0,-0.0121895,-0.0223856,-0.538715
51129620,-3.22294,0.734142,-2.33046,-3.06357,0.000346001,-1.04283,-0.192668,-0.0990822,-0.23261,-0.403938,-0.505368,0.0,0.0,0.0,-0.0127204,-0.0220896,-0.536282
51238859,-3.32508,0.726278,-2.33117,-3.06353,0.000529471,-1.03289,-0.195601,-0.0979438,-0.198601,-0.457915,-0.444251,0.0,0.0,0.0,-0.0107966,-0.0248938,-0.533103
51338178,-3.41784,0.719137,-2.33181,-3.06348,0.000434716,-1.02523,-0.19967,-0.0994425,-0.179046,-0.392716,-0.489219,0.0,0.0,0.0,-0.0097758,-0.0214421,-0.535442
51437597,-3.50956,0.712076,-2.33244,-3.06343,0.000732967,-1.01613,-0.203432,-0.0999952,-0.195578,-0.411399,-0.498361,0.0,0.0,0.0,-0.0106876,-0.0224815,-0.535918
51536815,-3.60269,0.704906,-2.33308,-3.06338,0.000506514,-1.00804,-0.208288,-0.0983095,-0.2089,-0.442849,-0.467549,0.0,0.0,0.0,-0.0113819,-0.0241287,-0.534315
51636135,-3.6979,0.697577,-2.33374,-3.06332,0.000545941,-1.00164,-0.212569,-0.0943732,-0.169072,-0.451705,-0.480364,0.0,0.0,0.0,-0.00922358,-0.0246424,-0.534982
51740419,-3.80315,0.689473,-2.33447,-3.06328,0.000401523,-0.999913,-0.216738,-0.0885191,-0.217517,-0.398672,-0.446645,0.0,0.0,0.0,-0.0118273,-0.0216775,-0.533228
51829805,-3.89155,0.682668,-2.33508,-3.06324,0.000467817,-0.996542,-0.219554,-0.0835648,-0.152186,-0.447923,-0.479704,0.0,0.0,0.0,-0.00830168,-0.024434,-0.534947
51939057,-4.00035,0.674291,-2.33583,-3.0632,0.000240827,-0.989205,-0.222845,-0.0763419,-0.164921,-0.448883,-0.418819,0.0,0.0,0.0,-0.00894314,-0.0243415,-0.531781
52038375,-4.09842,0.666741,-2.33651,-3.06316,0.000675478,-0.983593,-0.226475,-0.0722644,-0.153772,-0.538341,-0.409945,0.0,0.0,0.0,-0.00833112,-0.0291665,-0.531319
52137695,-4.19862,0.659027,-2.33721,-3.06311,0.000379157,-0.981486,-0.23043,-0.0692151,-0.189651,-0.423205,-0.445178,0.0,0.0,0.0,-0.0103105,-0.0230079,-0.533152
52237075,-4.2964,0.651499,-2.33788,-3.06307,0.000563014,-0.978418,-0.234263,-0.0661528,-0.21701,-0.426271,-0.409897,0.0,0.0,0.0,-0.0117575,-0.0230951,-0.531317
52336331,-4.39566,0.643858,-2.33857,-3.06303,0.000362661,-0.977618,-0.23766,-0.0660854,-0.20714,-0.510251,-0.441981,0.0,0.0,0.0,-0.0112579,-0.0277317,-0.532985
52435650,-4.49452,0.636247,-2.33925,-3.06299,0.00038542,-0.97735,-0.240834,-0.0684254,-0.16532,-0.471689,-0.51748,0.0,0.0,0.0,-0.0090515,-0.0258257,-0.536912
52539934,-4.59851,0.628241,-2.33997,-3.06297,0.000126761,-0.977871,-0.242939,-0.072216,-0.215584,-0.448362,-0.550901,0.0,0.0,0.0,-0.0118416,-0.0246275,-0.53865
52639252,-4.6978,0.620597,-2.34066,-3.06296,-4.88846e-05,-0.980943,-0.24396,-0.0742898,-0.240207,-0.452801,-0.540456,0.0,0.0,0.0,-0.0131803,-0.0248454,-0.538107
52738574,-4.7968,0.612975,-2.34134,-3.06298,-0.000227899,-0.986312,-0.241994,-0.0747352,-0.21747,-0.518542,-0.534128,0.0,0.0,0.0,-0.0119255,-0.0284356,-0.537778
52837890,-4.89556,0.605372,-2.34202,-3.06299,0.00012377,-0.990397,-0.241361,-0.074055,-0.258494,-0.440323,-0.550086,0.0,0.0,0.0,-0.0141971,-0.0241837,-0.538607
52937212,-4.99477,0.597734,-2.34271,-3.06299,7.23028e-05,-0.991314,-0.24161,-0.0736563,-0.274878,-0.42901,-0.497165,0.0,0.0,0.0,-0.0150202,-0.0234426,-0.535855
53036612,-5.09395,0.590099,-2.3434,-3.06296,0.000450092,-0.993969,-0.243631,-0.073323,-0.263351,-0.486472,-0.457476,0.0,0.0,0.0,-0.0143347,-0.0264797,-0.533791
53130881,-5.18711,0.582927,-2.34404,-3.06294,0.000225899,-0.996882,-0.246416,-0.0742602,-0.293797,-0.475455,-0.503307,0.0,0.0,0.0,-0.0160635,-0.0259958,-0.536175
53230204,-5.286,0.575314,-2.34472,-3.06292,0.0,-1.00205,-0.247932,-0.0747352,-0.262713,-0.489026,-0.512948,0.0,0.0,0.0,-0.014377,-0.026762,-0.536676
53339638,-5.38967,0.567333,-2.34544,-3.06293,-0.000127937,-1.00458,-0.247238,-0.0710077,-0.283958,-0.470693,-0.528628,0.0,0.0,0.0,-0.0155636,-0.0257984,-0.537492
53433802,-5.47526,0.560743,-2.34603,-3.06297,-0.000915162,-1.00311,-0.242936,-0.0642762,-0.273276,-0.432212,-0.517537,0.0,0.0,0.0,-0.0149615,-0.023663,-0.536915
53533123,-5.56777,0.553621,-2.34667,-3.06306,-0.000825876,-1.00263,-0.23504,-0.0546973,-0.317307,-0.432775,-0.432849,0.0,0.0,0.0,-0.0172301,-0.0235001,-0.532511
53632440,-5.66209,0.54636,-2.34732,-3.06315,-0.00117746,-1.00312,-0.22649,-0.0477796,-0.25864,-0.452066,-0.439573,0.0,0.0,0.0,-0.0140536,-0.0245637,-0.53286
53731791,-5.76088,0.538754,-2.34801,-3.06327,-0.00118957,-1.00502,-0.215356,-0.0425084,-0.249734,-0.399813,-0.475075,0.0,0.0,0.0,-0.0136164,-0.0217994,-0.534706
53831077,-5.85717,0.531341,-2.34867,-3.06339,-0.00136612,-1.00466,-0.204338,-0.038095,-0.273861,-0.363807,-0.462163,0.0,0.0,0.0,-0.0149136,-0.0198118,-0.534035
53930396,-5.95634,0.523706,-2.34936,-3.0635,-0.00111489,-1.00618,-0.194006,-0.0325999,-0.275602,-0.349491,-0.439555,0.0,0.0,0.0,-0.0149748,-0.0189896,-0.532859
54029714,-6.05408,0.516181,-2.35003,-3.06358,-0.000362642,-1.0061,-0.186068,-0.0250733,-0.280562,-0.380331,-0.426411,0.0,0.0,0.0,-0.0152253,-0.0206396,-0.532176
54139114,-6.16266,0.507822,-2.35079,-3.06362,-0.000346973,-1.00599,-0.182166,-0.0162733,-0.240362,-0.451997,-0.405977,0.0,0.0,0.0,-0.0130178,-0.0244798,-0.531113
54238284,-6.26175,0.500194,-2.35147,-3.06368,-0.000732303,-1.00567,-0.176774,-0.0086682,-0.23359,-0.350886,-0.434201,0.0,0.0,0.0,-0.0126856,-0.0190557,-0.532581
54337604,-6.36067,0.492578,-2.35215,-3.06374,-0.000676954,-1.00387,-0.170702,0.000258191,-0.268298,-0.357875,-0.355827,0.0,0.0,0.0,-0.0144592,-0.0192867,-0.528505
54431956,-6.45452,0.485352,-2.3528,-3.06381,-0.000833974,-1.00112,-0.163948,0.00888823,-0.26265,-0.26976,-0.375855,0.0,0.0,0.0,-0.0141832,-0.0145672,-0.529546
54531274,-6.55383,0.477707,-2.35349,-3.06389,-0.000731934,-0.995724,-0.155958,0.017724,-0.204299,-0.36492,-0.363016,0.0,0.0,0.0,-0.0110181,-0.0196807,-0.528879
54630616,-6.65253,0.470108,-2.35417,-3.06397,-0.000719099,-0.990805,-0.148566,0.023586,-0.214833,-0.345943,-0.403483,0.0,0.0,0.0,-0.0116326,-0.0187317,-0.530983
54729913,-6.75172,0.462472,-2.35486,-3.06404,-0.000702264,-0.986718,-0.141399,0.0291483,-0.222497,-0.377329,-0.399973,0.0,0.0,0.0,-0.0120429,-0.0204234,-0.530801
54839164,-6.8608,0.454074,-2.35561,-3.06409,-2.41192e-05,-0.984352,-0.13726,0.0320473,-0.200324,-0.265516,-0.465471,0.0,0.0,0.0,-0.0109122,-0.0144634,-0.534207
54938589,-6.95961,0.446467,-2.3563,-3.06408,3.62026e-05,-0.983003,-0.137582,0.0326242,-0.250751,-0.417151,-0.425752,0.0,0.0,0.0,-0.0136066,-0.0226359,-0.532141
55037801,-7.05872,0.438837,-2.35698,-3.06407,3.74715e-05,-0.983665,-0.138408,0.0330779,-0.227174,-0.379796,-0.458083,0.0,0.0,0.0,-0.0123667,-0.020675,-0.533823
55137120,-7.15796,0.431197,-2.35767,-3.06407,8.21283e-05,-0.985644,-0.138792,0.0328595,-0.223743,-0.365659,-0.476295,0.0,0.0,0.0,-0.0122012,-0.0199402,-0.53477
55236437,-7.25669,0.423596,-2.35835,-3.06405,0.00026666,-0.987015,-0.140315,0.0315981,-0.248116,-0.375479,-0.478864,0.0,0.0,0.0,-0.0135337,-0.0204808,-0.534904
55335756,-7.35598,0.415952,-2.35904,-3.06402,0.000227544,-0.988291,-0.142744,0.0300927,-0.242931,-0.383539,-0.513809,0.0,0.0,0.0,-0.013296,-0.0209917,-0.536721
55435075,-7.45461,0.408359,-2.35972,-3.06401,0.000112497,-0.988989,-0.143984,0.0280595,-0.250212,-0.43513,-0.51696,0.0,0.0,0.0,-0.0136986,-0.0238225,-0.536885
55539360,-7.5588,0.400337,-2.36044,-3.06401,0.0,-0.989091,-0.144447,0.0249424,-0.229292,-0.357984,-0.567487,0.0,0.0,0.0,-0.0126141,-0.0196938,-0.539512
55638678,-7.65769,0.392724,-2.36112,-3.06399,0.000397323,-0.988673,-0.145883,0.0227094,-0.213529,-0.335554,-0.514909,0.0,0.0,0.0,-0.011688,-0.0183673,-0.536778
55738066,-7.75691,0.385086,-2.36181,-3.06396,0.000310581,-0.987355,-0.147934,0.0217299,-0.23514,-0.542727,-0.468647,0.0,0.0,0.0,-0.0128132,-0.0295743,-0.534372
55837312,-7.85582,0.37747,-2.36249,-3.06392,0.000729877,-0.987066,-0.151638,0.0212257,-0.217261,-0.447196,-0.495392,0.0,0.0,0.0,-0.0118696,-0.0244316,-0.535763
55936634,-7.95498,0.369836,-2.36318,-3.06386,0.000573437,-0.987153,-0.157206,0.0195489,-0.249172,-0.434689,-0.503829,0.0,0.0,0.0,-0.0136242,-0.0237678,-0.536202
56040919,-8.05875,0.361847,-2.3639,-3.06381,0.000376511,-0.986743,-0.161656,0.0142786,-0.214157,-0.495307,-0.535393,0.0,0.0,0.0,-0.0117453,-0.0271649,-0.537843
56130308,-8.14785,0.354988,-2.36451,-3.06378,0.000277287,-0.985104,-0.16429,0.00911663,-0.240079,-0.469101,-0.551099,0.0,0.0,0.0,-0.0131873,-0.0257674,-0.53866
56229625,-8.24705,0.347351,-2.3652,-3.06376,7.48097e-05,-0.985365,-0.166086,0.00420426,-0.233035,-0.390933,-0.597061,0.0,0.0,0.0,-0.0128568,-0.0215682,-0.54105
56338875,-8.35624,0.338945,-2.36595,-3.06376,-3.59877e-05,-0.987628,-0.165959,-0.000470655,-0.249663,-0.417739,-0.576877,0.0,0.0,0.0,-0.0137475,-0.0230025,-0.540001
56438202,-8.45514,0.33133,-2.36664,-3.06377,-0.000190516,-0.989962,-0.165322,-0.0023246,-0.237564,-0.452715,-0.522985,0.0,0.0,0.0,-0.0130136,-0.0247995,-0.537198
56537654,-8.55394,0.323724,-2.36732,-3.06379,-0.000194667,-0.992203,-0.163504,-0.00352766,-0.273692,-0.487916,-0.541307,0.0,0.0,0.0,-0.0150189,-0.0267746,-0.538151
56631866,-8.64808,0.316477,-2.36797,-3.06381,5.00275e-05,-0.993163,-0.161635,-0.00400831,-0.267223,-0.427759,-0.540349,0.0,0.0,0.0,-0.0146627,-0.0234714,-0.538101
56731184,-8.74713,0.308851,-2.36866,-3.06381,-8.37396e-05,-0.989455,-0.160792,-0.00277378,-0.258,-0.411543,-0.553971,0.0,0.0,0.0,-0.0141758,-0.0226122,-0.53881
56830647,-8.84631,0.301216,-2.36934,-3.06381,0.000357338,-0.986046,-0.16055,0.0004649,-0.244303,-0.437787,-0.506284,0.0,0.0,0.0,-0.0133611,-0.0239429,-0.53633
