timestamp,saturation_status
42329096,1533
42352355,1533
43352236,1357
44325466,1
45326828,1
46326926,1
47347303,1
48325687,1
49344090,1
50338286,1
51341672,1
52345446,1
53343768,1
54341869,1
55344910,1
56345661,1
57348764,1
58327059,1
59344979,1
60348174,1
61348604,1
62346804,1
63347653,1
64345781,1
65343903,1
66346997,1
67347309,1
68343364,1
69346937,1
70326820,1
71330246,1
72348226,1
73346505,1
74343656,1
75345295,1
76345816,1
77346670,1
78344793,1
79325340,1
80326248,1
81344240,1
82342982,1
83345509,1
84345955,1
85349150,1
86344964,1
87348191,1
88348562,1
89346806,1
90325141,1
91341218,1
92341237,1
93344354,1
94342451,1
95348334,1
96348681,1
97342027,1
98345194,1
99347857,1
100346425,1
101344460,1
102345756,1
103340945,1
104342023,1
105345165,1
106328060,1
107328638,1
108344213,1
109344770,1
110347807,1
111329240,1
112344062,1
113347295,1
114345539,1
115341702,1
116344934,1
117324991,1
118325758,1
119326436,1
120329572,1
121330620,1
122330452,1
123348916,1
124346988,1
125343502,1
126343326,1
127346442,1
128327172,1
129342665,1
130344043,1
131344046,1
132339560,1
133337960,1
134343118,1
135346623,1
136327327,1
137328096,1
138328774,1
139346804,1
140347181,1
141328392,1
142341656,1
143344444,1
144345028,1
145348174,1
146329491,1
147332005,1
148330315,1
149343945,1
150343702,1
151339769,1
152334562,1
153334255,1
154335074,1
155333494,1
156330419,1
157328482,1
158349142,1
159347249,1
160345468,1
161348481,1
162345255,1
163324793,1
164347859,1
165348721,1
166344311,1
167344975,1
168348308,1
169343609,1
170346764,1
171329784,1
172348375,1
173329564,1
174327171,1
175347504,1
176348311,1
177328932,1
178345375,1
179343580,1
180346034,1
181344792,1
182344694,1
183320724,1
184346015,1
185326612,1
186327304,1
187328177,1
188326220,1
189346610,1
190347520,1
191347961,1
192346128,1
193344264,1
194347541,1
195345602,1
196341425,1
197341884,1
198330141,1
199330339,1
200342123,1
201347252,1
202327904,1
203345856,1
204344113,1
205326992,1
206347915,1
207346204,1
208341888,1
209347372,1
210342854,1
211341057,1
212346781,1
213327473,1
214345800,1
215346545,1
216346817,1
217327683,1
218328217,1
219346279,1
220327139,1
221347785,1
222348996,1
223328960,1
224327247,1
225330270,1
226331478,1
227331553,1
228347973,1
229345645,1
230318777,1
231336845,1
232337315,1
233335499,1
234326317,1
235327016,1
236345150,1
237343260,1
238346401,1
239349374,1
240342811,1
241344085,1
242348881,1
243330596,1
244325295,1
245345971,1
246349161,1
247347100,1
248347949,1
249341194,1
250334451,1
251334996,1
252335237,1
253341210,1
254340218,1
255343176,1
256346176,1
257349035,1
258346982,1
259347610,1
260348289,1
261343880,1
262327107,1
263327990,1
264348280,1
265329190,1
266329457,1
267347734,1
268329394,1
269334232,1
270332117,1
271348729,1
272326321,1
273331763,1
274327700,1
275346271,1
276334143,1
277327196,1
278345327,1
279343794,1
280346580,1
281347242,1
282325415,1
283326021,1
284346724,1
285344989,1
286341122,1
287339263,1
288339126,1
289345593,1
290325522,1
291328682,1
292330276,1
293327717,1
294348112,1
295331401,1
296344564,1
297347666,1
298329155,1
299348821,1
300347073,1
301329513,1
302348100,1
303341751,1
304342376,1
305342831,1
306348705,1
307344311,1
308344979,1
309348147,1
310348746,1
311340194,1
312337756,1
313333402,1
314334659,1
315327008,1
316347370,1
317348910,1
318332436,1
319347380,1
320328664,1
321328598,1
322329184,1
323344530,1
324323217,1
325346050,1
326326960,1
327347671,1
328325766,1
329326545,1
330346871,1
331350196,1
332325814,1
333344064,1
334344157,1
335342901,1
336345992,1
337346792,1
338325560,1
339325525,1
340348739,1
341346937,1
342347554,1
343337853,1
344343899,1
345344657,1
346347723,1
347345643,1
348341905,1
349347060,1
