timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
565004503,41.8789,97619.8,0,37,10125,14336,0,3,122
566008825,74.1777,73.8271,0,38,8514,14336,0,3,122
567008838,102.47,51.1131,0,38,5487,14336,0,3,122
568009846,130.003,43.2511,0,38,3354,14336,0,3,122
569010839,154.0,38.435,0,38,4725,14336,0,3,122
570011837,178.468,35.6382,0,38,5614,14336,0,3,122
571012985,204.067,33.9608,0,38,5461,14336,0,3,122
572013841,228.976,32.6652,0,38,5899,14336,0,3,122
573014840,256.501,32.0195,0,38,3657,14336,0,3,122
574016182,280.0,31.0693,0,38,5655,14336,0,3,122
575016841,308.0,30.7607,0,38,2927,14336,0,3,122
576017874,330.45,30.0033,0,38,5882,14336,0,3,122
577018874,358.174,29.8111,0,38,3554,14336,0,3,122
578019841,382.007,29.3495,0,38,5093,14336,0,3,122
579020840,406.0,28.9653,0,38,6468,14336,0,3,122
580022157,434.0,28.8985,0,38,3909,14336,0,3,122
581023009,457.295,28.5471,0,38,5999,14336,0,3,122
582023933,484.532,28.4686,0,38,4052,14336,0,3,122
583024853,508.032,28.1915,0,38,6119,14336,0,3,122
584025854,536.087,28.1828,0,38,3208,14336,0,3,122
585026854,564.128,28.1743,0,38,438,14336,0,3,122
586027841,588.0,27.9683,0,38,1886,14336,0,3,122
587028840,614.865,27.917,0,38,320,14336,0,3,122
588029841,634.892,27.5731,0,38,5757,14336,0,3,122
589030834,662.063,27.5553,0,38,3994,14336,0,3,122
590031833,690.987,27.6088,0,38,320,14336,0,3,122
591032841,714.0,27.4312,0,38,2699,14336,0,3,122
592033833,742.0,27.4512,0,38,88,14336,0,3,122
593034834,764.046,27.2574,0,38,3457,14336,0,3,122
594035891,792.396,27.2941,0,38,370,14336,0,3,122
595036834,812.0,27.0371,0,38,6357,14336,0,3,122
596037830,840.0,27.0673,0,38,3629,14336,0,3,122
597038835,868.0,27.0956,0,38,901,14336,0,3,122
598039830,890.381,26.952,0,38,4044,14336,0,3,122
599040830,914.027,26.8541,0,38,5774,14336,0,3,122
600042300,942.053,26.8864,0,38,3070,14336,0,3,122
601043180,970.042,26.9164,0,38,470,14336,0,3,122
602046583,989.954,26.7248,0,38,6094,14336,0,3,122
603047166,1020.71,26.8305,0,38,540,14336,0,3,122
604048038,1046.16,26.7945,0,38,540,14336,0,3,122
605050397,1068.03,26.6698,0,38,4097,14336,0,3,122
606051341,1096.79,26.7201,0,38,590,14336,0,3,122
607052340,1120.0,26.6361,0,38,2881,14336,0,3,122
608053390,1148.0,26.6671,0,38,153,14336,0,3,122
609054347,1172.91,26.6266,0,38,636,14336,0,3,122
610055350,1198.36,26.5999,0,38,636,14336,0,3,122
611059324,1223.7,26.5702,0,38,686,14336,0,3,122
612060836,1246.0,26.4787,0,38,3790,14336,0,3,122
613061837,1274.0,26.5098,0,38,1179,14336,0,3,122
614062833,1296.29,26.4233,0,38,4293,14336,0,3,122
615064076,1325.06,26.4693,0,38,786,14336,0,3,122
616064974,1348.05,26.4008,0,38,3373,14336,0,3,122
617065911,1376.04,26.4308,0,38,656,14336,0,3,122
618066834,1400.0,26.3839,0,38,2062,14336,0,3,122
619067833,1426.63,26.3879,0,38,856,14336,0,3,122
620068837,1451.96,26.3683,0,38,856,14336,0,3,122
621069834,1474.02,26.291,0,38,4211,14336,0,3,122
622071353,1502.7,26.3321,0,38,906,14336,0,3,122
623072277,1526.0,26.2794,0,38,3042,14336,0,3,122
624074124,1554.0,26.3077,0,38,314,14336,0,3,122
625075061,1578.82,26.2826,0,38,956,14336,0,3,122
626075647,1604.57,26.2736,0,38,536,14336,0,3,122
627076239,1629.33,26.249,0,38,1124,14336,0,3,122
628077194,1652.0,26.1918,0,38,3972,14336,0,3,122
629079644,1680.0,26.219,0,38,1244,14336,0,3,122
630082342,1706.24,26.2182,0,38,320,14336,0,3,122
631083340,1730.85,26.1936,0,38,1174,14336,0,3,122
632084346,1754.01,26.148,0,38,3437,14336,0,3,122
