timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
564721198,0.0,0.0,0.0
696544029,0.0,0.0,0.0
696549031,0.0,0.0,0.0
696749176,0.0,0.0,0.0
696949391,0.0,0.0,0.0
697149573,0.0,0.0,0.0
697344665,0.0,0.0,0.0
