timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
565000354,0.120473,0.0308429,0.0305184,5007,0,0.011942,0.235455,-10.4155,5007,0
565005356,0.029485,-0.0216318,-0.00666278,5002,0,0.178709,-1.52897,-10.5476,5002,0
565010360,0.021176,-0.053031,-0.0805075,5004,0,-0.239698,-2.40806,-10.8535,5004,0
565015363,0.0230833,-0.0216896,-0.0819855,5003,0,-0.993607,-1.87831,-10.701,5003,0
565020367,-0.114208,-0.00272868,-0.0858546,5004,0,-1.49301,-0.0535798,-9.2236,5004,0
565025370,-0.169927,-0.0647139,-0.0287431,5003,0,-1.18779,2.54608,-9.08318,5003,0
565030377,-0.0210013,0.0440744,0.0495819,5007,0,-0.716738,3.34182,-11.2389,5007,0
565035379,0.232395,0.0953128,0.100607,5002,0,-0.310708,2.49943,-10.5189,5002,0
565040391,0.230962,0.0276099,0.0754063,5012,0,0.295457,-1.3722,-10.0781,5012,0
565045392,0.0286867,-0.0820421,-0.0595563,5001,0,0.373353,-4.67693,-10.7271,5001,0
565050392,-0.00273632,-0.0810143,-0.106416,5000,0,-0.258117,-4.55441,-11.2323,5000,0
565055396,-0.155422,0.0390119,-0.118236,5004,0,-1.48254,-1.11531,-9.76183,5004,0
565060401,-0.360322,-0.0788452,-0.0472764,5005,0,-2.1553,3.7726,-8.63034,5005,0
565065405,-0.113607,0.0200778,0.0603147,5004,0,-1.82477,5.70425,-10.9387,5004,0
565070410,0.421943,0.163268,0.172176,5005,0,-0.471997,4.55999,-11.1835,5005,0
565075414,0.441855,0.118254,0.103239,5004,0,1.32753,-2.0743,-10.0226,5004,0
565080425,0.022121,-0.218601,-0.0986527,5011,0,1.94258,-7.02068,-9.55411,5011,0
565085423,-0.071665,-0.126493,-0.181325,4998,0,0.175022,-6.77782,-11.9097,4998,0
565090427,-0.285697,0.0654797,-0.143938,5004,0,-2.67487,0.0874392,-8.8372,5004,0
565095434,-0.57323,-0.0357851,-0.0152283,5007,0,-3.94239,5.51941,-8.81606,5007,0
565100436,0.0282828,0.061267,0.120773,5002,0,-2.53118,7.75766,-11.7707,5002,0
565105440,0.747516,0.247557,0.211015,5004,0,0.825757,2.9734,-12.464,5004,0
565110445,0.362954,0.0157405,-0.00195898,5005,0,3.46547,-5.29875,-9.57713,5005,0
565115451,-0.109327,-0.33071,-0.20303,5006,0,2.68124,-8.83124,-9.43868,5006,0
565120453,-0.161953,-0.0329341,-0.214515,5002,0,-1.49834,-4.00005,-9.80431,5002,0
565125458,-0.571641,0.0340575,-0.0534072,5005,0,-4.98452,3.46005,-8.13962,5005,0
565130462,-0.416858,0.0381192,0.0699596,5004,0,-4.67053,7.81134,-10.7826,5004,0
565135466,0.611636,0.214585,0.172053,5004,0,-0.713127,5.93303,-13.751,5004,0
565140471,0.62923,0.134532,0.126318,5005,0,3.77504,-2.16688,-11.6908,5005,0
565145475,0.0210888,-0.263068,-0.123513,5004,0,4.6389,-9.15129,-8.67728,5004,0
565150483,-0.172593,-0.161015,-0.272144,5008,0,0.227566,-6.59099,-8.7841,5008,0
565155484,-0.516054,-0.0132574,-0.0944959,5001,0,-4.95591,1.72225,-7.29155,5001,0
565160488,-0.586894,0.0163814,0.0749311,5004,0,-5.90832,7.6205,-9.41186,5004,0
565165493,0.362341,0.225471,0.164115,5005,0,-2.16288,7.39537,-14.548,5005,0
565170499,0.711521,0.167203,0.144215,5006,0,3.20244,0.410277,-12.7568,5006,0
565175502,0.215072,-0.234824,-0.0373814,5003,0,5.60149,-8.27251,-9.79371,5003,0
565180506,-0.111926,-0.196071,-0.272208,5004,0,1.52745,-8.68467,-8.95858,5004,0
565185511,-0.50944,-0.0311461,-0.163552,5005,0,-4.77686,-0.454419,-6.69392,5005,0
565190516,-0.722851,0.00573433,0.0388435,5005,0,-6.65145,6.85708,-8.08027,5005,0
565195523,0.211954,0.193334,0.171471,5007,0,-2.93305,8.41675,-14.3312,5007,0
565200523,0.700259,0.205661,0.147191,5000,0,3.00371,2.29646,-13.5744,5000,0
565205528,0.321796,-0.192988,0.0110006,5005,0,6.11803,-6.72087,-10.261,5005,0
565210533,-0.0194275,-0.241263,-0.248513,5005,0,1.94447,-9.40777,-8.78782,5005,0
565215543,-0.445812,-0.0189196,-0.197624,5010,0,-5.03645,-2.0418,-6.79023,5010,0
565220541,-0.808371,0.015716,0.0155667,4998,0,-7.48437,5.68805,-7.30906,4998,0
565225545,0.114861,0.216803,0.164931,5004,0,-3.42043,8.70219,-14.7139,5004,0
565230550,0.684696,0.276727,0.164088,5005,0,3.61289,3.17375,-14.3261,5005,0
565235554,0.31147,-0.141578,0.0350496,5004,0,7.24438,-5.69981,-10.7435,5004,0
565240559,0.0920901,-0.313286,-0.238266,5005,0,2.47658,-9.15185,-7.92009,5005,0
565245563,-0.375589,-0.0770157,-0.215813,5004,0,-5.59862,-2.68749,-6.53894,5004,0
565250569,-0.849776,0.0440353,-0.000739863,5006,0,-8.3997,4.84827,-6.80507,5006,0
565255572,0.080766,0.243093,0.150236,5003,0,-3.7548,8.50977,-14.3529,5003,0
565260576,0.622547,0.305376,0.179898,5004,0,3.66129,3.90162,-15.1458,5004,0
565265581,0.332587,-0.113016,0.0545294,5005,0,7.74106,-5.25077,-11.7925,5005,0
565270585,0.163144,-0.28493,-0.217798,5004,0,3.33862,-9.68114,-8.24511,5004,0
565275589,-0.358341,-0.0283958,-0.223533,5004,0,-6.09548,-2.50767,-6.7336,5004,0
565280594,-0.902478,0.0459355,0.0263205,5005,0,-9.63709,6.45947,-5.55877,5005,0
565285598,0.140765,0.258839,0.104362,5004,0,-4.16201,8.20755,-12.5959,5004,0
565290603,0.875842,0.304327,0.0829001,5005,0,5.03663,2.34579,-15.2134,5005,0
565295607,0.124328,-0.141372,-0.0304179,5004,0,9.83138,-6.6361,-12.797,5004,0
565300611,0.0204082,-0.272927,-0.148339,5004,0,2.93019,-6.61258,-9.19681,5004,0
565305616,-0.131195,0.00115033,0.00885241,5005,0,-8.60697,1.07559,-6.6796,5005,0
565310624,-0.661798,0.0376159,0.0325608,5008,0,-10.1253,3.90045,-5.42785,5008,0
565315624,0.361602,0.122736,-0.140313,5000,0,-0.912864,2.38815,-12.3064,5000,0
565320629,0.686854,0.280222,0.0118116,5005,0,7.37621,1.34909,-16.8665,5005,0
565325633,-0.313154,-0.141945,0.225686,5004,0,6.22345,-1.74096,-12.1201,5004,0
565330640,0.0312764,-0.1153,-0.0759861,5007,0,-2.00253,-2.82158,-9.48142,5007,0
565335642,0.289107,0.00622868,-0.222989,5002,0,-7.56075,-0.0644793,-4.6848,5002,0
565340646,0.0297235,-0.0327784,-0.0736786,5004,0,-3.56818,1.37618,-6.10522,5004,0
565345651,-0.00160774,0.116748,0.0976059,5005,0,3.51528,0.14252,-14.2314,5005,0
565350659,-0.160311,0.105713,0.0726675,5008,0,2.71343,-0.576765,-16.1745,5008,0
565355659,0.11464,0.0679018,-0.0989483,5000,0,-2.3561,1.54613,-11.1149,5000,0
565360664,0.433319,-0.155022,-0.0665758,5005,0,-3.11336,1.35703,-5.3424,5005,0
565365668,0.408426,-0.0932192,-0.0144154,5004,0,0.778026,-1.64788,-6.96298,5004,0
565370673,-0.111561,0.0858496,0.0727773,5005,0,2.84201,-2.04236,-10.9669,5005,0
565375677,-0.432808,0.0807641,0.0178283,5004,0,-1.0843,-1.16338,-13.7359,5004,0
565380685,0.136252,-0.0880823,-0.0947452,5008,0,-4.30651,2.39394,-8.34076,5008,0
565385686,0.513935,-0.20741,-0.0689463,5001,0,-1.5259,1.72461,-9.15296,5001,0
