timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
558935291,34.0348512395,108.75649623,426.247,-1.00748,0.196258,-0.966803,0.0684246,1,1,0
565104522,34.0348532238,108.756496583,426.079,-0.786842,0.228834,-0.798803,0.104102,1,1,0
579236527,34.0348532238,108.756496583,426.079,-0.786842,0.228834,-0.798803,0.127804,1,1,0
696863346,34.0348443896,108.756491666,426.376,-1.76916,-0.224293,-1.09552,2.81341,1,1,0
